#   dyHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4  0.00018227315              0   1.809135e-05              0  0.00034645495              0
           -3.8   0.0018088785              0    6.59897e-05              0   0.0035517673              0
           -3.6   0.0017265952              0    0.000480798              0   0.0029723924              0
           -3.4  0.00091995979              0  0.00010758288              0   0.0017323367              0
           -3.2    0.016122896              0    0.000773732              0     0.03147206              0
             -3  -0.0015381915              0   -0.003581233              0     0.00050485              0
           -2.8     0.12281513              0     0.00332998              0     0.24230028              0
           -2.6      222.14195              0          0.156              0       444.1279              0
           -2.4   0.0023471652              0   0.0014965497              0   0.0031977807              0
           -2.2     0.10284595              0    0.011729408              0     0.19396249              0
             -2      1.2674928              0     -0.2455927              0      2.7805783              0
           -1.8     0.18866276              0    -0.01723739              0     0.39456291              0
           -1.6     0.97953451              0    -0.17987819              0      2.1389472              0
           -1.4     -1.0414543              0     -2.4169906              0       0.334082              0
           -1.2      5.7232577              0      1.4153437              0      10.031172              0
             -1      9.8623093              0        0.53235              0      19.192269              0
           -0.8      8.7739799              0      3.4495743              0      14.098385              0
           -0.6      1022.7497              0      460.25505              0      1585.2443              0
           -0.4      12805.868              0      4634.2663              0       20977.47              0
           -0.2  1.4030848e+10              0    3.52793e+08              0  2.7708903e+10              0
              0  3.8712362e+09              0  2.0889001e+09              0  5.6535723e+09              0
            0.2      3537.9751              0      2796.4605              0      4279.4897              0
            0.4      5182.3471              0      1406.4182              0       8958.276              0
            0.6      171.95948              0       33.80827              0      310.11069              0
            0.8      103.72496              0      51.723638              0      155.72628              0
              1      100.98112              0       4.071143              0       197.8911              0
            1.2      4.7280911              0      1.4585919              0      7.9975903              0
            1.4      47.794095              0       4.502816              0      91.085374              0
            1.6      1.5764872              0      0.4811523              0      2.6718221              0
            1.8     0.56784135              0     0.23296244              0     0.90272026              0
              2    -0.46172066              0    -0.89096218              0    -0.03247914              0
            2.2     0.38206505              0     0.05436279              0     0.70976731              0
            2.4      1.8654113              0      0.1288412              0      3.6019814              0
            2.6   0.0092560283              0  -0.0005656781              0    0.019077735              0
            2.8    0.088015657              0    0.011498756              0     0.16453256              0
              3   -0.016586912              0   -0.032211428              0   -0.000962396              0
            3.2   0.0026239976              0   0.0011809174              0   0.0040670778              0
            3.4   0.0016108595              0   0.0002632784              0   0.0029584406              0
            3.6  9.2641979e-05              0  -6.395124e-06              0  0.00019167908              0
            3.8   0.0017824714              0   0.0004014207              0   0.0031635221              0
              4   0.0017824714              0   0.0004014207              0   0.0031635221              0
