#    dyHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4  0.00014801272              0   1.688051e-05              0  0.00027914493              0
           -3.8  6.6063792e-05              0  1.7075723e-05              0  0.00011505186              0
           -3.6  0.00010391729              0  6.6609821e-05              0  0.00014122476              0
           -3.4  1.0882851e-05              0  5.1635279e-06              0  1.6602174e-05              0
           -3.2     0.13469542              0     0.01587216              0     0.25351868              0
             -3    0.011353206              0   0.0020076223              0     0.02069879              0
           -2.8    0.013045065              0     0.00202516              0     0.02406497              0
           -2.6   0.0092544934              0   0.0030436346              0    0.015465352              0
           -2.4      218.64809              0        0.00448              0       437.2917              0
           -2.2     0.10755581              0    0.021865113              0     0.19324651              0
             -2     0.95596179              0     0.25360487              0      1.6583187              0
           -1.8     0.44909812              0    -0.24046171              0       1.138658              0
           -1.6     0.33003622              0    -0.23741404              0     0.89748648              0
           -1.4     0.61929589              0     0.23424772              0      1.0043441              0
           -1.2       224.8037              0        2.80656              0      446.80084              0
             -1      46.868912              0        3.57699              0      90.160834              0
           -0.8      37.195757              0      13.178016              0      61.213498              0
           -0.6      1221.0705              0       165.1478              0      2276.9932              0
           -0.4      1997.5382              0      1272.9984              0       2722.078              0
           -0.2  1.5401942e+10              0   1.649905e+09              0  2.9153979e+10              0
              0  2.5001291e+09              0  1.4289762e+09              0   3.571282e+09              0
            0.2      29278.679              0       4162.925              0      54394.433              0
            0.4      2605.1882              0       757.9133              0      4452.4631              0
            0.6      306.94271              0       84.98555              0      528.89987              0
            0.8      428.91023              0       51.48539              0      806.33507              0
              1      7.3408508              0      4.0773194              0      10.604382              0
            1.2      29.328303              0       9.862191              0      48.794415              0
            1.4      13.848479              0      5.5377344              0      22.159224              0
            1.6      10.287634              0      0.3644099              0      20.210858              0
            1.8     -1.2946684              0     -2.2186159              0    -0.37072089              0
              2      1.2676119              0     0.55059501              0      1.9846288              0
            2.2      120.70516              0          1.847              0      239.56332              0
            2.4     0.37668178              0     0.09128711              0     0.66207645              0
            2.6    0.045204616              0    0.013285797              0    0.077123435              0
            2.8      1.4523108              0      0.0212436              0       2.883378              0
              3    0.003680553              0   0.0016704519              0   0.0056906541              0
            3.2    0.010429935              0   -0.002164334              0    0.023024204              0
            3.4  6.1445473e-05              0   -0.000523969              0  0.00064685994              0
            3.6   0.0016157647              0   0.0010655158              0   0.0021660136              0
            3.8   0.0006215614              0  0.00024324463              0  0.00099987817              0
              4   0.0006215614              0  0.00024324463              0  0.00099987817              0
