#         ytbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      1.4907628              0      0.0018899              0      2.9796357              0
           -3.8  0.00021322077              0   8.633049e-05              0  0.00034011105              0
           -3.6      6.7021469              0      3.6898316              0      9.7144622              0
           -3.4      752896.18              0      269251.35              0        1236541              0
           -3.2       70413631              0       13971722              0  1.2685554e+08              0
             -3      7276058.6              0      2740731.5              0       11811386              0
           -2.8       64317003              0        1946838              0  1.2668717e+08              0
           -2.6      783830.69              0      448541.76              0      1119119.6              0
           -2.4      3110135.2              0      1210175.4              0        5010095              0
           -2.2      260358.29              0      142698.19              0      378018.39              0
             -2       35451876              0        4854027              0       66049725              0
           -1.8      614669.45              0      391787.62              0      837551.28              0
           -1.6      1156937.5              0      731501.04              0        1582374              0
           -1.4       37324637              0        2092347              0       72556927              0
           -1.2  1.4938614e+08              0       17857910              0  2.8091437e+08              0
             -1       13499638              0      5269304.2              0       21729972              0
           -0.8       36041785              0       18725429              0       53358141              0
           -0.6       21830885              0        5417647              0       38244123              0
           -0.4  1.6948792e+08              0       14562650              0  3.2441319e+08              0
           -0.2  7.3026893e+08              0  2.3786371e+08              0  1.2226742e+09              0
              0  9.8751732e+08              0       86817880              0  1.8882168e+09              0
            0.2   1.635821e+09              0   1.962576e+08              0  3.0753844e+09              0
            0.4  1.3698755e+10              0       21603000              0  2.7375907e+10              0
            0.6        2923024              0       600215.3              0      5245832.7              0
            0.8       31355743              0         717358              0       61994128              0
              1      1603536.4              0       549247.9              0      2657824.9              0
            1.2      2859521.6              0       712080.6              0      5006962.6              0
            1.4      7709971.6              0      1341231.9              0       14078711              0
            1.6      2335305.3              0       597234.4              0      4073376.2              0
            1.8       12166158              0         646155              0       23686161              0
              2      251115.41              0      178853.42              0       323377.4              0
            2.2      7117645.7              0      2320827.1              0       11914464              0
            2.4  1.5561745e+08              0        4214810              0  3.0702009e+08              0
            2.6      3947632.3              0       229031.3              0      7666233.3              0
            2.8      680712.93              0      493779.51              0      867646.35              0
              3      4462070.2              0       534463.9              0      8389676.5              0
            3.2        5006549              0       381680.3              0      9631417.7              0
            3.4      3.1281953              0      1.3400451              0      4.9163455              0
            3.6     0.29785941              0     0.03053548              0     0.56518334              0
            3.8  0.00058150742              0  0.00016974934              0   0.0009932655              0
              4  0.00058150742              0  0.00016974934              0   0.0009932655              0
