#        pttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.16068763  0.00078891074     0.14577416  0.00070404384     0.17297028  0.00088655192
             10     0.49479354   0.0013801598     0.44582178   0.0012353214     0.53815173    0.001540843
             20     0.83085502   0.0017923594     0.74542957   0.0016044944     0.90930278   0.0019944635
             30      1.1424643   0.0021067709      1.0227677   0.0018843823      1.2541476   0.0023504107
             40      1.4304833   0.0023600094      1.2783054   0.0021090606      1.5740574   0.0026269895
             50      1.6742433   0.0025548744      1.4943958   0.0022814883      1.8446591    0.002845086
             60      1.8746205   0.0027067177      1.6723493   0.0024180459       2.066289   0.0030154391
             70      2.0237937   0.0028112714      1.8047521   0.0025095572      2.2308125   0.0031282591
             80       2.123042   0.0028807439      1.8928998   0.0025713572      2.3395034   0.0032074581
             90      2.1885537   0.0029261379      1.9516282   0.0026123095      2.4097522   0.0032527377
            100       2.218034   0.0029472581      1.9779931   0.0026315622      2.4406561   0.0032760986
            110      2.1914338   0.0029319088      1.9550588   0.0026188237      2.4084869   0.0032530933
            120      2.1432185   0.0029022556      1.9126583   0.0025948528      2.3526947   0.0032183292
            130      2.0775557   0.0028604511      1.8549227   0.0025575029      2.2776365    0.003166925
            140      1.9877943   0.0028019491      1.7758458   0.0025062602      2.1759201   0.0031001919
            150      1.8807806   0.0027289754      1.6812274   0.0024436601      2.0555061   0.0030197066
            160      1.7676544   0.0026492823      1.5811448   0.0023735277      1.9288087   0.0029288691
            170      1.6550884    0.002565726      1.4813967   0.0023003653      1.8029619   0.0028285715
            180       1.536587   0.0025600321      1.3776951   0.0023137436       1.668157    0.004351822
            190      1.4141921   0.0023782153       1.267544   0.0021364662      1.5354197   0.0026211202
            200      1.3002595   0.0022832184      1.1667794   0.0020519369      1.4082098    0.002512902
            210      1.1903941   0.0021877104      1.0692401     0.00197145      1.2864402   0.0024246816
            220      1.0837999    0.002088679     0.97392246    0.001880757      1.1699964   0.0022980905
            230     0.98458566   0.0019936555      0.8859998   0.0018022885      1.0598117   0.0022237929
            240     0.89601186   0.0019029197     0.80623498   0.0017164418     0.96409386   0.0021003931
            250     0.81557747   0.0018170268     0.73451421    0.001640184     0.87579178   0.0020020797
            260      0.7327061   0.0017238616     0.66050203   0.0015553043     0.78524765   0.0018913022
            270     0.66121159   0.0016392599     0.59649703   0.0014824557     0.70731585   0.0018173411
            280     0.59503736    0.001556222     0.53744572   0.0014059839      0.6350727   0.0017096858
            290     0.53577587   0.0014785627     0.48469483   0.0013535478     0.56998836   0.0016822318
            300      0.4840436   0.0014056283     0.43806979   0.0012760685     0.51436822   0.0015553101
            310     0.43625034   0.0013352506     0.39526509   0.0012159064     0.46252088   0.0014905884
            320     0.39171951   0.0012670468     0.35527238   0.0011480785     0.41437874   0.0013969676
            330     0.35057051   0.0011997971     0.31821201   0.0010891596     0.37022759   0.0013404332
            340     0.31548552   0.0011381984     0.28672773   0.0010346744     0.33230225   0.0012580496
            350     0.28416154   0.0010808813     0.25823539  0.00098176829     0.29923937   0.0012007704
            360     0.25398991   0.0010237059     0.23122211  0.00093339195     0.26655291   0.0011780024
            370     0.22797762  0.00096996645     0.20777754  0.00088331247     0.23867736   0.0010865283
            380     0.20560141  0.00092207429     0.18752431  0.00085367178       0.214908   0.0010863081
            390      0.1863372  0.00087775779     0.16998442  0.00079961764     0.19466829  0.00098160647
            400     0.16575149  0.00083628732     0.15137529  0.00075832658      0.1727658  0.00093997876
            410     0.14944621  0.00078766047     0.13676571  0.00071734869      0.1551788  0.00087978519
            420     0.13449837  0.00074851593     0.12314048  0.00068052562     0.13945107  0.00083849385
            430     0.12264511  0.00071336349     0.11215884  0.00065151751     0.12739633  0.00080102803
            440     0.10914185  0.00067552555     0.10004449  0.00061693879     0.11282934  0.00075728704
            450    0.099146755  0.00064405097    0.090847889  0.00058531136     0.10256267  0.00072584252
            460    0.090394226  0.00061565136     0.08312397  0.00056525398    0.093068974  0.00067429123
            470    0.080942094  0.00058467703    0.074549037  0.00056925628    0.083224638  0.00070702076
            480     0.07272249  0.00055247301    0.066928067  0.00050468191    0.074845664  0.00059859202
            490    0.066084727  0.00052790854     0.06077188  0.00048193824    0.068031183  0.00057533253
            500    0.059033593   0.0004987457    0.054281884  0.00045329834     0.06076164    0.000535156
            510    0.054119962   0.0004772857    0.049806164  0.00043538167     0.05563758  0.00051690347
            520    0.048844726  0.00045542089    0.045209951  0.00045716009    0.049850438  0.00047891305
            530    0.044268669  0.00043488828     0.04100302  0.00040177163    0.045170996   0.0004814642
            540    0.040613415  0.00041488818    0.037421102  0.00037695777     0.04170369  0.00044922102
            550    0.036253209  0.00039352616    0.033592181  0.00035902093    0.036974422  0.00043274319
            560    0.033000692   0.0003751589    0.030466388   0.0003398334    0.033794866  0.00040453304
            570    0.030521717  0.00036126922    0.028247989  0.00032818256    0.031164734  0.00038873788
            580    0.027541094  0.00034446781    0.025461811  0.00031109351    0.028118265  0.00037141204
            590    0.025461758  0.00033011152    0.023566244  0.00030076789    0.026004598  0.00036009409
            600    0.022643979  0.00031351664    0.021013733  0.00028329817    0.023063335  0.00034095704
            610     0.02147131  0.00030359382    0.019908438  0.00027559357    0.021882802  0.00032714853
            620    0.018442934  0.00028227188    0.017218171  0.00026445073     0.01868084  0.00029950724
            630    0.017472691  0.00027613454    0.016221397  0.00025047329    0.017788963  0.00028748463
            640    0.015997664  0.00026431044    0.014906096  0.00024623072    0.016265377  0.00027540965
            650    0.014138738  0.00024870273    0.013135726    0.000224085    0.014398393  0.00026008153
            660    0.013305299  0.00024174549     0.01241818  0.00021908498    0.013490874   0.0002519585
            670    0.012090968  0.00023246442    0.011312811  0.00020957089     0.01226386  0.00024299955
            680    0.011253095    0.000220797    0.010396905  0.00019944755    0.011491212  0.00023742398
            690    0.010179406  0.00021209429    0.009491607  0.00019205491    0.010330564  0.00022146898
            700   0.0090923719  0.00020265536   0.0085790872  0.00018399951   0.0091804841  0.00021388774
            710   0.0086878971  0.00019561049   0.0080886753  0.00017612998   0.0088307208  0.00020428749
            720   0.0076955543  0.00018674443   0.0072359259  0.00016958917   0.0077750318  0.00019583062
            730   0.0076318259  0.00018350695   0.0070836523  0.00016808461   0.0077785664  0.00019219533
            740   0.0067058817  0.00017437773   0.0063267548  0.00015832133   0.0067757636  0.00018189461
            750   0.0061056574  0.00016344496   0.0056999162  0.00015056162   0.0062001077  0.00017109682
            760   0.0054323991  0.00015666035   0.0050823352  0.00014051692   0.0055021992  0.00016472423
            770   0.0055532579  0.00015802779   0.0052352411   0.0001443947   0.0056176395  0.00016449809
            780   0.0048430692  0.00014726349   0.0044918384  0.00013137451    0.004933939  0.00015406416
            790   0.0043553464  0.00014240001   0.0041162195  0.00012825393   0.0043906418  0.00015051416
            800   0.0043553464  0.00014240001   0.0041162195  0.00012825393   0.0043906418  0.00015051416
