#       dyttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.94783049    0.015019859     0.77206855    0.012035534      1.1431315    0.019013947
           -3.8      1.4065492    0.017449877      1.1520449    0.014069269      1.6879717      0.0220708
           -3.6      2.0644712    0.020835589      1.6986815    0.016915414      2.4695166     0.02595765
           -3.4      2.9694003    0.025083104      2.4617759    0.020485932      3.5224722    0.031539466
           -3.2      4.2667787    0.029955833      3.5512498    0.024708193      5.0498168    0.036954796
             -3      6.1241006    0.036069172      5.1330533    0.030001903      7.1977151    0.043877798
           -2.8         8.7103     0.04318064      7.3486327    0.036210122      10.169413    0.052429465
           -2.6      12.388895     0.05155568      10.532898     0.04357773      14.346758    0.062189783
           -2.4      17.468629    0.061086845      14.974752    0.052166293      20.043279    0.072380053
           -2.2      24.709154    0.072429867       21.35504    0.062530413      28.083558    0.084876573
             -2      34.304826    0.084931517      29.862722      0.0737387      38.672811    0.098095127
           -1.8      46.528043    0.098224994      40.828698    0.086022876       51.94435     0.11239882
           -1.6      61.934033     0.11241405      54.772248    0.099356596      68.482123     0.12762748
           -1.4      79.498532     0.12630202      70.788445     0.11272576      87.151637     0.14334626
           -1.2      99.343457     0.13993142      88.989697     0.12588321      108.10402       0.157436
             -1      119.32062     0.15205664      107.41155     0.13706254       129.0614      0.1675721
           -0.8      138.99486        0.16294      125.64788     0.14756167      149.55067     0.17858804
           -0.6      155.90097     0.17156879      141.30295     0.15585575      167.22512     0.18687625
           -0.4      169.09352     0.17796602      153.55892     0.16195264      180.94852     0.19302406
           -0.2      175.43276     0.18116635      159.46572     0.16525149      187.51347     0.19689603
              0      175.48162     0.18111001      159.46352     0.16529787      187.64426     0.19805278
            0.2      168.99258     0.17792971      153.48968     0.16192994      180.79954     0.19309801
            0.4       155.7015     0.17146378      141.13259     0.15567937      166.99028      0.1865367
            0.6       139.1415     0.16303316      125.78063     0.14773938      149.71005      0.1788175
            0.8      119.61457     0.15228738      107.70379     0.13752873       129.3215      0.1694356
              1      99.109793     0.13975024      88.774513     0.12526738      107.85594     0.15553103
            1.2      79.491719     0.12626212      70.778524     0.11254158      87.159244      0.1419572
            1.4      61.803029     0.11229891      54.647204    0.099328344      68.349538     0.12753686
            1.6      46.587989    0.098264308       40.89577     0.08618162      51.983087     0.11258475
            1.8      34.191521    0.084762271      29.769173    0.073701298      38.533432    0.098110153
              2      24.807084    0.072639412      21.442753    0.062701319      28.188019    0.085789767
            2.2      17.485487     0.06137938        14.9823    0.052295561      20.076013    0.072830836
            2.4      12.397238    0.051492724      10.534035    0.043722175      14.369265    0.061804634
            2.6      8.6948464     0.04305559      7.3315373    0.036056122      10.160459    0.051976914
            2.8      6.0911208    0.036002792        5.10601    0.030007933      7.1551837    0.044475574
              3      4.2561821    0.044206785      3.6044119    0.040613702      4.9002562     0.17348958
            3.2      2.9583356    0.024864159      2.4500717    0.020386894      3.5164503    0.030834286
            3.4      2.0779805    0.020862771      1.7091496    0.016936541      2.4861717    0.026085555
            3.6      1.4228663    0.017479584      1.1635743    0.014104762      1.7120393    0.021969226
            3.8     0.95127828    0.015049685     0.77185259    0.012000526      1.1541482    0.019197377
              4     0.95127828    0.015049685     0.77185259    0.012000526      1.1541482    0.019197377
