#   dyHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.17014677   0.0061503238     0.13888109   0.0049678746     0.20580857   0.0077645736
           -3.8     0.31111721    0.008277759     0.25638199   0.0067704629     0.37245327    0.010400087
           -3.6     0.53383413    0.010731911     0.44504848   0.0088749005     0.63021812    0.013159749
           -3.4     0.93460728    0.014250108     0.78415226    0.011826968      1.0956367    0.017396038
           -3.2      1.5176254    0.018103861      1.2854312     0.01518031      1.7584035    0.021850786
             -3      2.4648982    0.022971675      2.1065601    0.019438469      2.8247191    0.027742148
           -2.8      3.9350461    0.028919655      3.3878692    0.024691066      4.4733339    0.034314921
           -2.6      6.1649637    0.036162961      5.3521656    0.031149687      6.9338353    0.042530196
           -2.4      9.4296248    0.044329396      8.2362671     0.03847908      10.536979    0.051413333
           -2.2      14.137184    0.053992773      12.432343    0.047209601      15.673878    0.061951882
             -2      21.048725    0.066016093      18.637982    0.058166169      23.143235    0.075981232
           -1.8      30.511502    0.084946238      27.220578    0.076864852      33.213261     0.19129635
           -1.6      43.824381    0.093545252      39.150053    0.083441214      47.728521     0.10453067
           -1.4       61.58282     0.11036419      55.202945    0.098967303      66.827997     0.12267252
           -1.2      84.853185     0.12887713      76.202885     0.11584723      91.949465     0.14275233
             -1      113.91022     0.14849747      102.41253     0.13380096      123.35598     0.16489502
           -0.8      146.69275     0.16752461      131.93781     0.15094661      158.88125     0.18575427
           -0.6      180.80257     0.18491365      162.58471     0.16680141      195.99158     0.20595401
           -0.4      210.20844     0.19841951      188.94331     0.17868886      228.10159       0.219756
           -0.2       227.6173     0.20595197      204.50459     0.18558771      247.17751     0.22892545
              0       227.5332     0.20595921      204.39534     0.18529554      247.15633     0.22778014
            0.2      210.46583      0.1986689      189.10882     0.17878188      228.50707     0.21951262
            0.4       181.3221     0.18538465      162.94411     0.16681219      196.76594     0.20478672
            0.6       147.5883     0.16828283      132.65623      0.1517905      160.03365     0.18703634
            0.8      114.07341     0.14886777      102.48694     0.13390357      123.68499     0.16466233
              1      85.382828     0.12956268      76.594559     0.11626118      92.688514     0.14361904
            1.2      62.224504     0.11115717       55.71257    0.099611371      67.652587     0.12397252
            1.4      43.948057    0.093888482      39.208088    0.083858982      47.970037     0.10643453
            1.6      30.735983    0.078978587      27.309244    0.070009248      33.687757    0.089459151
            1.8      21.207895    0.065980721      18.742949    0.058137324      23.389551    0.075199805
              2      14.365426    0.054626784      12.617193    0.047725173      15.959302    0.062753658
            2.2      9.5421643    0.044810272      8.3292899    0.038893106      10.675791    0.052114177
            2.4      6.2856771    0.036626453      5.4416463    0.031483293       7.101575    0.044238163
            2.6      4.0255844    0.029377894      3.4522833    0.025001661      4.6015572    0.034999365
            2.8      2.5213069    0.023410392      2.1459174    0.019747665      2.9081443    0.028041435
              3      1.5618224    0.018458323      1.3194019    0.015446358      1.8169221    0.022322685
            3.2      0.9372068    0.014332511     0.78404637    0.011869431      1.1031076    0.017564093
            3.4     0.54990834     0.01097006     0.45585501    0.009021817     0.65461319    0.013556478
            3.6     0.30502687   0.0083972705     0.25203573   0.0068506416     0.36364237    0.010527078
            3.8      0.1694878   0.0061389113      0.1388983   0.0050061901      0.2040099   0.0077223485
              4      0.1694878   0.0061389113      0.1388983   0.0050061901      0.2040099   0.0077223485
