#         pttop        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      0.1597344  0.00078757163     0.14487282  0.00070183303     0.17203896  0.00088726573
             10     0.49819079   0.0013901898     0.44874885   0.0012424049     0.54204785   0.0015555556
             20     0.83535427   0.0017979472     0.74932794   0.0016085492     0.91453165   0.0020041022
             30      1.1533922   0.0021175626      1.0322622    0.001892911      1.2666319   0.0023618928
             40      1.4372686   0.0023654253      1.2842377   0.0021139292      1.5816899   0.0026338025
             50      1.6854376   0.0025635351      1.5048572   0.0022901916      1.8562125    0.002853625
             60      1.8844015    0.002713987       1.681339   0.0024249833      2.0764927   0.0030250168
             70      2.0378646   0.0028207979      1.8171695   0.0025179782      2.2464631   0.0031442431
             80      2.1403417   0.0028915248      1.9081322   0.0025808469      2.3588801   0.0032157292
             90      2.1968757   0.0030031511      1.9599633   0.0026957391      2.4168265   0.0047041703
            100      2.2124444   0.0029440371      1.9732369   0.0026291843      2.4341194    0.003271471
            110      2.1998792   0.0029382249      1.9626016   0.0026239801      2.4176401   0.0032615241
            120      2.1524381   0.0029086744      1.9208674   0.0025988998      2.3628467   0.0032249061
            130      2.0797497   0.0028618058      1.8569878   0.0025592657      2.2799426   0.0031685019
            140      1.9905378   0.0028033666      1.7785926   0.0025086641      2.1782816   0.0030999108
            150      1.8843484   0.0027310115      1.6845104    0.002445087      2.0591834   0.0030172784
            160       1.773663   0.0026526806       1.586715   0.0023784523      1.9347755    0.002930866
            170      1.6501988   0.0025622268      1.4771333   0.0022968888       1.797531   0.0028247555
            180      1.5323469   0.0024721814       1.372784   0.0022175139      1.6659331   0.0027237754
            190      1.4109815    0.002375614      1.2651585   0.0021345127      1.5309469   0.0026204846
            200       1.297054   0.0022801862      1.1635309   0.0020496867      1.4053881   0.0025159451
            210      1.1839328   0.0021818396      1.0633226   0.0019670947       1.279771   0.0024177911
            220      1.0814107   0.0020863472     0.97191894   0.0018787343      1.1670129   0.0022921875
            230     0.98210207    0.001990637     0.88338632   0.0017926653      1.0578493   0.0021871099
            240      0.8919145   0.0018991235     0.80316755   0.0017160016     0.95826071   0.0020984448
            250     0.80611442      0.0018071     0.72654644   0.0016319364     0.86452045   0.0019934236
            260     0.72749751   0.0017182283     0.65623313   0.0015529261      0.7787501    0.001893945
            270     0.65968959   0.0016380055     0.59534545   0.0014825589     0.70525822   0.0018290151
            280      0.5926998   0.0015528695     0.53539087   0.0014040413     0.63237793   0.0017077543
            290     0.53224906   0.0014729605     0.48125442   0.0013336696     0.56670732   0.0016257497
            300     0.48216129   0.0014027482     0.43640237   0.0012733015     0.51226603   0.0015582384
            310     0.43002828   0.0013262898     0.38931781   0.0011997942     0.45638755    0.001457948
            320      0.3864849   0.0012585636     0.35031638   0.0011402125     0.40925343   0.0013914089
            330     0.34783787   0.0011951134     0.31565368   0.0010883767      0.3675134   0.0013588388
            340     0.31359398    0.001134905     0.28466765   0.0010285819     0.33093927   0.0012493649
            350     0.27782562    0.001070069     0.25322381   0.0010121944     0.29102791   0.0013380128
            360     0.25285877   0.0010204841     0.23004927  0.00092731246     0.26560991   0.0011383013
            370     0.22471076  0.00096314985     0.20486059  0.00088308537     0.23508597   0.0010962578
            380     0.20381778  0.00091777969     0.18596189  0.00083755672     0.21293169   0.0010310066
            390     0.18378355  0.00087246676     0.16766128  0.00079291739     0.19194892  0.00097527505
            400     0.16473354  0.00082644732     0.15060839  0.00076231722     0.17135059  0.00094823878
            410     0.14817226  0.00078364441     0.13536763   0.0007127856     0.15427353  0.00087128893
            420     0.13268166  0.00074285913     0.12126868  0.00067401843     0.13798537  0.00082545576
            430     0.11962845  0.00070648436     0.10963261  0.00067445441      0.1237508  0.00082575494
            440     0.10866354  0.00067297594    0.099705053  0.00061469219     0.11222339  0.00073064195
            450    0.098070243    0.000639275    0.089904685  0.00058366732     0.10139102  0.00068933307
            460    0.088739644  0.00061039076     0.08142779  0.00055533444    0.091601219  0.00065830832
            470    0.079783092  0.00057821267    0.073257282  0.00052851582    0.082288988  0.00062786252
            480    0.072467129  0.00055098353    0.066640635  0.00050677466     0.07459769  0.00060562781
            490    0.064397883  0.00052139463    0.059282174  0.00047373654    0.066235127  0.00056431118
            500    0.058232178  0.00049498441    0.053587982  0.00044997476    0.059839401  0.00053520519
            510    0.053649488  0.00047648245    0.049488029  0.00043265515    0.055005482  0.00051702929
            520    0.048824664  0.00045417167    0.045049637  0.00041540878    0.050007155  0.00049463229
            530    0.043837011  0.00043025203    0.040385182  0.00039157048    0.044995675  0.00046812387
            540    0.039518869  0.00041020842    0.036404638  0.00037084132     0.04057953  0.00044296514
            550    0.036030623  0.00039257924    0.033346676  0.00035960428    0.036854638  0.00043155005
            560    0.032942468  0.00037497334    0.030611826  0.00034661683    0.033513446  0.00041116144
            570    0.029203343   0.0003539173    0.026975833  0.00032018057    0.029855363  0.00038295414
            580     0.02743109  0.00034248789    0.025317896  0.00031298873    0.028100061  0.00037397286
            590    0.024630806  0.00032630405    0.022861327  0.00029793701     0.02508149  0.00035577369
            600    0.022284869  0.00031013795     0.02071741   0.0002816314    0.022672098  0.00032400911
            610    0.020571272   0.0002979242    0.019081055  0.00026963349    0.020948651   0.0003214616
            620     0.01828853  0.00028159005    0.017000856  0.00025675627    0.018603482  0.00029428639
            630    0.017348399  0.00027347266    0.016101101  0.00025014782    0.017660894  0.00029660623
            640    0.015451654  0.00025886051    0.014332321   0.0002342982    0.015748268  0.00027912364
            650    0.014126281   0.0002491358    0.013103551  0.00022362109    0.014383069  0.00026879393
            660    0.012563228  0.00023472469    0.011766712  0.00021785356    0.012749744  0.00024589297
            670    0.012096889   0.0002304862     0.01130005  0.00021126558    0.012286287  0.00024219745
            680    0.010756731  0.00021797685      0.0101017  0.00019828718    0.010885119  0.00022746481
            690   0.0099408936  0.00020923508   0.0093074683  0.00019023574    0.010070982  0.00021803815
            700   0.0089023977  0.00020017677   0.0083138646  0.00017867325   0.0090384111  0.00020970945
            710   0.0081022066  0.00019010221   0.0075986949   0.0001719408   0.0081986006  0.00019802371
            720   0.0074427296  0.00018330094   0.0070582232  0.00016980604   0.0074996076  0.00019440791
            730   0.0070714598  0.00017732491   0.0066464916  0.00016187933   0.0071599127  0.00018553432
            740   0.0065237547  0.00017094755   0.0060670314  0.00015335304   0.0066325548  0.00017886055
            750   0.0060267547  0.00016381841   0.0056200205   0.0001479817   0.0061174537  0.00017138187
            760   0.0054514682  0.00015652974    0.005092816  0.00014074528     0.00553795  0.00016429055
            770   0.0049947786  0.00014961381   0.0046684906  0.00013453434   0.0050581831  0.00015702466
            780    0.004560209  0.00014113854   0.0042441939  0.00012794312   0.0046441433  0.00014751157
            790   0.0045335759  0.00014227509   0.0042790049  0.00013038176   0.0045848636  0.00014883803
            800   0.0045335759  0.00014227509   0.0042790049  0.00013038176   0.0045848636  0.00014883803
