# detaHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      2.4905981     0.02555684      2.1786286    0.021734164      2.8260825    0.030324887
           -3.8      3.3392224     0.02937421      2.9247361    0.025038688      3.7817337     0.03481708
           -3.6      4.3247522    0.033476545      3.7936995    0.028551067      4.8891527    0.039591242
           -3.4      5.7601792     0.03831715      5.0586317    0.032801095      6.5015645    0.045374213
           -3.2      7.5904902    0.043982763      6.6813153    0.037726669      8.5410371     0.05204214
             -3      9.8456737    0.049913125      8.6756313    0.042820438       11.06441    0.058710724
           -2.8      12.876905    0.056826049      11.360494    0.048822692      14.446933    0.066653783
           -2.6      16.441486    0.064070213      14.530278    0.055157923      18.405827    0.075032405
           -2.4      21.051926    0.072215524      18.635877    0.062290006      23.514563    0.084451895
           -2.2      26.784329    0.081193839      23.747178    0.070148757      29.857109    0.094754599
             -2        33.6764     0.09057076      29.896973    0.078410628      37.472555     0.10551424
           -1.8       42.24774     0.10087616      37.551086    0.087490204      46.943216     0.11736274
           -1.6      52.419516     0.11163658      46.625752    0.096949742      58.190476     0.12950904
           -1.4      63.839646     0.12238475      56.835502     0.10674604      70.780236     0.14249926
           -1.2      76.593432     0.13318188       68.19474     0.11595841       84.92658     0.15384561
             -1      90.859123     0.14386863      80.883051     0.12543083      100.77598     0.16601939
           -0.8      105.42018     0.15376648      93.815485     0.13414242      116.97242     0.17722319
           -0.6      118.60165     0.16189612      105.51838     0.14138163      131.65249     0.18657449
           -0.4      129.39124     0.16805779      115.03459     0.14684913      143.77385     0.19359418
           -0.2         136.61      0.1715206      121.33331     0.14995267      152.00584     0.19753612
              0      138.43378     0.17177043      122.80481     0.15012694      154.30858     0.19759589
            0.2      134.62111     0.16880239      119.29578     0.14865837      150.29062     0.19756014
            0.4      126.55796     0.16321527      111.97459     0.14266995      141.61337     0.18794016
            0.6      114.81963     0.15521787      101.43239     0.13560616      128.76394     0.17873352
            0.8      101.27127     0.14569741      89.321409      0.1272611      113.83332     0.16806712
              1      87.763864     0.13550094      77.247688     0.11819298      98.934919     0.15618531
            1.2      74.190966     0.12456889      65.187413       0.108639      83.835566      0.1438736
            1.4       62.10396     0.11398055      54.455836     0.09924944      70.370796     0.13178444
            1.6      50.946348     0.10325476      44.574392    0.089745614      57.894819     0.11961494
            1.8      41.289926    0.092939748      36.052835    0.080677229      47.049718     0.10783579
              2      33.278553     0.08445323      29.004662    0.073001933       38.01229    0.098403619
            2.2      26.538806    0.074517865      23.071912    0.064529306       30.41507    0.086821702
            2.4      20.838444    0.066062917      18.076722     0.05704732      23.950543    0.077029693
            2.6      16.544074    0.058846607      14.332306    0.051004567      19.045376    0.069420094
            2.8      12.684114    0.051545182      10.967627     0.04439284      14.641005    0.060303094
              3      9.9494252     0.04569202      8.5877766    0.039293262      11.509293    0.053545982
            3.2      7.6040592    0.039850488      6.5469038    0.034209924      8.8247053    0.046773159
            3.4      5.7595005    0.034748749      4.9546337    0.029835436      6.6913342    0.040936122
            3.6      4.4581252    0.030525966      3.8277893    0.026129072      5.1913274    0.035972719
            3.8      3.3268895    0.026425634      2.8501057    0.022574501      3.8855271    0.031194072
              4      3.3268895    0.026425634      2.8501057    0.022574501      3.8855271    0.031194072
