#       ptHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.33364238   0.0012120846     0.29501677   0.0010595715     0.37399541   0.0013933379
             10     0.98362704   0.0020652181     0.86911791   0.0018042418      1.1036029   0.0023720907
             20      1.5493834    0.002581863      1.3695648   0.0022547303      1.7374255   0.0029682899
             30      2.0152985      0.0029317      1.7812617   0.0025613772      2.2599458   0.0033729436
             40       2.359664   0.0031654943      2.0859214   0.0027632045      2.6455427   0.0036396597
             50      2.5815748   0.0033049566      2.2822509   0.0028854005      2.8938544   0.0038046729
             60      2.6615322   0.0033575881      2.3533001   0.0029304536      2.9826246    0.003865562
             70      2.6583316   0.0033616127      2.3506391   0.0029326796      2.9786379   0.0038728177
             80      2.5761765   0.0033157373      2.2781633   0.0028924368      2.8859289   0.0038217518
             90      2.4401295   0.0032375309      2.1582639   0.0028242227      2.7324724   0.0037375977
            100      2.2618717   0.0031384225      2.0007957   0.0027346969      2.5323553   0.0036291751
            110      2.0723198   0.0030035554      1.8333912   0.0026413388      2.3193349   0.0035380911
            120      1.8812767   0.0028698616      1.6638772   0.0025004914      2.1061583   0.0033143281
            130      1.6853976   0.0027262296      1.4907424   0.0023762908         1.8865    0.003157065
            140      1.4991244   0.0025832166      1.3261331   0.0022484688      1.6774874   0.0029877531
            150      1.3318783   0.0024403698      1.1778719   0.0021231824      1.4906686   0.0028247555
            160      1.1767682    0.002301486      1.0410793   0.0020028426      1.3162416   0.0026662083
            170       1.037171   0.0021665924     0.91741235   0.0018852597       1.160193   0.0025148696
            180     0.91202615   0.0020354944     0.80633564   0.0017682888      1.0207932     0.00235968
            190     0.80340221   0.0019136637     0.71015138   0.0016621835      0.8992723   0.0022197097
            200     0.70599515   0.0017961066     0.62410122   0.0015634641     0.79003337    0.002093077
            210     0.61681662   0.0016863558     0.54540504   0.0014643055     0.68984523   0.0019595506
            220     0.54457112   0.0015852331     0.48115878   0.0013749752     0.60962401   0.0018429686
            230     0.47899994   0.0014894153     0.42301267   0.0012907448     0.53642276   0.0017336391
            240     0.41966611   0.0013990877      0.3705831   0.0012112912     0.46993783    0.001630289
            250      0.3719769   0.0013170989     0.32865724   0.0011447586     0.41621212   0.0015478724
            260     0.32680791   0.0012369273     0.28869126   0.0010711579     0.36564844   0.0014427728
            270     0.28796621   0.0011624023     0.25421757   0.0010066528     0.32240759   0.0013584337
            280      0.2561321   0.0010947865     0.22598752  0.00094696428     0.28692788   0.0012782651
            290     0.22749589   0.0010339973     0.20079202  0.00089425665      0.2546877   0.0012094173
            300     0.20011738  0.00097118428     0.17648452  0.00083882613     0.22427387   0.0011339638
            310      0.1778659    0.000916004      0.1569445  0.00079273773     0.19911144   0.0010717592
            320     0.15817564  0.00086447912     0.13946855  0.00074909909     0.17721332   0.0010184362
            330     0.14149716  0.00081897872     0.12477594  0.00070736195     0.15848274  0.00096218964
            340     0.12603808  0.00077307067     0.11117297   0.0006673218     0.14108945  0.00090549952
            350     0.11165268  0.00072812352    0.098526467  0.00062882337     0.12487887  0.00085489949
            360    0.099674033  0.00068876692    0.087889858  0.00059423635     0.11159099  0.00080928121
            370    0.088177224  0.00065117087    0.077783307  0.00056020757    0.098617394  0.00076525293
            380    0.079356078  0.00061403815    0.069988607  0.00053059366    0.088785031  0.00072269874
            390    0.070419238   0.0005806031    0.062091296  0.00050397666    0.078781489  0.00069337531
            400    0.063469215  0.00055287467    0.056013313  0.00047730047    0.070897541  0.00065404861
            410    0.057883391  0.00052621866     0.05108741  0.00046109419    0.064633003  0.00063678398
            420    0.051690987  0.00049917154    0.045537397  0.00042885903    0.057861527  0.00058783062
            430    0.046229621  0.00046911929    0.040699473  0.00040389005    0.051787951  0.00055236063
            440    0.042120437  0.00045008601    0.037071881  0.00038656861    0.047189421     0.00052988
            450    0.038072406  0.00042622943    0.033468222  0.00036710249     0.04271522  0.00050630823
            460    0.033827578   0.0004041962    0.029787666  0.00034709825    0.037861577  0.00047544256
            470    0.030613402  0.00038358528    0.027076767  0.00033424527    0.034035272  0.00046675988
            480     0.02834982  0.00037257336    0.024919419  0.00031948056    0.031798239  0.00044230555
            490    0.025202685  0.00034992154    0.022229334  0.00030025605    0.028132382  0.00041255671
            500    0.022404703  0.00033045537    0.019776817  0.00028423367     0.02497784  0.00039008204
            510     0.02094092  0.00031792612    0.018391649  0.00027217926    0.023513593  0.00037641154
            520    0.018325244  0.00030066049    0.016188837   0.0002576431    0.020397022  0.00035709232
            530    0.016756036  0.00028676317    0.014794859   0.0002463466    0.018658133  0.00033875326
            540    0.015324252  0.00027323816    0.013537948  0.00023571123    0.017051672   0.0003228465
            550     0.01458263  0.00026595356    0.012851495  0.00022824539     0.01627516  0.00031545927
            560    0.012710314  0.00024923297    0.011221032  0.00021393907    0.014155936  0.00029465743
            570     0.01145355  0.00023903309    0.010111004  0.00020512338    0.012749436   0.0002823283
            580    0.010428919  0.00022553293   0.0091934183  0.00019276897    0.011633761  0.00026888077
            590   0.0097069449  0.00021563807   0.0085768769  0.00018556166     0.01078712  0.00025415176
            600    0.008951938  0.00020960891   0.0078777169  0.00017897072    0.010005768  0.00024928359
            610   0.0080439859  0.00020011718   0.0071064446   0.0001708874    0.008934134  0.00023826866
            620    0.007606726  0.00019167266   0.0066657335  0.00016345528   0.0085502606  0.00022719972
            630   0.0069030404  0.00018462179   0.0060663647  0.00015732746   0.0077312115  0.00021980841
            640   0.0060616601  0.00017210776   0.0053503806  0.00014717335   0.0067446663  0.00020425984
            650   0.0055288432  0.00016580394   0.0048787928  0.00014148422   0.0061509646  0.00019716444
            660    0.005281853  0.00015925049     0.00462679  0.00013604551   0.0059379354   0.0001879393
