#    masst+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
             20              0              0              0              0              0              0
             40              0              0              0              0              0              0
             60              0              0              0              0              0              0
             80              0              0              0              0              0              0
            100              0              0              0              0              0              0
            120              0              0              0              0              0              0
            140              0              0              0              0              0              0
            160              0              0              0              0              0              0
            180              0              0              0              0              0              0
            200              0              0              0              0              0              0
            220              0              0              0              0              0              0
            240              0              0              0              0              0              0
            260              0              0              0              0              0              0
            280              0              0              0              0              0              0
            300              0              0              0              0              0              0
            320              0              0              0              0              0              0
            340     0.69888925   0.0011870568     0.61831703   0.0010470654     0.78697782   0.0013516833
            360      1.5038132   0.0017358238      1.3336363   0.0015287891       1.685995    0.001982478
            380      1.6678713    0.001840164      1.4795622   0.0016161502      1.8673231   0.0021044237
            400      1.6471187   0.0018432219      1.4615287   0.0016163316      1.8418049   0.0021119878
            420      1.5538313   0.0018041757      1.3786446   0.0015796756      1.7362876   0.0020703141
            440      1.4256375   0.0017413566      1.2646723   0.0015221678      1.5922687   0.0020000572
            460      1.2900148   0.0016666173      1.1439756   0.0014558526      1.4404141   0.0019173009
            480      1.1608696   0.0015892377      1.0291443   0.0013870432      1.2959431   0.0018290612
            500      1.0323688    0.001508146     0.91512553   0.0013152842       1.151942   0.0017389708
            520     0.91739786   0.0014269689     0.81246199   0.0012427405      1.0243352    0.001646123
            540     0.81303681   0.0013483716     0.71994862   0.0011864692     0.90745219   0.0015954384
            560     0.71822503    0.001272221      0.6354552   0.0011060154      0.8021867   0.0014694189
            580     0.63550557   0.0012011524     0.56199488   0.0010432928      0.7099323   0.0013893428
            600     0.56294242   0.0011335335     0.49753489   0.0009839129     0.62910232   0.0013129351
            620     0.49997271   0.0010707101     0.44158212  0.00092870642     0.55898697    0.001241986
            640     0.44308107   0.0010101907     0.39125465  0.00087583927      0.4952903   0.0011725329
            660     0.39254007  0.00095321093     0.34639696  0.00082577514     0.43900454   0.0011090455
            680     0.35087847  0.00091015349     0.30928116  0.00078611108     0.39288938    0.001062747
            700     0.31127764  0.00085147133     0.27427933  0.00073615034     0.34858346  0.00099158222
            720     0.27743732  0.00080350967     0.24413604   0.0006943102     0.31116854  0.00093781327
            740     0.24625124  0.00075855064     0.21654686  0.00065460086     0.27633912  0.00088598733
            760     0.22184509  0.00072050873     0.19488658  0.00062337705     0.24919762  0.00085004498
            780      0.1988559  0.00068217514     0.17460273  0.00058860369     0.22345305  0.00080048663
            800     0.17727116   0.0006452119      0.1554855  0.00055608832     0.19943694  0.00075776998
            820     0.15769704  0.00061043593     0.13834692  0.00052726479     0.17729644  0.00072424539
            840     0.14224996  0.00057930567     0.12458618  0.00049898246      0.1602591  0.00068649524
            860      0.1288266  0.00055139035     0.11267957  0.00047333688     0.14536833  0.00065081345
            880     0.11627143  0.00052467196     0.10169398  0.00045007426     0.13117946   0.0006197281
            900     0.10413106   0.0004981869    0.091080347  0.00043107117      0.1174216  0.00060074748
            920    0.095141274  0.00047497767    0.083122772  0.00040724463     0.10743922  0.00056337235
            940    0.086419935  0.00045261765    0.075316071  0.00038660502    0.097916115  0.00053721582
            960    0.076798951  0.00042778157    0.066967946  0.00036571445    0.086910528  0.00051044157
            980    0.070382974  0.00041029695    0.061295259   0.0003497601    0.079779494  0.00048976491
           1000    0.070382974  0.00041029695    0.061295259   0.0003497601    0.079779494  0.00048976491
