# inc-ttH  d y(        central        num_err    min (scale)        num_err    max (scale)        num_err
# t,tbar)
             -4      1.3234893    0.020230332      1.0010762    0.015049747      2.0054568    0.030966095
           -3.8      1.9843857    0.024118297      1.5084258    0.018070041      2.9831832    0.036579294
           -3.6      2.9300113     0.02935773      2.2353758    0.022100951       4.381164    0.044281004
           -3.4       4.436751    0.036397216       3.395823    0.027549433      6.6012887    0.054581536
           -3.2      6.3836574    0.043812176      4.9051727    0.033348686      9.4444462      0.0652795
             -3      9.2348153    0.052935418      7.1203396    0.040642926      13.557015    0.078079867
           -2.8      13.278694    0.063858559      10.285883    0.049199508      19.380921    0.093834154
           -2.6      19.059166    0.076539112      14.826555    0.059305254      27.621295     0.11156619
           -2.4      27.354329    0.091897667      21.391718    0.071631393      39.382627     0.13303303
           -2.2      38.612582     0.10900556      30.360891    0.085491371      55.304792     0.15728759
             -2      53.212502     0.12773306      42.094557     0.10098766      75.785105      0.1830163
           -1.8      71.693812     0.14815152      56.999222     0.11801588      101.75405     0.21162604
           -1.6      93.346676     0.16794423       74.61984     0.13423396      132.00253     0.23924813
           -1.4      118.09472     0.18840317      94.787954     0.15099071      166.89032     0.26881797
           -1.2      143.57014     0.20747426      115.66082      0.1665751      202.75853      0.2982555
             -1      168.11411     0.22333399      135.83548     0.17997259      237.68766     0.31875955
           -0.8        188.176     0.23686508      152.48593     0.19140341      266.47665     0.33890076
           -0.6      203.53321     0.24684996       165.2737     0.19946725      289.05891     0.35404949
           -0.4      210.42236     0.25211904      171.18647     0.20372597      299.97363     0.36330572
           -0.2      209.57225     0.25503972      170.71861     0.20608155      300.06201     0.37364855
              0       200.5093     0.25460704      163.54607     0.20709908      288.21537     0.36913304
            0.2      184.67816     0.24998803       150.7879     0.20049122       266.7669     0.36604733
            0.4      164.41961     0.24338936      134.39095     0.19532914      238.43998     0.35535059
            0.6      141.23404     0.23212609      115.41845     0.18572573      205.86583     0.33876158
            0.8      117.48479     0.22084227      95.929574     0.17377424      171.98918     0.33083186
              1      94.610961     0.20056328      77.174807     0.15874425       139.0775     0.29247169
            1.2      74.368917     0.18254724      60.491196     0.14368389       109.8428     0.26729131
            1.4      56.648812     0.16297048      45.893213     0.12741384      84.069847     0.24030099
            1.6      42.329002     0.14174228      34.111281      0.1105165      63.206612     0.20780595
            1.8      31.253036      0.1224909      25.018002     0.09475492      46.891286     0.18071568
              2       22.31298     0.10399673      17.748851    0.079992951      33.654994     0.15365678
            2.2       16.28845    0.088065911      12.861238    0.067376711       24.69873     0.13094233
            2.4      11.765483    0.081108654      9.2347947      0.0693591      17.906212     0.11885074
            2.6       8.551604    0.061499081      6.6633575    0.046481354      13.058608    0.092458411
            2.8      6.2940042    0.051098012       4.872238    0.038392527      9.6302841    0.077569949
              3      4.5946707    0.042518256      3.5485147    0.031844215       7.018903    0.064631679
            3.2      3.3494519    0.035109679      2.5716145    0.026164082       5.124656    0.053685398
            3.4      2.3452456    0.028634969      1.7950774      0.0212513       3.586585    0.043972504
            3.6      1.5956484     0.02353046      1.2155515    0.017418382      2.4498171    0.036208316
            3.8      1.1299408    0.019953668     0.85696318    0.014729874      1.7359691    0.030777706
              4      1.1299408    0.019953668     0.85696318    0.014729874      1.7359691    0.030777706
