#       ptHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.38369572   0.0024490215     0.38135513   0.0024398438     0.38705388    0.002461971
             10       1.134128   0.0040136245      1.1271543   0.0039842179      1.1441174   0.0040560693
             20       1.793471   0.0048504984      1.7824628   0.0048237226      1.8092743    0.004889712
             30      2.3528124   0.0056312222      2.3383147   0.0056030049      2.3736295   0.0056734376
             40      2.7430641   0.0059916826      2.7259253     0.00595945       2.767656   0.0060395139
             50       2.977118   0.0062560489      2.9582897   0.0062216188      3.0041014   0.0063069489
             60      3.0764971   0.0064542306      3.0567121   0.0064185984      3.1048207   0.0065061018
             70      3.0769622   0.0063602647      3.0567572   0.0063211462      3.1058463   0.0064175217
             80      2.9792545   0.0065444835       2.959414   0.0065141863      3.0075758   0.0065899547
             90      2.8334118   0.0061163457       2.814118   0.0060736589      2.8608616   0.0061790184
            100      2.6169776   0.0059026826      2.5989907   0.0058704567      2.6425329   0.0059492295
            110      2.3984908   0.0057891121      2.3816886   0.0057621849      2.4222902   0.0058270156
            120      2.1816559   0.0055196867      2.1660729   0.0054751552      2.2036261   0.0055836668
            130      1.9508405   0.0056923869      1.9367415   0.0056568413      1.9706354   0.0057427798
            140      1.7393756   0.0047665872      1.7265035   0.0047280413      1.7573478   0.0048215386
            150      1.5379192   0.0048980245      1.5262307   0.0048106991      1.5542028   0.0050196263
            160      1.3620085   0.0042402658      1.3517618    0.004208423      1.3762215   0.0042847442
            170      1.2043311   0.0044271609      1.1951944   0.0043961327      1.2169156   0.0044691037
            180      1.0482361   0.0039822356       1.040228   0.0039514881      1.0592405   0.0040221542
            190     0.92256854   0.0035538161     0.91549266   0.0035239138     0.93221296    0.003594237
            200     0.81856393   0.0034446889     0.81231304   0.0034148768     0.82713447    0.003487513
            210     0.71291614   0.0032455172      0.7073293   0.0032077902     0.72046891   0.0032959374
            220      0.6241164   0.0029018437     0.61934222   0.0028766531     0.63059261   0.0029367718
            230     0.54719579   0.0027245672     0.54293919   0.0026999694     0.55292022   0.0027574003
            240     0.48383545   0.0025454194      0.4801736   0.0025219351      0.4887825   0.0025764673
            250     0.42725718   0.0024970584     0.42398021   0.0024786451     0.43164263    0.002521709
            260     0.37508085   0.0022252154     0.37230305   0.0022077672     0.37877845   0.0022493029
            270     0.33035632   0.0021796971     0.32785715   0.0021575337     0.33370334   0.0022117151
            280     0.29569612   0.0020582675     0.29349858   0.0020387694     0.29862581   0.0020853488
            290     0.25851233     0.00186498     0.25660759   0.0018480564     0.26102991   0.0018878335
            300     0.22825156   0.0017349659     0.22659184   0.0017208287     0.23043914   0.0017538444
            310     0.20416297   0.0017021316     0.20266492   0.0016853871      0.2061218   0.0017233741
