#        pttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.19541105   0.0032402975     0.19229573   0.0031666751     0.20213875   0.0035502026
             10     0.59375726   0.0055966802     0.58735609   0.0054962932     0.61060406   0.0059566414
             20      0.9405885   0.0071272184     0.93233758   0.0070054641     0.95863322   0.0077226427
             30      1.2855588   0.0085395115      1.2758307   0.0084051572       1.310969   0.0090861449
             40      1.5580453   0.0090414251      1.5485355   0.0089587691       1.580251   0.0094551228
             50      1.8196723   0.0098987836       1.807253   0.0097955097      1.8483612     0.01034695
             60      2.0266311    0.010159008      2.0131424    0.010088221      2.0516977    0.010417329
             70      2.1556208    0.010674496      2.1413926    0.010598293      2.1813901    0.010991773
             80      2.2555962    0.010766836      2.2407327    0.010698037      2.2819805    0.011006312
             90      2.2860356    0.010853657      2.2705727    0.010797656      2.3124339    0.011107254
            100      2.3143552    0.010919707      2.2976896    0.010855253      2.3392551    0.011223202
            110      2.2658262    0.010674326      2.2485643    0.010603732      2.2895704    0.010857963
            120      2.2222761    0.010559497       2.205113    0.010499844      2.2433818    0.010794124
            130      2.1389444    0.010473793      2.1225923    0.010427336      2.1598435    0.010715304
            140       2.061659    0.010191546       2.044912     0.01013238      2.0817668    0.010384039
            150      1.9426697    0.009970562      1.9270584   0.0099239615      1.9603667    0.010367994
            160      1.8181976   0.0097143247       1.802223   0.0096549323      1.8364622   0.0099127911
            170      1.6929608   0.0093560635      1.6788872   0.0092990891      1.7105982   0.0095087107
            180       1.550361   0.0089386226       1.536631   0.0088723752      1.5675485   0.0090958813
            190      1.4227448   0.0085063371      1.4107628   0.0084339455      1.4360707   0.0086377833
            200      1.3089458   0.0081474837      1.2982544   0.0081090882      1.3197728   0.0082376915
            210      1.2172558   0.0079231029      1.2069807   0.0078693651      1.2313308   0.0080818897
            220      1.0904322   0.0074580712      1.0814671   0.0074196872      1.1004895   0.0075954977
            230     0.99310571   0.0071413895     0.98527128   0.0070996746      1.0020293     0.00728465
            240     0.90418513   0.0067960454     0.89723845   0.0067527806     0.91191085    0.006897172
            250     0.80162982   0.0063965246      0.7957643   0.0063677535     0.80863534   0.0064824015
            260     0.73480416   0.0061562424     0.72922301   0.0061201388     0.74093905    0.006207007
            270     0.65143416   0.0057524438     0.64699613   0.0057269693     0.65662353   0.0058102013
            280     0.59131679   0.0055068157     0.58724318   0.0054754291     0.59599867   0.0055571742
            290     0.52986145   0.0051921411     0.52611506   0.0051588356     0.53512796   0.0052679608
            300     0.46575482   0.0049141607       0.462656   0.0048847403     0.46892072   0.0049611607
            310     0.42361448    0.004610715     0.42071739   0.0045850648     0.42732952   0.0046539445
            320     0.38202626   0.0044111707     0.37992488   0.0043942787     0.38469653   0.0044385282
