# detaHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      3.3309498    0.089417549      3.3065498    0.088841336      3.3705646    0.091468084
           -3.8      4.7153183     0.10650941      4.6787148     0.10571286      4.7543662     0.10854873
           -3.6      5.9579832     0.12204252      5.9065826     0.12112985      6.0504013     0.12448018
           -3.4      8.1948575      0.1426199      8.1359997     0.14147172      8.3035731     0.14687031
           -3.2      10.592452     0.16048874      10.510952     0.15956679      10.723639     0.16401109
             -3      13.731334     0.18493815      13.627769     0.18367638      13.881261     0.18989921
           -2.8      17.943464     0.21125377      17.812477     0.20988446      18.074225     0.21626194
           -2.6      22.609895     0.23894089      22.437948      0.2372985      22.877846     0.24240982
           -2.4      28.369724       0.270309      28.155047     0.26886718      28.742348     0.27474215
           -2.2       36.12753     0.30329995      35.857743     0.30114401      36.552871      0.3086249
             -2      44.454789     0.34401269      44.109117     0.34109196      45.010764     0.35227318
           -1.8       54.83968     0.37922242      54.429273     0.37625134       55.48852     0.38870484
           -1.6      68.140655     0.41828705      67.625803     0.41553627      68.874174     0.42682852
           -1.4      81.220369      0.4559527      80.596257     0.45283476      82.087543      0.4659103
           -1.2      96.319939     0.49927782       95.50983     0.49448208      97.382033      0.5091559
             -1       112.2274      0.5463013      111.28107     0.54221807        113.673     0.56435007
           -0.8      127.45961     0.57567511      126.36331     0.57068396      129.03118     0.59632061
           -0.6      141.96355     0.61060145      140.76561     0.60570386      143.81883     0.63107798
           -0.4      154.20214     0.62272911      152.90077     0.61790162      156.20336     0.63477154
           -0.2      159.31249      0.6396113      157.96646     0.63403766      161.15697     0.65931053
              0      159.07872     0.64421638      157.78987     0.63884532      160.99256     0.66297643
            0.2       152.7735     0.62513419      151.60366     0.62116502      154.44717     0.63478182
            0.4      142.07341     0.59976638      141.02472     0.59533055      143.61074     0.61280123
            0.6      129.27353      0.5794408      128.34763     0.57565542      130.53984     0.59658874
            0.8      113.10937     0.54799921      112.35562     0.54425962      114.25078     0.55927333
              1      95.758815     0.49769891      95.171345     0.49564493      96.741159     0.50676224
            1.2      81.604418      0.4658164      81.123737      0.4637502      82.475485     0.47584551
            1.4      67.676935     0.41851367      67.309193     0.41616031      68.337512     0.42631595
            1.6      54.929415     0.37948608      54.623105     0.37749999      55.467434     0.38583197
            1.8      44.749267     0.33613711      44.530494     0.33470624      45.169114     0.34074877
              2      36.108126     0.30232285      35.936212     0.30107134       36.45803     0.30645177
            2.2      28.623364     0.26912969      28.460387     0.26796385       28.88746     0.27341388
            2.4      23.113467      0.2430212      22.992846     0.24186087      23.354635     0.24812908
            2.6      17.767904     0.21076326      17.682503     0.20996738      17.871869     0.21505144
            2.8      14.004759     0.18627674      13.951853     0.18563088      14.147073     0.18954314
              3      10.645115     0.16250085      10.598548     0.16179471      10.760783     0.16561723
            3.2      8.0966609     0.14246284      8.0619593     0.14192383      8.1597967     0.14432594
            3.4      6.3339876     0.12434992      6.2967862     0.12371229       6.386758      0.1268832
            3.6      4.7133364     0.10608195      4.6900924     0.10560244      4.7423257     0.10848499
            3.8      3.5318231    0.091890657      3.5163177    0.091346729      3.5499286    0.093069256
              4      3.5318231    0.091890657      3.5163177    0.091346729      3.5499286    0.093069256
