#        etatop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4    0.066074683   0.0089494818   -0.068068157    0.013877228      0.1772561   0.0066118215
           -3.8     0.13261522   0.0089606738   -0.050477455    0.013975005     0.29457516   0.0071844931
           -3.6     0.28014104    0.011797605    0.054889662    0.017448072     0.50048954   0.0088202013
           -3.4     0.51074859    0.010728787     0.21297023    0.020437862     0.81944791   0.0080694926
           -3.2     0.87510837   0.0084957247      0.5131367    0.014527221      1.2825926    0.011392091
             -3       1.423982    0.010037503     0.98079358    0.014118096      1.9574323    0.010442499
           -2.8      2.2069164     0.01109023      1.6902018    0.011576416      2.8884527    0.012777709
           -2.6      3.2397607    0.013529082      2.5982294    0.013342164       4.074491    0.015296926
           -2.4      4.5645479    0.014890329      3.7602769    0.014532275      5.5936347    0.019930161
           -2.2      6.0808905    0.017057897      5.1466319    0.017041623      7.2560777    0.018196922
             -2      7.8003137    0.017746567      6.7317094    0.017209442        9.12423    0.020815271
           -1.8      9.6062991    0.018620596      8.4313746    0.017829051      11.038044    0.020787841
           -1.6      11.353286    0.021113135      10.081743    0.020179878      12.885222    0.023052684
           -1.4      12.891076    0.026611114      11.543616    0.028952744      14.495538    0.025769264
           -1.2      14.180587    0.023698401      12.797976    0.023338922      15.814501    0.024904017
             -1      15.192381    0.022588466      13.793243    0.021549337      16.834609    0.024800028
           -0.8      15.755643    0.023261601      14.365111    0.022461437      17.375999    0.025176938
           -0.6      16.198111    0.024172078      14.798631    0.022275708      17.824271    0.031979728
           -0.4      16.309175    0.023338877      14.938503    0.022352044      17.897741    0.025667906
           -0.2       16.33094    0.023004456      14.980243    0.022018337      17.894515    0.025130961
              0      16.340684    0.023790727      14.980771    0.023017459      17.916648    0.025460392
            0.2      16.286904    0.023710139      14.910233    0.023006803      17.890809    0.025369627
            0.4      16.075021    0.023305103      14.692486    0.022335276      17.687633    0.025029845
            0.6      15.748801    0.023129023      14.347307    0.022452556      17.391236    0.024921626
            0.8      15.084188    0.023199588      13.671809    0.022783984      16.748966    0.025181689
              1      14.155915    0.021797565       12.76847    0.020759026      15.800744    0.024282452
            1.2      12.872088    0.020917475       11.52872    0.020098823      14.480358    0.023484498
            1.4      11.353235    0.020356162      10.071726    0.019399966      12.897325    0.022878317
            1.6      9.5695524      0.0187291      8.3871314    0.018336768      11.013132    0.020697355
            1.8      7.8128658    0.017500739      6.7488514    0.017140468      9.1291944    0.019767048
              2      6.1348691    0.015641994      5.2163859    0.015539838      7.2809271     0.01771687
            2.2      4.5782168    0.015593325        3.79785    0.016656335      5.5696613    0.016219679
            2.4      3.3178047    0.012085725      2.6889959    0.011911063      4.1220399    0.014020113
            2.6      2.2702306    0.011139053      1.7665072    0.011242534      2.9257795     0.01278073
            2.8      1.4748616    0.013260437      1.0773152    0.021073574      1.9955123     0.01146161
              3     0.92283869    0.013154776     0.59495103    0.024361191      1.3161061    0.010377678
            3.2     0.56551372   0.0075204325     0.32095022    0.011004734     0.85447999   0.0074694874
            3.4     0.32647549   0.0068027595     0.13378843    0.011284711     0.53525708   0.0059224298
            3.6     0.19419025   0.0071443397    0.045823013    0.011143579     0.34385811   0.0058504766
            3.8       0.112398   0.0050671609   0.0063584367   0.0075027585     0.21315509   0.0044679079
              4       0.112398   0.0050671609   0.0063584367   0.0075027585     0.21315509   0.0044679079
