#   dyHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4   0.0042438916   0.0010628389   0.0020168684   0.0011514083   0.0074461481  0.00088410157
           -3.8    0.012975198  0.00085737609    0.009014307  0.00088267536    0.018077836  0.00088597734
           -3.6    0.028261877   0.0011542661    0.020780686   0.0011595698    0.037696152   0.0012282925
           -3.4    0.051467934   0.0017313341    0.039445708   0.0017189188     0.06673314   0.0017761082
           -3.2    0.090822983   0.0024389156    0.069041846   0.0023913581     0.11862679   0.0025898548
             -3     0.16587702   0.0028706935     0.13028489   0.0028839246      0.2101425   0.0029891618
           -2.8     0.29158514   0.0054423754      0.2290188   0.0064507611     0.37048716   0.0045095344
           -2.6     0.49662419   0.0050981837     0.40038208   0.0052068364     0.61674139   0.0052460366
           -2.4     0.84714451   0.0063867704     0.69388667   0.0065438934      1.0339253   0.0066127284
           -2.2      1.3845093   0.0074984347      1.1506686   0.0072264532      1.6674641   0.0085603848
             -2      2.1913197    0.010071699      1.8390936    0.010289054      2.6161801    0.010358338
           -1.8      3.4163356    0.012042298      2.8950955    0.012600562      4.0452512    0.013732743
           -1.6      5.1780803    0.014432479      4.4354992    0.014444281      6.0707738    0.015848635
           -1.4      7.6490261    0.019670374      6.6246224     0.02021967      8.8844596    0.019187947
           -1.2      10.954597    0.022465782      9.5908825    0.022331433      12.602389    0.023007554
             -1      15.171345    0.024395006      13.386615    0.023998504      17.335833    0.026573636
           -0.8      20.034522    0.026984933      17.829551    0.026242852      22.728805    0.029656527
           -0.6      25.078117     0.03095847      22.453187     0.03027221      28.299709    0.035296897
           -0.4      29.438279    0.034389313       26.49135    0.033860554      33.068873    0.036565727
           -0.2      32.081624    0.035524925      28.931665    0.035309306       35.96311    0.039559611
              0      32.109613    0.034320277      28.960441    0.033740162      35.982364    0.037140941
            0.2      29.506009    0.033476578      26.543001    0.033430211      33.141167    0.035890509
            0.4      25.172692    0.033152616      22.532063    0.033299595      28.395519    0.035121101
            0.6      20.142547    0.027309459      17.908536    0.026486908      22.854972    0.031351808
            0.8      15.217123     0.02925357      13.415092     0.03306579      17.394617     0.02898302
              1      11.096488    0.022241733      9.6858752    0.021642851      12.789104    0.024334874
            1.2      7.7704068     0.01725345      6.7374622      0.0164384       9.002857    0.019000163
            1.4        5.25417    0.014374677      4.5147166    0.013996741      6.1319719    0.015447007
            1.6      3.4973713    0.011794367      2.9774657    0.011484766      4.1156379    0.012927957
            1.8      2.2756169   0.0096634665      1.9234052   0.0093199493      2.6947397    0.010586734
              2       1.439173    0.009047439      1.2075079   0.0085743194      1.7149394      0.0105049
            2.2     0.89399884   0.0094768796     0.74356059    0.010946901      1.0746593   0.0090738695
            2.4      0.5482564   0.0048894619      0.4544022    0.004841734     0.65995618   0.0053054888
            2.6     0.33170878   0.0035170932     0.27436274   0.0034386282     0.39980036   0.0039633018
            2.8     0.18524809   0.0032277391     0.15066778   0.0031855354     0.22680996   0.0034024473
              3     0.10454452   0.0022712906    0.084486453   0.0023066608     0.12871645   0.0023864539
            3.2     0.05827928   0.0014985552    0.047080068   0.0014368932    0.071382083   0.0016543163
            3.4     0.02875561   0.0030681937    0.022002604   0.0031407745    0.036932635   0.0029612603
            3.6    0.016694194   0.0010408352     0.01277343   0.0010416169    0.021323124   0.0010546493
            3.8   0.0076213501   0.0006611341   0.0054165863  0.00066608576    0.010312524  0.00068837009
              4   0.0076213501   0.0006611341   0.0054165863  0.00066608576    0.010312524  0.00068837009
