#    dyHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4   0.0059374484  0.00097697622   0.0035872891   0.0010190824   0.0090424456  0.00090723798
           -3.8    0.012115294   0.0010431794   0.0081134664   0.0011007913    0.017425207   0.0009801277
           -3.6    0.024545359   0.0012104556    0.017269804   0.0012614692    0.033784117   0.0012339291
           -3.4     0.04767087   0.0023530372    0.034188158   0.0028907733    0.065140623   0.0018045729
           -3.2    0.093268415   0.0023926483    0.070687216   0.0024549246     0.12194113   0.0023968923
             -3      0.1690771    0.002803333     0.13236448   0.0028031658     0.21525865   0.0029884838
           -2.8     0.29560854   0.0037579563     0.23579935    0.003799853     0.37032965   0.0039524642
           -2.6     0.50249977   0.0046783379     0.40957295   0.0045383006     0.61582392   0.0050521248
           -2.4     0.83956865   0.0069639493     0.68802683   0.0070745512        1.02444   0.0073732073
           -2.2        1.38344   0.0077631484      1.1473599   0.0073266001      1.6700314   0.0092188073
             -2      2.1964177     0.01002745      1.8428331    0.010088092      2.6228401     0.01068997
           -1.8      3.4116371    0.012322532      2.8955982    0.012638074      4.0333897    0.012883555
           -1.6      5.1808868    0.015480024      4.4354203    0.015449568      6.0753854     0.01660211
           -1.4      7.6546226    0.017851826      6.6112889    0.019761338      8.9115588    0.020648482
           -1.2       10.97047    0.021535886       9.599576    0.021048368      12.626533    0.022908081
             -1       15.17986     0.02440425      13.394774    0.024113363      17.348507    0.026610915
           -0.8      20.027491    0.031457614      17.810287    0.031982998      22.736093    0.034059409
           -0.6      25.060373    0.031650129      22.440107    0.031262118      28.279326    0.034807605
           -0.4      29.415396     0.03377398       26.46489     0.03264106      33.047218    0.039315188
           -0.2      32.099779    0.037824116      28.965358    0.039581074       35.95799    0.037592757
              0      32.075414    0.035185307      28.938215    0.034480894      35.939252    0.037684645
            0.2      29.489661    0.032241756      26.533117    0.031326631      33.109049    0.035404784
            0.4      25.202661    0.031737526      22.573594    0.031113246      28.414364    0.033962787
            0.6      20.143033    0.027989532      17.907361    0.028304758      22.861313     0.03005491
            0.8      15.282007    0.025194977      13.461262    0.025111812      17.480211     0.02723131
              1      11.089719    0.020549821      9.6974333    0.020540711      12.759145    0.022283136
            1.2      7.7610794    0.018243541      6.7223685    0.017946417      9.0056469    0.019594799
            1.4      5.2595306     0.01456737      4.5126404    0.014085004      6.1478073    0.016152421
            1.6      3.4968683    0.011888523      2.9781053    0.012319589       4.113409    0.012689195
            1.8      2.2563573     0.01020561      1.9038818    0.010194577      2.6774344    0.010602183
              2       1.440718   0.0077377993      1.2113859   0.0076705987      1.7120135   0.0083246015
            2.2     0.88421135   0.0091751062     0.73382485    0.010881833      1.0640492   0.0076595773
            2.4     0.54321063   0.0046735286     0.45027053   0.0045169768     0.65332862   0.0052179179
            2.6     0.32080697   0.0037547909     0.26316759   0.0037152488     0.38975713    0.004164754
            2.8     0.18989169   0.0028079787     0.15598714   0.0028556843     0.23057021   0.0030654812
              3     0.10492639   0.0020424355    0.084064781   0.0020462819     0.12987804   0.0022411557
            3.2    0.057175558   0.0015597842    0.045475338   0.0015889115    0.071371828   0.0017164152
            3.4    0.031155695   0.0011826936    0.024789066   0.0011981087    0.038636796   0.0012537709
            3.6    0.016289855  0.00086202594    0.012498028  0.00086194353    0.020903004  0.00091914252
            3.8   0.0066813448  0.00062895772    0.004709193  0.00067264403   0.0091852599   0.0006512427
              4   0.0066813448  0.00062895772    0.004709193  0.00067264403   0.0091852599   0.0006512427
