# R_yttbarHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
            0.2              0              0              0              0              0              0
            0.4              0              0              0              0              0              0
            0.6              0              0              0              0              0              0
            0.8              0              0              0              0              0              0
              1              0              0              0              0              0              0
            1.2              0              0              0              0              0              0
            1.4              0              0              0              0              0              0
            1.6              0              0              0              0              0              0
            1.8              0              0              0              0              0              0
              2              0              0              0              0              0              0
            2.2              0              0              0              0              0              0
            2.4              0              0              0              0              0              0
            2.6              0              0              0              0              0              0
            2.8              0              0              0              0              0              0
              3       193.4276     0.07128671      171.28968    0.075378284       220.2194    0.075086835
            3.2      96.916632    0.056994583      86.331657    0.057584383      109.87534    0.061305412
            3.4      15.596193    0.025846349      13.967424    0.026958592      17.642161    0.026363227
            3.6      3.2817277    0.012810328      2.9361395    0.013420158      3.7319936    0.012306962
            3.8     0.76671018    0.006161042     0.68594712   0.0069110177     0.87543859   0.0056913585
              4     0.18289542   0.0039742792     0.16229721   0.0041009282     0.21108596   0.0038553489
            4.2    0.046390007   0.0012687753     0.04158806   0.0012518308    0.053034685    0.001297158
            4.4    0.011669798  0.00077819766   0.0096260599   0.0012175946    0.013710968  0.00072181175
            4.6    0.002546103  0.00035984815   0.0021882267  0.00038261103   0.0030568695  0.00035538249
            4.8   0.0006239304  0.00018816251   0.0003968577  0.00027521326  0.00074887558  0.00015768198
              5   0.0006239304  0.00018816251   0.0003968577  0.00027521326  0.00074887558  0.00015768198
