#        pttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0    0.010067106  0.00027263382   0.0033863435  0.00040411068    0.014800191  0.00018823132
             10    0.037064683  0.00038653789    0.021579901  0.00058581611    0.049669413  0.00035620441
             20    0.066277676  0.00052518818    0.044998545  0.00080722116    0.086846781  0.00040469943
             30    0.095283843  0.00036904744    0.070389747  0.00051928928     0.12248328  0.00033858598
             40     0.12222411  0.00038680587    0.094387909  0.00055993015     0.15545892   0.0003581033
             50     0.14892992  0.00035862904     0.11974534  0.00047816185     0.18677931  0.00037806608
             60     0.17206331  0.00034974378     0.14006874  0.00035330973     0.21306849  0.00039750927
             70     0.19271291  0.00036332367     0.15879783  0.00035309769     0.23567915  0.00042665941
             80     0.20907263  0.00036445023     0.17399097   0.0003517888      0.2532922  0.00043524504
             90     0.22450861  0.00037245058     0.18889918  0.00034924446     0.26902524  0.00045551912
            100     0.23583748  0.00039585225     0.20022448  0.00035615704     0.27992714  0.00054355765
            110     0.24227684  0.00039131499     0.20761634   0.0003700281      0.2850429  0.00047840605
            120     0.24707312  0.00041044752      0.2135392  0.00036526262     0.28813646  0.00056147421
            130     0.24670179  0.00044504335     0.21473325  0.00042963689     0.28568748  0.00050407268
            140     0.24522997  0.00040525913      0.2150861   0.0003671814     0.28177213  0.00048686781
            150     0.23968311  0.00042196287     0.21155847  0.00040278098     0.27371298  0.00049881879
            160     0.23391762  0.00042348777     0.20787262  0.00040202979     0.26513267  0.00046934844
            170     0.22566889  0.00041946238     0.20160014  0.00038107881     0.25433102  0.00050997328
            180     0.21681775  0.00039970002     0.19463715  0.00037779497     0.24312663  0.00044670394
            190     0.20521282  0.00039365927     0.18524289  0.00037427976     0.22872266  0.00042582733
            200     0.19521689    0.000394324     0.17679989  0.00037773212     0.21681256  0.00043368244
            210     0.18344237  0.00043467525     0.16684873  0.00043078863      0.2028249  0.00043650197
            220     0.17277374  0.00035530979     0.15773233  0.00034782937     0.19008783  0.00037870512
            230     0.16113049   0.0004160647     0.14758244  0.00042784297     0.17672026  0.00040091068
            240     0.15077601  0.00036670148     0.13848784  0.00037485333     0.16479906  0.00036295846
            250     0.13979071  0.00033589272     0.12874106  0.00034369566     0.15230711   0.0003405967
            260     0.12974757  0.00030442307     0.12001494  0.00029316978     0.14065017  0.00032223589
            270     0.12011554  0.00036033158     0.11133786  0.00038608044     0.12991045  0.00033674404
            280     0.11060964  0.00028512156     0.10282146  0.00027885944     0.11921206  0.00029748387
            290     0.10210819  0.00027566013    0.095209202  0.00026906854     0.10968269  0.00028599073
            300    0.093644575  0.00026737366    0.087506828  0.00026380956     0.10034487  0.00027470441
            310    0.085899341   0.0002480889    0.080513691  0.00023985262    0.091722637  0.00025953997
            320    0.078845318   0.0002375389    0.074055938  0.00023180037    0.083978382  0.00024720056
            330    0.072761891  0.00024471755    0.068432049  0.00024421525    0.077392138   0.0002479166
            340    0.066338223  0.00021902397      0.0625677  0.00021325476    0.070332143  0.00022761295
            350    0.060826822  0.00021026187    0.057487983   0.0002042032    0.064338895  0.00021835289
            360    0.055620157  0.00019757709    0.052701533  0.00019032177    0.058666517  0.00020656849
            370    0.050809801  0.00021042648    0.048183199  0.00021602669    0.053543565  0.00020768774
            380    0.046487303  0.00018318205    0.044193696  0.00017954734    0.048859953  0.00019039949
            390    0.042536051  0.00017617056      0.0405209  0.00017189128    0.044609477  0.00018182365
            400    0.038932474  0.00016763796    0.037145842  0.00016308467    0.040758216  0.00017335584
            410    0.035238922  0.00016167679     0.03367015  0.00015875707    0.036833397   0.0001658965
            420    0.032544556  0.00015357157    0.031163418   0.0001494106     0.03394219  0.00015853196
            430    0.029890305  0.00014651801    0.028654814  0.00014231891     0.03113599  0.00015140664
            440    0.027017566  0.00014005756    0.025944364  0.00013647363    0.028092401  0.00014426592
            450    0.024944976  0.00013419195    0.023995337  0.00013060689    0.025892262  0.00013824174
            460    0.022770064  0.00012805193    0.021947466  0.00012463592    0.023587076   0.0001318403
            470    0.020688821  0.00012312602    0.019942141  0.00012050963     0.02142898   0.0001262229
            480    0.019028634  0.00011739672    0.018371233  0.00011439783    0.019676863  0.00012067465
            490    0.017195222   0.0001126815    0.016615777  0.00011063851    0.017766512  0.00011514752
            500    0.015756605  0.00010742996    0.015246544  0.00010527562    0.016257819  0.00010990659
            510    0.014506687  0.00010338955    0.014052796  0.00010140052    0.014950668  0.00010563274
            520    0.013342424  9.8494132e-05    0.012940351  9.6340301e-05     0.01373384  0.00010081194
            530    0.012198958  9.4809177e-05    0.011846115  9.3200474e-05    0.012542195  9.6639974e-05
            540    0.011249831  9.1159052e-05    0.010934902  8.9590857e-05    0.011554818  9.2896212e-05
            550     0.01027391  8.6639622e-05   0.0099944501  8.5058139e-05    0.010544157  8.8363931e-05
            560   0.0093303886  8.2712008e-05   0.0090810236  8.1302657e-05   0.0095710214    8.42668e-05
            570   0.0086216092  7.9325172e-05   0.0084031938  7.7928477e-05   0.0088321499   8.082115e-05
            580   0.0077920531  7.5237257e-05   0.0076046885  7.3885656e-05    0.007972303  7.6654336e-05
            590   0.0072463293  7.2752681e-05   0.0070812359    7.15996e-05   0.0074042519  7.3968394e-05
            600   0.0067153061  7.0836631e-05   0.0065557502  7.0059911e-05   0.0068691518  7.1755374e-05
            610   0.0061148048  6.7182382e-05   0.0059746377   6.625311e-05    0.006249319  6.8201847e-05
            620   0.0055829286   6.394147e-05    0.005465405  6.3051933e-05   0.0056954381  6.4894012e-05
            630     0.00518819   6.441003e-05   0.0050759711  6.4522839e-05   0.0052956613  6.4492841e-05
            640   0.0048932442  6.0412876e-05   0.0047927724  5.9864759e-05   0.0049895579   6.106575e-05
            650   0.0044918233  5.7280698e-05   0.0044053383  5.6477303e-05   0.0045744812  5.8117807e-05
            660   0.0040916049  5.4639856e-05   0.0040170155  5.3911211e-05    0.004162894  5.5394329e-05
            670   0.0038430865  5.2937548e-05   0.0037748871  5.2229377e-05   0.0039080454   5.366261e-05
            680   0.0034515796  5.0927154e-05    0.003389343  5.0713444e-05   0.0035110088  5.1252214e-05
            690   0.0032294667  4.8510367e-05   0.0031754121  4.7887462e-05   0.0032809086  4.9148675e-05
            700    0.002864316  4.5840099e-05   0.0028130807  4.5393662e-05   0.0029134193  4.6342374e-05
            710   0.0027348571  4.4752546e-05   0.0026875943  4.4236447e-05   0.0027800871  4.5297959e-05
            720   0.0025464081  4.3590133e-05   0.0025048534  4.3326468e-05    0.002586085  4.3914667e-05
            730   0.0022950765  4.0847543e-05   0.0022624028  4.0407141e-05   0.0023262358  4.1296213e-05
            740   0.0021793406  4.0086231e-05   0.0021459732  3.9838737e-05   0.0022113302   4.039894e-05
            750   0.0019616471  3.7780906e-05   0.0019339931  3.7394537e-05   0.0019880075  3.8178364e-05
            760    0.001881982  3.7128326e-05   0.0018548655  3.6820002e-05   0.0019079579  3.7464332e-05
            770   0.0017497016  3.5711166e-05   0.0017268977  3.5396051e-05   0.0017715412  3.6043611e-05
            780   0.0016158462  3.4384621e-05    0.001595521  3.4123843e-05   0.0016352708    3.46673e-05
            790    0.001528597  3.3327254e-05   0.0015100795  3.3033059e-05   0.0015462201  3.3628919e-05
            800    0.001528597  3.3327254e-05   0.0015100795  3.3033059e-05   0.0015462201  3.3628919e-05
