#     detattbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.25353661   0.0069107788     0.09227582   0.0068160877     0.44649886   0.0070218635
           -3.8     0.37973334   0.0086233381     0.17946655   0.0098244572     0.61779127    0.007825238
           -3.6     0.53294914   0.0060678689     0.29023109   0.0058973914     0.82147564   0.0071021801
           -3.4     0.74408264    0.013223439     0.44171527    0.015082429      1.1042297    0.011314739
           -3.2      1.0348196    0.010585507     0.66782444    0.010640932      1.4733896    0.011222311
             -3      1.4137662    0.010022323     0.97375484    0.012672897      1.9339021    0.013719613
           -2.8      1.8863988    0.011069973      1.3648674    0.011147441       2.504189    0.011450947
           -2.6      2.5171914    0.013460545      1.8923758    0.014211874       3.256414    0.013216592
           -2.4      3.3175016    0.012599706      2.5841495    0.012459513      4.1832511    0.013513388
           -2.2      4.3099932    0.014233559      3.4548147    0.013902603      5.3206479    0.015164724
             -2      5.5846186    0.015678868      4.5862001    0.014905253      6.7614226     0.01790031
           -1.8      7.0743881    0.016950336      5.9612596    0.016521219      8.3912624     0.01831246
           -1.6      8.8223842    0.018657424      7.5930297    0.017066456      10.279347    0.022681322
           -1.4      10.779806    0.019956754      9.4585436    0.019440113      12.358179    0.022458916
           -1.2      12.910407    0.021842287      11.532821     0.02143449      14.569789    0.023223373
             -1      15.123196    0.022937382      13.744464    0.022179096      16.801627    0.025206146
           -0.8       17.25353    0.024019415      15.912269    0.023318474      18.920402    0.026490046
           -0.6      19.165833    0.030368471      17.885137     0.03244239      20.789106    0.031814131
           -0.4      20.509207    0.026523645      19.313181     0.02563044      22.059032    0.031783219
           -0.2      21.314865    0.027044635      20.165751    0.026524984      22.820607    0.029472897
              0      21.271834     0.02762936      20.117642    0.027789845      22.794614    0.029015403
            0.2      20.591253    0.025961418      19.400352    0.025425386      22.129609    0.027958261
            0.4      19.169279    0.025143467      17.899833    0.024580281      20.779055    0.027165699
            0.6      17.274262    0.023835213      15.932172    0.023155702      18.938768    0.026462402
            0.8      15.123414    0.023024204       13.74548    0.022326065      16.803243    0.025360226
              1      12.934504    0.022184875      11.554741    0.021930954      14.597466    0.023994138
            1.2      10.749754    0.019704976      9.4294878    0.019316937      12.323401    0.022127759
            1.4      8.7797603    0.020381408      7.5445395    0.019935794      10.246904    0.021096639
            1.6      7.0607361    0.016664401       5.949469    0.016424871      8.3764818    0.018332998
            1.8      5.5465384    0.016874315      4.5587145    0.017408026      6.7143453    0.017290129
              2      4.3269035    0.014246157      3.4638558    0.014479081      5.3482728    0.015547092
            2.2      3.3015472    0.015806353      2.5628963    0.016390954      4.1798478    0.014524476
            2.4      2.5194446    0.012789697      1.8923933     0.01381424      3.2624381    0.012476062
            2.6      1.9064922    0.010531284      1.3803001    0.010652504      2.5300501    0.011117983
            2.8      1.4128958   0.0084789574     0.98344445   0.0079172013      1.9209314   0.0096739547
              3      1.0422418   0.0080154537     0.68633126    0.007615657      1.4617389   0.0088567874
            3.2     0.72779051    0.011487573     0.42592544    0.012050581       1.089979    0.010715117
            3.4     0.54508581   0.0081150236     0.29754397   0.0077765862     0.83982818   0.0090443082
            3.6       0.387936   0.0055865699     0.18772585   0.0053049965     0.62612244   0.0064319935
            3.8     0.25417934    0.005087204    0.090161516   0.0052183976     0.44955654   0.0054937004
              4     0.25417934    0.005087204    0.090161516   0.0052183976     0.44955654   0.0054937004
