#        yHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4  0.00032557952  0.00010404201  0.00028157684  0.00010432138  0.00035803047  0.00010873436
           -3.8  0.00025268833   0.0002788947  -4.821408e-05   0.0003192072  0.00041147137  0.00027026576
           -3.6   0.0050235292  0.00060934878   0.0035684521  0.00067333884   0.0065910094  0.00061695206
           -3.4    0.019007377   0.0017123835     0.01196911   0.0026346876    0.024852796   0.0017780705
           -3.2    0.066117439   0.0035420563    0.049666846   0.0039919702    0.084675823   0.0036915183
             -3     0.19474359   0.0034646913      0.1535943   0.0058643937     0.24459562   0.0046768637
           -2.8     0.44454272   0.0053042823      0.3718913   0.0070369627     0.53922378   0.0053155445
           -2.6     0.93169222   0.0064382327     0.81095052   0.0064080507      1.1052195   0.0069879777
           -2.4      1.7105615   0.0094435786      1.4894114     0.00928216      2.0173193    0.010199121
           -2.2      2.8234856     0.01320231      2.4579072    0.013660223      3.3191601    0.014049198
             -2      4.4040816     0.01467697      3.8585468    0.014490201      5.1206544     0.01612308
           -1.8      6.3997603    0.018045159      5.6256993    0.018576418       7.390301     0.01917323
           -1.6      8.7473143    0.020620002      7.7197855    0.020282245      10.042848    0.022689894
           -1.4      11.371661      0.0237144      10.063592    0.024188785      12.991126    0.024008517
           -1.2       14.16616    0.028151497      12.564576    0.030648361      16.112977    0.027311625
             -1      16.857869    0.025281855      14.986923    0.026163864      19.109268    0.028508419
           -0.8      19.389816    0.028489802      17.261525    0.028749999      21.927261    0.030115769
           -0.6      21.386946    0.028033788      19.058384    0.027426904      24.151036    0.029996648
           -0.4       22.88532    0.028574661      20.404912    0.027407282      25.818392    0.031332123
           -0.2      23.662294    0.029474833      21.107953    0.028682346      26.680856     0.03222024
              0      23.584918    0.030316385       21.01586    0.029439543      26.620193    0.035082318
            0.2      22.891802    0.029278628       20.40652    0.028898926      25.834712    0.031556687
            0.4      21.316679    0.028166705      18.984972    0.027093309      24.084237    0.032559851
            0.6      19.278527    0.026241433      17.162711    0.025750387      21.808365    0.028444494
            0.8      16.754941    0.025728383      14.879476    0.026001392       19.01847    0.027595647
              1      14.084259    0.022690986      12.500019    0.021836473      16.015946    0.025552298
            1.2      11.282135    0.023065689      9.9894659    0.023165543      12.882572    0.023936697
            1.4      8.6921987    0.019029796      7.6723819    0.018961055       9.981318    0.020784363
            1.6      6.3758622     0.01597544      5.6097541    0.015677905      7.3578555    0.017734736
            1.8      4.3764654    0.016694093      3.8420622    0.017205876      5.0810489    0.015895801
              2      2.8008935    0.013493365      2.4485983    0.013561684      3.2812864    0.013621098
            2.2      1.6822557   0.0091445513      1.4625743    0.012978573      1.9880356   0.0095470621
            2.4     0.91860428    0.006864032     0.78470053   0.0089584414      1.0951546   0.0073528863
            2.6     0.44134423   0.0065679558     0.36096191    0.010779097     0.53790113   0.0055235114
            2.8     0.19092247   0.0032406806      0.1521897   0.0041767578     0.23569466   0.0035209337
              3    0.070433604   0.0019717822    0.056290868   0.0022804854    0.086080249   0.0020323207
            3.2    0.019212279   0.0011195513    0.014130145   0.0013177231     0.02380584   0.0011373472
            3.4   0.0033556084  0.00085902308    0.001351333   0.0014887717   0.0047439592  0.00070270742
            3.6   0.0012521986  0.00031008816   0.0010275011   0.0003218765   0.0014700281  0.00030842649
            3.8  0.00011206695  0.00013104259  9.8878191e-05  0.00013214076  0.00012494404  0.00013102437
              4  0.00011206695  0.00013104259  9.8878191e-05  0.00013214076  0.00012494404  0.00013102437
