#  R_yHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      2.8995946    0.010426855      2.7316912   0.0099798698      3.1014749    0.010923325
            0.2      7.9608164    0.017224459      7.5025085     0.01661791      8.5191964     0.01786484
            0.4      11.488348    0.020484033      10.800722    0.019775582      12.329432    0.021231414
            0.6      13.668464    0.021894077      12.801693    0.020952087      14.722508    0.023255184
            0.8      14.854963    0.023311567       13.83671    0.022628545      16.093511    0.024010765
              1      15.400351    0.024478009       14.25206    0.024322139      16.787291    0.024677764
            1.2      15.849039    0.025495914      14.564298    0.024991355       17.39687     0.02615061
            1.4      16.311657    0.023968171       14.87303    0.023444177      18.036299    0.025504575
            1.6      17.014436    0.024126458      15.397425    0.023655483      18.948207    0.025888361
            1.8      18.071607    0.029364019       16.20926    0.031416878      20.293068    0.028921985
              2      19.654177    0.025385359      17.485249    0.024270239      22.237843    0.028911264
            2.2      21.941824    0.027734345      19.326735    0.025939699      25.069183    0.033253114
            2.4      25.014772    0.029772506      21.840042    0.027558352      28.820985    0.039653946
            2.6      28.915711    0.031935945      25.027943    0.032524083      33.624466    0.037522197
            2.8      33.396147    0.033772993      28.706321     0.03345075      39.168615     0.03843514
              3       32.45413    0.045144864      27.551823    0.047895813      38.630496    0.043805666
            3.2      9.7972939    0.027494059      8.1162809    0.028658731      11.893578     0.02601515
            3.4      3.3441041    0.014362102      2.7047016    0.015496794      4.1352574     0.01444507
            3.6      1.3052021     0.00898068      1.0323611   0.0088646158      1.6454446   0.0094657922
            3.8     0.53427542   0.0058084059     0.41158871   0.0057954332     0.68766331   0.0061072301
              4     0.21848282   0.0041724114     0.16299387   0.0044190143     0.28879527   0.0040810742
            4.2    0.083251587   0.0041447468    0.058203747   0.0041975031     0.11573861   0.0040525549
            4.4    0.036774865    0.001773989    0.025755609   0.0017597824     0.05052682   0.0018601249
            4.6    0.012295869   0.0010882979   0.0071827109   0.0011302333    0.019034184   0.0010736902
            4.8    0.004071322  0.00099287118   0.0016604192   0.0010482369   0.0072952088  0.00092725493
              5    0.004071322  0.00099287118   0.0016604192   0.0010482369   0.0072952088  0.00092725493
