#    masst+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
             20              0              0              0              0              0              0
             40              0              0              0              0              0              0
             60              0              0              0              0              0              0
             80              0              0              0              0              0              0
            100              0              0              0              0              0              0
            120              0              0              0              0              0              0
            140              0              0              0              0              0              0
            160              0              0              0              0              0              0
            180              0              0              0              0              0              0
            200              0              0              0              0              0              0
            220              0              0              0              0              0              0
            240              0              0              0              0              0              0
            260              0              0              0              0              0              0
            280              0              0              0              0              0              0
            300              0              0              0              0              0              0
            320              0              0              0              0              0              0
            340     0.75775262     0.01062339     0.72695706   0.0097811384     0.77295706    0.011449665
            360      1.7291142    0.011790233      1.6781618    0.011775515      1.7551483    0.087558803
            380      1.9425071    0.012815502       1.864774    0.012860794       1.949139    0.012879685
            400      1.9081531     0.01254571      1.8211267    0.014508286      1.9152769    0.012480195
            420      1.8039226    0.011614127      1.7273495    0.011203666      1.8083752    0.011804729
            440      1.6607198    0.011139762      1.5872242    0.010827483      1.6686389    0.011186322
            460      1.5123891    0.011374821      1.4396403    0.011493285      1.5199648    0.011449826
            480      1.3420164    0.010106486      1.2786925     0.00977627       1.348939    0.010153143
            500      1.1506335    0.040568778      1.1390607    0.058078789      1.1635271    0.012056314
            520      1.0657796    0.011189648     0.99638841     0.01627926      1.0715775    0.011237796
            540      0.9406551   0.0084257394     0.89166177   0.0082862518     0.94578739   0.0084644244
            560     0.84162313   0.0080855078      0.8093654   0.0078285072     0.87242647    0.071760757
            580     0.74157352   0.0076625307     0.65485503    0.048550401     0.74572133   0.0077001897
            600      0.6670851    0.007791637     0.63315197   0.0077937352     0.67089247   0.0078517081
            620     0.57763359     0.00673288     0.54770582   0.0064570012     0.58089549   0.0067680074
            640     0.51738721   0.0063635225     0.48708521   0.0063635078     0.52030263    0.006392923
            660     0.46617347   0.0061653148     0.44388982   0.0061886302     0.46874942   0.0061982922
            680     0.41281632   0.0056575544     0.39265529   0.0054579774     0.41512169   0.0056901875
            700     0.37387461   0.0053164618     0.35642709   0.0051328934     0.37592106   0.0053444796
            720     0.33064364   0.0051469106     0.31389953   0.0049614674     0.33240388    0.005172623
            740     0.29224616   0.0047119048     0.28098346   0.0049009997     0.29378899   0.0047337442
            760     0.26029114   0.0045579033     0.23747582    0.011137954     0.26167821   0.0045796318
            780     0.23400013   0.0055206333     0.22309203   0.0054516108     0.23528168    0.005578608
            800     0.20965326    0.003962699     0.20166637   0.0038484263     0.21073442   0.0039798605
            820     0.19356108   0.0040620512     0.18508487   0.0039659533     0.19453789    0.004078161
            840     0.17622802    0.004198751      0.1686035   0.0039648781      0.1771352   0.0042268738
            860      0.1623514     0.00365933     0.15584547   0.0034306533     0.16313133   0.0036753597
            880     0.13729029   0.0031849007     0.13285738   0.0031418516     0.13793085   0.0031973825
            900     0.12896509   0.0031381934     0.12403839   0.0030974232     0.12954774   0.0031512695
            920     0.11437615   0.0030326505     0.10136802   0.0087444843     0.13785396    0.026851218
            940     0.10745327   0.0029831223     0.10450885    0.003040409     0.10793534   0.0029950528
            960    0.093133846   0.0026675646    0.091116849    0.002651839    0.093547369   0.0026783415
            980     0.08355857    0.002681561    0.081739748   0.0026817101    0.097182871    0.014840147
           1000     0.08355857    0.002681561    0.081739748   0.0026817101    0.097182871    0.014840147
