#      ptt+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.30325443   0.0070366138     0.26794827    0.033548448     0.44410395     0.14285137
             10     0.93320959    0.012367355     0.92864552    0.012301835     0.94308633    0.012939218
             20      1.4696746    0.015435623      1.3506713    0.098588663       1.574901    0.063997335
             30      1.8866029    0.020034859      1.8139961    0.059557593      1.9027042    0.023045102
             40      2.2731388    0.020085297      2.2547322    0.019909939      2.3437214    0.037793409
             50      2.5035465     0.02322582      2.4920327     0.02304533       2.653368      0.1750002
             60       2.657098    0.023733928      2.6256016    0.023374558      2.6844247    0.024199252
             70      2.7327119    0.021906409      2.6878962    0.022058955      2.7525724    0.022857999
             80      2.7549089    0.021545987      2.7033798    0.021017553      2.7730964    0.021706623
             90       2.662324    0.020726248      2.6098719    0.022417987      2.6786578    0.020858717
            100      2.5108062    0.019947149      2.4570025    0.019971934      2.5259615     0.02017352
            110       2.314112    0.081203829      2.2910787     0.11620143      2.3772562    0.021424766
            120      2.2284588    0.018927911      2.1589182    0.019053551      2.2322918    0.019381585
            130      2.0763692    0.019757201      2.0013113    0.018555638       2.085746    0.019890418
            140      1.8695806    0.017904724      1.7958723    0.016545666      1.8778835    0.018061318
            150      1.6608154    0.016024564      1.5925172    0.015423311      1.6672109    0.016080408
            160       1.540911     0.01500023      1.4723707    0.016791722      1.5463599    0.015051345
            170      1.3899685    0.016085512      1.2964761    0.022258895      1.3939387    0.015810953
            180      1.2571035    0.013504755      1.1892667     0.01288168      1.2606971    0.013542391
            190       1.125726    0.013221461      1.0599646    0.012554535      1.1288585    0.013258462
            200      1.0053655    0.012714353     0.92108602    0.023621814      1.0081192    0.012770612
            210     0.88403889    0.011723726     0.82445251     0.01105084     0.88611872    0.011753756
            220     0.78829165    0.010819526     0.73210597    0.010276377     0.78991356    0.010842307
            230     0.72187371    0.010336714     0.66548203    0.009827321     0.72331146    0.010360831
            240     0.62805517   0.0097040205     0.58029717   0.0092309484     0.62912085   0.0097204023
            250     0.55071385   0.0088221421     0.50800056   0.0084380996     0.55158845   0.0088372633
            260     0.48381156   0.0086474339     0.42774789    0.011033514     0.48458236   0.0086729606
            270     0.46061744   0.0080579131     0.41929509   0.0078036237     0.46124949   0.0080701452
            280     0.40297697    0.007656057     0.35854265    0.007208058     0.40350788   0.0076669375
            290      0.3822908   0.0080384697     0.33004216   0.0084203884     0.38284418   0.0080627641
            300     0.31807706    0.006681547     0.24070855    0.047077248     0.31836576   0.0066926599
            310     0.29817405   0.0065596123     0.26686269    0.005951761     0.29848407   0.0065683874
            320     0.26489591   0.0062167884     0.23538465   0.0057663929     0.26516239   0.0062212791
            330     0.24684239   0.0059228692     0.21761162   0.0054075237     0.24709833   0.0059314769
            340     0.20454399   0.0055579853     0.18066863   0.0052264502     0.20473023    0.005565937
            350     0.19466529   0.0054098602     0.17080476   0.0048853431     0.19482016   0.0054177817
            360     0.17287382   0.0050365122     0.15084388   0.0046136664     0.17299615   0.0050404539
            370     0.15318586   0.0045502419     0.12974371   0.0052262528     0.15331067   0.0045551915
            380     0.14340767   0.0043722932     0.12686332    0.004109256     0.14351012   0.0043757973
            390     0.12152569   0.0041768013     0.10135846   0.0038177946     0.12160741   0.0041801959
            400     0.11385108    0.003915186    0.097016733   0.0035719853     0.11391898    0.003917821
            410     0.10539804   0.0038312928    0.089799324   0.0050653303     0.10548019   0.0038343919
            420    0.094525991   0.0035984411     0.07530255   0.0046050338    0.094577133   0.0036007289
            430    0.085802054   0.0034810843    0.067737704   0.0048294154    0.085826994   0.0034803138
            440    0.083345038   0.0055261913    0.039624143    0.024536439    0.083443481   0.0055712034
            450     0.06900577   0.0032929614    0.049215511   0.0051872775    0.069063421   0.0033004194
            460    0.057040131   0.0028088618    0.043813355   0.0048267635    0.057063952   0.0028115068
            470    0.060011448   0.0031078632    0.043149691   0.0046549526    0.060023247    0.003108007
            480    0.049916273   0.0026725411    0.040297886   0.0024766833    0.049933527   0.0026741354
            490    0.049389524   0.0025431158    0.041188722   0.0024643084    0.049403103   0.0025440927
            500    0.042285229   0.0023854004    0.034745065    0.002206428    0.042297177   0.0023862252
            510    0.039989249   0.0022659443    0.033397168   0.0021895675    0.040014091   0.0022663399
            520    0.032640741   0.0021158079    0.023671126   0.0019239449    0.032644433   0.0021152092
            530    0.033773133   0.0021201092    0.028445611   0.0020109816    0.033780519   0.0021209293
            540    0.030450082   0.0020499826     0.02467546   0.0018413606     0.03046091   0.0020508743
            550    0.024702948   0.0018375136    0.019620379     0.00169821    0.024712087   0.0018380633
            560    0.024242156   0.0018114652    0.018612172   0.0022454195    0.024247856   0.0018120887
            570    0.023177328   0.0017439065    0.019110598    0.001781628    0.023177332   0.0017441358
            580    0.015429933   0.0014911297    0.011416972   0.0014614196    0.015434705   0.0014915936
            590    0.018186667   0.0015680629    0.013696329   0.0015308739    0.018189835   0.0015684737
            600     0.01671871   0.0014675738    0.012972798   0.0015459374    0.016720256   0.0014676549
            610    0.016665169   0.0014937835    0.011922917   0.0019044787    0.016668576   0.0014939996
            620    0.014157105   0.0014023822    0.011524239   0.0012370159    0.014158812   0.0014026118
            630    0.013485912   0.0013246087   0.0099844484   0.0011917829    0.013489337   0.0013250121
            640    0.013052811   0.0012907906    0.010115658   0.0011343458    0.013053802   0.0012909088
            650    0.010935781   0.0012012443   0.0079579909   0.0012200079    0.010935716   0.0012016986
            660    0.010611955      0.0012031   0.0052260558   0.0026706884    0.010617484   0.0012040766
            670   0.0097201158   0.0012991093   0.0061191193  0.00098762736   0.0097227702   0.0012997659
            680   0.0071006498   0.0010054498   0.0070973365   0.0010050751   0.0072489905   0.0016399471
            690   0.0082792765   0.0010761883   0.0072787772   0.0010933613   0.0082802342   0.0010762927
            700   0.0072125245  0.00097315782   0.0067192531   0.0010763778   0.0072189631  0.00097262848
            710   0.0045145842  0.00081262843   0.0029325807   0.0008659642   0.0045149947  0.00081267049
            720   0.0059484614  0.00089243934   0.0037819926  0.00083812096   0.0059490684   0.0008925295
            730   0.0063632982  0.00090108351   0.0044544595  0.00078042873   0.0063640859  0.00090121311
            740   0.0055361667  0.00094663175   0.0044725719  0.00082525154   0.0055362315  0.00094660473
            750   0.0063323807  0.00088956749   0.0041987017   0.0010755108   0.0063329614  0.00088966592
            760   0.0068098614  0.00097437235   0.0046006685   0.0011731485   0.0068103175  0.00097440248
            770   0.0027340509  0.00064800013   0.0020462474   0.0007095884   0.0027342632  0.00064801054
            780   0.0041929849  0.00075769862   0.0020186309  0.00091653401    0.004193231  0.00075777568
            790   0.0023030754  0.00053973739   0.0014479965  0.00050972857    0.002303279  0.00053978692
            800   0.0023030754  0.00053973739   0.0014479965  0.00050972857    0.002303279  0.00053978692
