#    dyHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.22939008    0.093165113     0.19338982     0.10158269     0.23225526    0.095362363
           -3.8     0.25759044    0.047862977     0.24827611    0.045756715      0.2586193    0.048242611
           -3.6     0.53116571    0.059915176     0.43026702     0.10395271     0.53335861    0.060189447
           -3.4      0.9493538    0.079973181      0.9266052    0.077914034     0.95311668    0.080344665
           -3.2      1.4659426     0.10227228      1.3328521     0.14943832      1.4716702     0.10259894
             -3      2.4731347      0.1341914      1.5626588     0.83009787      5.0736232      2.6706712
           -2.8       4.037087     0.17217617      3.9049789     0.16868731      5.5199259      1.5940781
           -2.6      6.3556693     0.21378256      6.1735734     0.20887378      6.3796233     0.21445569
           -2.4      10.242459     0.27470278      9.8423596     0.26613238      10.284673     0.27578968
           -2.2      15.534509     0.35264974      14.840583     0.33528608      15.598341     0.35400789
             -2      21.513551     0.41372787      18.986889      1.7183323      21.602246     0.41502588
           -1.8      30.904726     0.49424155      26.819895      2.8477545      31.049719     0.49670482
           -1.6      46.537472     0.63205512       44.48728     0.60664977      46.748154     0.63498557
           -1.4      62.847644     0.69394588      60.434153     0.84820626      63.133256      0.6967394
           -1.2       87.65053      0.8738877      82.486687      1.4815419      88.060872     0.87843828
             -1      118.23372     0.94831448       112.9755     0.93890172      118.78941     0.95254893
           -0.8      150.93439      1.2153745       144.8001      1.1823135       151.6994      1.2243743
           -0.6      188.71471      1.1855834       182.6766      1.1780549      189.66767       1.193589
           -0.4      215.32477      1.3379263      208.37025      1.3888308      216.12283      1.3676594
           -0.2      233.89329      1.4425336      224.68974      1.3927484      235.07126      1.4552599
              0      232.26965      1.3592716      223.87939      1.9061845      233.43497      1.3672935
            0.2      211.54099      4.1384524      206.28243      1.2443886      212.31866      2.6673344
            0.4      188.62418      1.4064065      179.63532      1.5718952      189.56227      1.4104214
            0.6      153.19209      1.1603933      146.70879      1.1436414      153.95636      1.1685451
            0.8      118.00175     0.94587811      113.02928     0.91963996      118.55529     0.95002621
              1      87.226322     0.88531097      84.066249     0.85345139      87.636901      0.8910158
            1.2      65.832565     0.71653165      62.816746     0.78470249       66.12224     0.71943421
            1.4      44.375433     0.57998423      42.874306     0.60509304      44.568108     0.58219618
            1.6       31.10948     0.48575312       29.99818      0.4741866       31.23647     0.48746642
            1.8      21.891782     0.40931149      21.099639     0.40390829      21.983292     0.41104345
              2      14.137673     0.32022862      12.326804      1.0805904      14.195813     0.32136376
            2.2      9.4035794      0.2859831      8.9024902     0.31393215       9.442411     0.28736908
            2.4      6.1484755     0.21704634       5.538247     0.46470778      6.1711357     0.21779923
            2.6       3.769742     0.17219484       1.340712       2.338368      3.7829432     0.17321055
            2.8      2.3802375     0.12886678      2.3142279     0.12625397      2.3882219     0.12929759
              3      1.4105419    0.098756846     0.86766803     0.52561048      1.4155228    0.099102255
            3.2     0.82648284     0.07796638     0.80107754    0.075116936      0.8297251    0.078209151
            3.4     0.73479342    0.091717081     0.72350719    0.090334558     0.73809947    0.092321548
            3.6     0.26257902     0.04123902     0.25697061    0.040443771     0.26315511    0.041331572
            3.8     0.16394474    0.032167884     0.15818957    0.030873883      0.1646193    0.032326571
              4     0.16394474    0.032167884     0.15818957    0.030873883      0.1646193    0.032326571
