#         pttop        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.18866133    0.005720004    0.091934784    0.096229084      0.2054421    0.017468255
             10     0.57851964    0.010997791     0.55669592    0.014150857     0.58982337    0.029230705
             20     0.93053636    0.012197434     0.90854836    0.011932852      1.0455857     0.14318584
             30      1.2401849    0.018576694       1.209943    0.017225091      1.3556826     0.17520271
             40      1.5296684    0.015381696      1.4771033    0.015032049      1.5356164    0.015487941
             50      1.8160949    0.016946856      1.7438421    0.017037287      1.8245481    0.017177054
             60      2.0060943    0.018738205       1.927972     0.01856709       2.007352    0.019189184
             70      2.1272863    0.018681841      1.9923555    0.058890651      2.1373388    0.018818757
             80      2.2174261    0.018445364       2.131458    0.017836867      2.2271835    0.018525476
             90      2.2711699    0.025347854      2.1814884    0.024126308        2.28227    0.025530014
            100      2.2801305    0.018595125      2.1949922    0.017988589      2.2909957    0.018670831
            110      2.2745242    0.018669889      2.1858049    0.018183125      2.2854963    0.018753882
            120      2.1721493    0.019732001      2.0791423    0.019222224      2.1832595    0.019851572
            130      2.0649971    0.080839858      2.0399561     0.11594229      2.0975135    0.017594846
            140      2.0368985    0.018262153      1.9483955    0.017487823      2.0477076    0.018368319
            150      1.9091376    0.017249615      1.8250355     0.01681869      1.9191628    0.017319355
            160       1.759175    0.016395989      1.6738658     0.01740869      1.7687287    0.016478038
            170      1.6670385    0.016167776      1.5764902    0.049353643      1.6759615    0.016258255
            180      1.5678899    0.015755858      1.4905715    0.015510995      1.5762233    0.015844383
            190      1.4448303      0.0165623      1.3555607    0.022592728      1.4518269    0.016319529
            200       1.301572    0.013957601      1.2353285    0.014081469      1.3085314    0.014020698
            210      1.2222793     0.01381663      1.1768002    0.013347511      1.2287714    0.013887628
            220      1.1093379    0.014628962      1.0525539    0.013137778       1.115525    0.014748123
            230      0.9943684     0.01245509     0.94240746    0.011979422     0.99964173    0.012515049
            240      0.9048931    0.011859281     0.85463488    0.012032448     0.90962149    0.011922423
            250      0.8060644    0.011093157     0.76299664     0.01076907     0.81025192    0.011143214
            260      0.7343233     0.01054643     0.69656273    0.010330361     0.73815892    0.010594561
            270     0.66917377    0.010178036     0.63577421   0.0098203689     0.67253825    0.010224006
            280     0.59786638   0.0095344105     0.56337569   0.0092473445     0.60089234   0.0095755794
            290     0.52422174   0.0092349451      0.4842545    0.011545405     0.52688599   0.0092743487
            300     0.49097156    0.009949931     0.42021441    0.033014927      0.4934843    0.010016827
            310     0.43324251   0.0083816414     0.41122544   0.0081250281      0.4353073   0.0084193004
            320     0.39327626   0.0076952749      0.3718202   0.0074666866     0.39503706   0.0077272502
            330     0.35895686   0.0076195437     0.33784831   0.0075133529     0.36066286   0.0076598484
            340     0.30814899   0.0070154445      0.2890295   0.0068099503     0.30946904   0.0070406092
            350     0.28077143   0.0065981792     0.26685794   0.0064119547     0.28201944   0.0066264061
            360     0.25221795    0.006199856     0.24077781   0.0060790778     0.25327023   0.0062216984
            370     0.23780778   0.0066253549      0.2232814   0.0071106191     0.23883659   0.0066491756
            380      0.2128942   0.0056348379     0.20245987   0.0055087613      0.2137731   0.0056551316
            390     0.17672175   0.0052544125     0.16765235   0.0051482746     0.17744101   0.0052724065
            400     0.16860504   0.0050546775     0.16090772   0.0050580627     0.16921714   0.0050715263
            410     0.14817948    0.004754722      0.1431487   0.0048390996     0.14876357   0.0047717135
            420     0.13313899   0.0046174864     0.12787838   0.0047015625     0.13366151    0.004633415
            430     0.12288475   0.0045045748     0.11686907   0.0044453648     0.12329673   0.0045128895
            440       0.106611   0.0040037472     0.10449303   0.0040129714     0.10698403   0.0040157243
            450    0.092850646   0.0037781928    0.089730453   0.0038297898     0.09317098   0.0037888703
            460    0.089908317   0.0037481144    0.082615167   0.0052191054    0.090171404   0.0037554092
            470    0.081219893   0.0036476976    0.079701344   0.0037070125    0.081487086   0.0036597826
            480    0.067585128    0.003295006    0.066408577   0.0060430043    0.067783805   0.0033004622
            490    0.062978884   0.0030984297    0.062793524   0.0030904964    0.064321446    0.003222846
            500    0.059454733   0.0030351708    0.058166881   0.0030612173    0.059640565    0.003042938
            510    0.054727477   0.0029661707    0.052795899   0.0030173643    0.054868933   0.0029722855
            520    0.047547774   0.0027201646    0.045485686   0.0027605311    0.047667114   0.0027266992
            530    0.043936758   0.0025848925    0.040720749   0.0037989147    0.044047103   0.0025904127
            540    0.042594242   0.0026557776    0.042476535   0.0026495409    0.044681574   0.0034359027
            550    0.037141101   0.0023614994    0.037039221   0.0023561306    0.037471741   0.0024983106
            560    0.035411419   0.0022911879     0.03532028   0.0022853448    0.036760148    0.002650771
            570    0.031884751   0.0022634083    0.031791327   0.0022564506    0.033127195   0.0025221277
            580    0.028272643   0.0020577581    0.028203303   0.0020536795    0.030107562   0.0023187633
            590    0.026886574   0.0020629916    0.026818796   0.0020580064    0.027813344   0.0024072037
            600    0.022437502   0.0019066462    0.022372301   0.0019026916    0.026665836   0.0026543528
            610    0.018815308   0.0017972897    0.018764906   0.0017937002     0.01938463   0.0018965242
            620     0.01722029   0.0016918401    0.017170606   0.0016880391     0.02056435   0.0021904246
            630    0.019022286   0.0017426951    0.018977309   0.0017385248    0.020233846   0.0019133729
            640    0.014962307   0.0015450305    0.014926633   0.0015421939    0.015969876    0.001823998
            650    0.016313606   0.0016386241     0.01626895   0.0016340829    0.016757328   0.0018069358
            660    0.011212411   0.0013537956     0.01118564   0.0013511803    0.012593855   0.0015200222
