#        etatop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      4.4121004     0.18660914      4.2722502     0.17896988      4.4216233     0.18697634
           -3.8      6.4240358     0.25111382       6.206256     0.24090427      6.4465068     0.25241068
           -3.6      8.9925026     0.31276813      8.6566448     0.31516987      9.0283785     0.31388666
           -3.4      12.752695      0.3219642      12.350299     0.31199805      12.799804     0.32385105
           -3.2      17.423664     0.37477029      16.749585     0.36528101      17.493466     0.37631706
             -3      23.901721     0.46104959      19.813693      2.8465359        23.9916     0.46334685
           -2.8      30.778253     0.50759942      28.676409     0.95412362      34.629644      3.1432355
           -2.6      40.164496     0.58641927      38.860875     0.57595615      40.334986     0.58937208
           -2.4      50.460379     0.72011317      48.829014     0.69647217      57.231309      8.7055568
           -2.2      59.716078      0.6964967       57.28924     0.68921988      60.006331     0.70785505
             -2      68.454616     0.74552218      65.429374     0.74804007      68.818712     0.75679066
           -1.8      78.977929     0.98129802       74.53863      1.2461615      79.336335     0.97600625
           -1.6      88.252624     0.80852717       84.31815     0.81151082      88.671125     0.81190675
           -1.4      92.119596      0.8451546      88.391832     0.82162317      92.590912     0.85069301
           -1.2      99.027806     0.86382054      94.416383     0.88005699      99.528819     0.86778529
             -1      99.873539     0.87362441      95.403947     0.86047015      100.39074     0.87837945
           -0.8      98.271381      4.0384805      97.004422      5.7947227      99.451329      2.5105535
           -0.6      101.12676     0.87980458      96.810736     0.85047899      101.64982     0.88386929
           -0.4      101.12991     0.86780956      97.186226     0.99477528      101.65211     0.87179662
           -0.2      100.35668     0.88101053      96.498776     0.87146575      100.88162     0.88601573
              0      100.02786     0.92671449      95.973237      0.9052563      100.54373     0.93243266
            0.2      101.36721      0.8621063      97.325407     0.85253835      101.88338     0.86590508
            0.4      102.09454      0.9278386       98.72844     0.91549463      104.98373      7.1911432
            0.6      102.42482     0.90184697      96.995461      1.4890882      102.93794     0.90625672
            0.8      102.33424     0.86958607      98.071615     0.85013673      102.85613     0.87359202
              1      97.880467     0.86178851      94.028342     0.83819872      98.366925     0.86578683
            1.2      94.861305     0.86310761      89.677638      1.3160408       94.95641      0.8858796
            1.4      87.249206     0.81942103       83.64697     0.79481475      87.685536     0.82559463
            1.6       79.84427     0.78203747      75.165402      2.4640244      80.213931     0.78559187
            1.8      70.039524     0.76247027      67.119096     0.73750781       70.39487     0.77200583
              2      60.249677     0.68953741      57.860394     0.67326467      60.510801     0.69214593
            2.2      50.640269     0.77880818      48.567072     0.70110409      50.877629     0.78640641
            2.4      39.570478     0.56747274      38.116216     0.55471891      39.731131     0.56989279
            2.6      30.701285     0.49213185      29.663427     0.50600636      30.836607     0.49454701
            2.8      23.751244     0.45405578      23.143714     0.45909926      23.873453     0.46499913
              3      16.745521     0.41502841      16.061699     0.39005647      16.807956     0.41608732
            3.2      13.007818     0.34671945      12.647279     0.33416523      13.061212     0.34860594
            3.4      9.1276217     0.34799537      8.8528461     0.34361074      9.1680988     0.35296863
            3.6      5.8968836     0.23436914      5.5386438     0.26521908      5.9145983     0.23489834
            3.8      4.5078837     0.20826498      3.8693452     0.52232054      4.5321354     0.21057934
              4      4.5078837     0.20826498      3.8693452     0.52232054      4.5321354     0.21057934
