# ptHiggs+top+t        central        num_err    min (scale)        num_err    max (scale)        num_err
# bar
              0      4.8012136    0.037720893      4.7915583    0.037898508      4.8764349    0.038056794
             10      5.7929647    0.034960821      5.7693751    0.034789439      5.8970352    0.036454555
             20      5.0579388    0.031102879      5.0264353    0.029971119       5.151986     0.03421355
             30      4.2325819    0.043472869      4.1976016    0.034977548      4.3133906    0.055519457
             40      3.6237575    0.032640267      3.6022046     0.03096712      3.6738094    0.032330657
             50      2.9844795    0.022313567      2.9695672    0.022187343      3.0234078    0.022676401
             60      2.5297161    0.019552857      2.5183438     0.01946768      2.5592915    0.019818148
             70      2.1713425    0.018261698      2.1618196    0.018182499       2.194153    0.018472378
             80      1.8606409    0.016714852      1.8531223    0.016632478      1.8807095    0.017183354
             90      1.6174555    0.015361877      1.6114606    0.015283196      1.6335935    0.015880477
            100       1.412915    0.013908474      1.4083707    0.013864015      1.4233812    0.014022822
            110      1.2084619    0.012824886      1.2050387    0.012788822      1.2157983    0.012915205
            120       1.077472    0.012339765       1.074941    0.012304644      1.0836536    0.012444552
            130     0.92859216    0.011112602     0.92686738    0.011084187      0.9327028    0.011192435
            140     0.82797713    0.010483812     0.82666359    0.010446944     0.83184689    0.010777308
            150     0.72045989   0.0095756791     0.71934329   0.0095639472     0.72229993   0.0096224967
            160     0.62387384     0.00897617     0.62314451   0.0089614189     0.62527964   0.0089992966
            170     0.56917752   0.0083051574     0.56877637   0.0082981762     0.57026065   0.0083245586
            180     0.48970324   0.0077640429      0.4894277   0.0077585785     0.49039045   0.0077835621
            190     0.45150228    0.007304948     0.45134198    0.007298947     0.45200028   0.0073132542
            200     0.39965018   0.0068641501     0.39949129   0.0068608738     0.39993683   0.0068708719
            210     0.35503751   0.0064757309     0.35490401   0.0064716168     0.35533012   0.0064692833
            220     0.32620073   0.0061734104     0.32607834   0.0061712413      0.3264428   0.0061784396
            230     0.29908697   0.0058454658     0.29899924   0.0058459346     0.29927616   0.0058494076
            240     0.26218704   0.0055387289     0.26210869   0.0055395747     0.26239031   0.0055417159
            250     0.24359383   0.0052144529     0.24344497   0.0052137439     0.24373478   0.0052173448
            260     0.21545707   0.0050254447     0.21528837   0.0050236387     0.21560813   0.0050302171
            270     0.20402942   0.0047922103     0.20379822   0.0047924775     0.20416792   0.0047943013
            280     0.18841634   0.0045803316     0.18833743   0.0045799842        0.18853   0.0045833197
            290     0.16919494   0.0043430906      0.1691616   0.0043442403     0.16927549   0.0043456711
            300     0.15548562    0.004135635     0.15545011   0.0041367298     0.15553201   0.0041365812
            310     0.14704108   0.0040145773     0.14699124   0.0040141756     0.14709121   0.0040156227
            320     0.12961114   0.0037879909     0.12954618     0.00378809     0.12966169   0.0037889548
            330     0.11560789   0.0035649771     0.11553083   0.0035649103      0.1156745   0.0035662135
            340     0.10445865   0.0033876615     0.10437226   0.0033859502     0.10451787   0.0033894219
            350     0.10865531   0.0034475653      0.1085871   0.0034474641     0.10870535   0.0034483367
            360    0.093479189    0.003192104    0.093470375    0.003192302    0.093496036   0.0031925849
            370    0.085431216   0.0030567462    0.085346333   0.0030551257     0.08548394   0.0030580954
            380    0.082397891   0.0030014885    0.082306964   0.0030005333    0.082455136   0.0030026408
            390    0.074584561   0.0028444646    0.074544814   0.0028434926    0.074602993   0.0028449743
            400    0.069665436   0.0027557969    0.069640836   0.0027550751    0.069683075   0.0027564538
            410     0.06380004   0.0026241715    0.063786766   0.0026236441    0.063813549   0.0026246465
            420    0.059042834   0.0025519072    0.059026629   0.0025514876    0.059053465   0.0025522536
            430    0.056147596   0.0025232881    0.055625774   0.0026405272    0.056347952   0.0025020215
            440    0.052176381   0.0023793643    0.052174162   0.0023791627    0.052177234   0.0023797192
            450    0.049333311   0.0023315149    0.049280626   0.0023334638    0.049375343   0.0023302969
            460    0.044822494    0.002202068    0.044803595   0.0022013829    0.044832148   0.0022023933
            470    0.041678342   0.0021397969    0.041649405   0.0021410007    0.041698262    0.002139535
            480    0.036836272    0.002037364    0.036762421   0.0020467546    0.036871699    0.002033817
            490    0.031265767   0.0028592344    0.031127289   0.0029524013     0.03140401   0.0027657339
            500    0.034712364   0.0019410424    0.034679473   0.0019402746    0.034721792   0.0019414378
            510    0.028568373   0.0017732572    0.028567147   0.0017731974    0.028570422   0.0017733783
            520    0.028359327   0.0017752529    0.028318879   0.0017780286    0.028386887   0.0017738564
            530    0.028007069   0.0017679329    0.028005179   0.0017677536    0.028008138   0.0017677545
            540    0.026569156   0.0017072387    0.026568842   0.0017072262    0.026571312   0.0017072862
            550    0.023838213   0.0016243524    0.023800931   0.0016274661    0.023855447   0.0016225779
            560    0.019189809   0.0014524498    0.019180997   0.0014522822    0.019194452   0.0014525466
            570    0.020134607   0.0014726842    0.020134444   0.0014726737     0.02013495   0.0014727076
            580    0.017065917   0.0013836102    0.017062116   0.0013833415    0.017068721   0.0013838152
            590    0.014984485   0.0012894686    0.014981909   0.0012894228    0.014985532   0.0012894994
            600     0.01677687   0.0013479228    0.016776804   0.0013479159     0.01677755   0.0013479946
            610    0.014687221   0.0012742531    0.014683761   0.0012739914    0.014689738   0.0012743881
            620    0.016728985   0.0013622694    0.016728327   0.0013621865    0.016732721   0.0013627222
            630    0.012002803   0.0011496642     0.01200277   0.0011496609    0.012003563   0.0011497407
            640    0.011901604   0.0011403928    0.011900152   0.0011402727    0.011902174   0.0011404396
            650    0.012504264   0.0011711111     0.01250409   0.0011711097    0.012505387   0.0011712363
            660    0.010231981    0.001050576     0.01023048   0.0010504702    0.010233195   0.0010506667
            670   0.0099458491   0.0010482122   0.0099458491   0.0010482122   0.0099458491   0.0010482122
            680   0.0075738379  0.00091800849   0.0075738379  0.00091800849   0.0075738379  0.00091800849
            690   0.0078632519  0.00095850229   0.0078599521  0.00095825133   0.0078656279  0.00095868998
            700   0.0077668585  0.00092885848   0.0077646822  0.00092869715   0.0077681708   0.0009289582
            710    0.007603181  0.00092235733   0.0076007324  0.00092191916   0.0076056822  0.00092281142
            720   0.0076277079  0.00090632865   0.0076250451  0.00090613732   0.0076298079  0.00090648503
            730   0.0061710428  0.00085978152   0.0061710428  0.00085978152   0.0061710428  0.00085978152
