#       ptHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      0.3902395    0.008080031     0.38794191   0.0080391877     0.39341016   0.0081377396
             10      1.1360213    0.013476352      1.1298445    0.013413869      1.1441854    0.013550218
             20      1.7964983    0.016859614      1.7874009    0.016791126      1.8081556    0.016937599
             30      2.4005473    0.019675164      2.3893341    0.019617915      2.4162469     0.01998988
             40      2.7620585    0.021810339      2.7495173    0.021670217      2.7862737    0.022402464
             50      2.9653826     0.02181607      2.9530211    0.021738416      2.9965278    0.022240804
             60      3.0743586    0.024862646      3.0621224    0.024976533      3.1079102    0.025338409
             70      3.1100771    0.024859676        3.09429     0.02353553      3.1571639    0.028178766
             80       3.022946    0.025275648      3.0124871    0.025172381       3.062468    0.025756725
             90      2.8558155    0.021929111      2.8454978    0.021827456      2.8991841    0.023075109
            100      2.6376725    0.020905227       2.628692    0.020887514      2.6743524    0.021409414
            110      2.3938153     0.02223391      2.3862377    0.022181736      2.4278247    0.022516935
            120       2.203753    0.018481584      2.1962364    0.018416815      2.2346402    0.018807989
            130      1.9717026    0.017572131      1.9658731     0.01751743      2.0001546    0.017960664
            140      1.7871235    0.037773932      1.7692721    0.027623463      1.8255936    0.050849983
            150      1.5340428    0.015999611      1.5290052    0.015949495      1.5545886    0.016243408
            160      1.3987727    0.026974446      1.3918819    0.025035726      1.4154139    0.026202987
            170      1.2238175    0.016936595      1.2200219    0.016954295      1.2397822    0.017649714
            180      1.0651389    0.012885221      1.0622217    0.012762426      1.0771529    0.013145627
            190     0.90915947    0.011927028     0.90594072    0.011886229     0.92089561    0.012091744
            200      0.8168059    0.012280774     0.81374475    0.012251361      0.8270781    0.012527339
            210     0.70501306     0.01072716     0.70242963    0.010687027     0.71330517    0.010869913
            220     0.64258439    0.010437323     0.64016971    0.010398468     0.64971036    0.010547284
            230     0.55418717    0.010049673     0.55213812   0.0099929223     0.56067745    0.010209503
            240     0.46945973   0.0086408958     0.46775418   0.0086104042     0.47456089   0.0087418447
            250     0.41965012   0.0083132111      0.4180961   0.0082809918     0.42442306   0.0084178028
            260     0.38501881   0.0080489434     0.38354167   0.0080024362     0.38971224   0.0082646831
            270     0.32650819   0.0072259433     0.32529757   0.0072004237     0.33003064   0.0073152622
            280     0.29790287   0.0068749593     0.29679158   0.0068488946     0.30084265   0.0069368382
            290     0.26988423   0.0075627293      0.2688407   0.0074974276     0.27275428   0.0077231816
            300     0.23548399   0.0068023096     0.23451203   0.0067600687     0.23815456   0.0069269173
            310     0.21140146   0.0058730404     0.21065482   0.0058478604      0.2133361   0.0059508469
            320     0.18480658   0.0055409247     0.18414961   0.0055095644     0.18676197   0.0056221164
            330     0.16138786    0.005184055      0.1607481   0.0051556025     0.16380465   0.0054848899
            340     0.14370377   0.0047844423      0.1432251   0.0047687887     0.14517813   0.0048395143
            350     0.11981485   0.0043759665     0.11935451   0.0043584345     0.12111966   0.0044280486
            360     0.11120942   0.0040986761     0.11085106   0.0040858102     0.11222336   0.0041326025
            370      0.1039969   0.0040339442     0.10363204   0.0040194389      0.1049432   0.0040701124
            380    0.096530078    0.004028049    0.096191986   0.0040194108    0.097477696   0.0040644774
            390    0.081844802   0.0035785082    0.081668734   0.0035732591    0.082637363   0.0036383428
            400      0.0722329   0.0033471547    0.071968882   0.0033356906    0.072889883   0.0033747629
            410    0.067115249   0.0033347346    0.066768488   0.0033165184    0.067931928   0.0033733871
            420    0.054654499   0.0027985311    0.054506243     0.00279155    0.055083892   0.0028176521
            430    0.051917788   0.0032966909    0.051742156   0.0032735238     0.05247784   0.0033585091
            440    0.042534045   0.0027415925    0.042275989   0.0027236797    0.043099046   0.0027795777
            450      0.0419175   0.0033937829    0.041800292   0.0033578987    0.042253559   0.0034965399
            460    0.036289093   0.0023804131    0.036152976   0.0023768653     0.03663348   0.0023984834
            470    0.038594494   0.0024591227    0.038428831   0.0024587882    0.038984004   0.0024766337
            480    0.033568282   0.0023144311     0.03339725   0.0022983372    0.033877695   0.0023406916
            490    0.028259171   0.0021798638    0.028086235   0.0021567873    0.028592922    0.002217557
            500    0.027500135    0.001996559    0.027307164   0.0019822179     0.02785824   0.0020243278
            510    0.022440763   0.0018806447    0.022291109   0.0018676224    0.022716281   0.0019038207
            520    0.017494462   0.0018105006    0.017365714   0.0017960377    0.017723642   0.0018357421
            530    0.020043089   0.0018320688    0.019905479   0.0018186383    0.020258309   0.0018516582
            540    0.017293158   0.0016109538    0.017187605   0.0016018604    0.017464494   0.0016255257
            550    0.017005042   0.0017610435    0.016860211    0.001735613    0.017247355   0.0018028191
            560     0.01501291   0.0016580669    0.014903827    0.001648201    0.015193025    0.001675067
            570    0.010402383   0.0014256026    0.010265442   0.0014084941    0.010585762    0.001448037
            580    0.013484619   0.0014814678    0.013354074   0.0014655411    0.013673312   0.0015047874
            590    0.010144638   0.0014254137    0.010023173   0.0013910156    0.010303702   0.0014675724
            600   0.0089432996   0.0012439773   0.0088402098   0.0012374644   0.0091020965   0.0012564205
            610   0.0095974998   0.0011580286   0.0095521115   0.0011522911    0.009679736   0.0011682125
            620   0.0076841514   0.0010832542   0.0076091871   0.0010777597   0.0077817115   0.0010919288
            630   0.0079083591   0.0012178256   0.0078582372   0.0012083091   0.0079962077   0.0012317014
            640   0.0083324125   0.0011036936   0.0082641178    0.001096541   0.0084228859   0.0011135276
            650   0.0059929203   0.0010816261   0.0058790579   0.0010584691   0.0061385957   0.0011117202
            660   0.0048973821  0.00085682858   0.0048595575  0.00085078323   0.0049545574  0.00086634906
            670   0.0047753761   0.0008924815   0.0047242524  0.00088355882   0.0048350944  0.00090265616
            680   0.0055688211  0.00092996636   0.0055353762  0.00092407063   0.0056181679  0.00093961022
            690   0.0032573702  0.00074994964   0.0032409672  0.00074751594   0.0032855639   0.0007544757
            700   0.0035825543  0.00071890213   0.0035617897  0.00071487943   0.0036198362  0.00072654512
            710   0.0047084639  0.00083177651   0.0046947055  0.00082982174   0.0047490856  0.00083935433
            720   0.0035940511  0.00071119604   0.0035684184  0.00070930239   0.0036319138  0.00071468403
            730   0.0022979844  0.00061575641   0.0022784831  0.00061175346   0.0023209144   0.0006199656
            740     0.00410159  0.00078612019   0.0040570768   0.0007784393   0.0041603589  0.00079673256
            750   0.0026860545  0.00061363408   0.0026680506  0.00060934475   0.0027161232  0.00062061505
            760   0.0028059302  0.00099378166   0.0026254196  0.00085882936   0.0029896644   0.0011367833
            770   0.0028102714  0.00064919059   0.0027848728  0.00064392771   0.0028413947   0.0006556568
            780   0.0025633264  0.00064294993   0.0025356771  0.00063563459   0.0025989075   0.0006525749
            790   0.0015692423  0.00048362891   0.0015603883  0.00048173304   0.0015827538  0.00048669978
            800   0.0015692423  0.00048362891   0.0015603883  0.00048173304   0.0015827538  0.00048669978
