#    dyHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.16749967   0.0079657395     0.14265191   0.0068922568     0.20074288    0.011401391
           -3.8     0.31551465    0.010244099     0.27737679   0.0090704384     0.35522377    0.014755562
           -3.6     0.56135205    0.014403754     0.49849571    0.012813389     0.62845421    0.019771391
           -3.4     0.95212271    0.019139044     0.84733263    0.017508924      1.0649967    0.025751187
           -3.2      1.6273593    0.025281194      1.4488938    0.022548561      1.8254449    0.034643676
             -3      2.6156258    0.044843753      2.3450575    0.037814742      2.9251521    0.067835591
           -2.8       4.155078    0.041051348      3.7583052    0.038800679      4.8444307     0.28162284
           -2.6      6.5629628    0.065256042      6.0187322    0.052292177      7.1623873    0.089846797
           -2.4      10.069047    0.060458503      9.2207013    0.054410637         10.898    0.082967864
           -2.2      15.162707    0.095777085      13.926801    0.083195649      16.303223      0.1300472
             -2      22.308076    0.094006443      20.700232    0.091974335      23.761288     0.12708368
           -1.8      32.599383     0.11847693      30.329553     0.10614546      34.710432     0.16514124
           -1.6      46.467031     0.13635124      43.382218     0.12531351      49.288532     0.19041411
           -1.4      65.626469     0.16405604      61.531539     0.16205116      69.420169      0.2322773
           -1.2      89.748613     0.18546555      84.353677     0.17735191      94.607665      0.2593549
             -1      120.39682     0.23131071      113.16689     0.20414873      127.18837     0.40725592
           -0.8      154.28314      0.2990576        145.322     0.23153333      162.89726     0.34865431
           -0.6      190.56086     0.28603767      179.32181     0.26372275      200.94976     0.40551149
           -0.4      219.91642     0.34378034      207.07863     0.28403655      231.59632     0.42045089
           -0.2      238.03684     0.30069806      224.19385     0.36888058      250.75224     0.41908408
              0      237.32049     0.28672581      223.68425     0.27456564      250.06327     0.40784108
            0.2      220.23717     0.29394185      207.42361     0.30545515      232.39589     0.40175753
            0.4      189.64191     0.26907094      178.82468     0.30671891      199.18961      0.3806742
            0.6       155.0085     0.27308801       145.8761     0.26052306      162.74832     0.33865812
            0.8      120.59557      0.2384009      113.29125     0.21116654      127.30023     0.33496894
              1      90.059855     0.19870121      84.606041     0.18848829      95.065388     0.27175795
            1.2      65.311623     0.16697732      61.123943     0.15116223      69.027606     0.22490481
            1.4      46.155059     0.13028296      43.210806     0.12733326      48.893254     0.18141755
            1.6       32.72341     0.14665354      30.242909     0.11496401      34.835354     0.18224405
            1.8      22.370706    0.095901084      20.867372     0.18210206      23.960588     0.13167245
              2      15.106462    0.076397644      13.923654    0.076965237      16.363115     0.10796592
            2.2      10.004831    0.068708961       9.163148    0.070057916      10.864776    0.088608078
            2.4      6.4317298    0.049982699      5.8760868    0.045194675      6.9823677    0.076501949
            2.6      4.1843808    0.040637668      3.7708865    0.037032881      4.6106159    0.055974336
            2.8      2.5578843     0.03127825      2.2904768    0.028251229      2.8494232    0.043324804
              3      1.5986546    0.025312836      1.4233771    0.023739828      1.7950977    0.033453184
            3.2     0.94658202    0.018278247     0.83530113    0.015836976      1.0655417    0.026070359
            3.4     0.55640402    0.014452372     0.48988704    0.012248925     0.62819091    0.020876789
            3.6     0.33071514    0.012835059     0.28375951   0.0095125247     0.43947027    0.062790131
            3.8      0.1764036   0.0082672727     0.15433077   0.0072700259     0.20035395     0.01176765
              4      0.1764036   0.0082672727     0.15433077   0.0072700259     0.20035395     0.01176765
