#        yHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4   0.0030665294   0.0018365276   0.0024104194   0.0015870721   0.0037236035   0.0016156091
           -3.8    0.031778645   0.0046176725    0.028155121   0.0053355451     0.04034662   0.0065133196
           -3.6     0.13089582    0.021562806      0.1135729    0.035155222     0.16757892    0.013609265
           -3.4     0.44446139    0.024278006     0.43073577     0.02918946     0.49484411     0.22068297
           -3.2      1.2787151    0.031539303      1.2177506    0.035542127      1.3733668    0.040142477
             -3      2.9988286    0.055536744      2.8394646    0.073756424      3.2349654    0.056627175
           -2.8      6.3689633    0.096866019      5.9863325    0.082235883      6.6826007     0.09832797
           -2.6      11.497918     0.12685694      10.806573    0.075358457      12.020383     0.10498252
           -2.4      18.700357     0.16815148      17.644505     0.32456519      19.963887     0.14620697
           -2.2      28.880739     0.10572365      27.382606     0.13391692       30.50418     0.15259973
             -2       41.75946     0.15762557      39.423468     0.15082234      44.205476     0.22541825
           -1.8      56.754313     0.15110789       53.44656     0.13966265      59.920335     0.20906816
           -1.6      73.986575     0.16898313      69.749867     0.16048974      78.049986     0.33101527
           -1.4      92.205255     0.18928714      86.598068     0.16553075      97.249772     0.26437059
           -1.2      111.80309     0.21333869      105.00929     0.19492881      117.86754     0.30247586
             -1      129.47106     0.21871146      121.48786     0.19926412      136.83255     0.30281557
           -0.8      145.94353     0.23417905      136.81822     0.21318981       154.4364     0.32082112
           -0.6      158.80646     0.24616978      148.97882     0.22509869      167.75386     0.35266722
           -0.4      168.00072     0.24370796      157.43808     0.22642579      177.67565     0.33364682
           -0.2      173.06257     0.25873175      162.30399     0.23417161      182.73116     0.36276866
              0      173.17199     0.25670108      162.41549     0.24315388       182.7873     0.35801905
            0.2      167.96564     0.25013558        157.562     0.23453298      177.21712      0.3432317
            0.4      159.08492      0.2471225       149.1042     0.22460263      168.27507     0.33967246
            0.6      145.51136     0.23586799      136.55374     0.21741077       153.6535     0.32873454
            0.8      129.24447     0.23036646      121.44757     0.22293498      136.26147     0.30907058
              1      111.05696     0.21789232      104.38518     0.19353209      117.02285     0.31551518
            1.2      92.685939      0.2100346      87.042028     0.18380889       97.87037     0.29307459
            1.4      74.116769     0.17868964      69.822798     0.16400284      78.024913     0.25331059
            1.6      56.847641     0.16284609      53.610457      0.2167983      60.145022      0.2416642
            1.8      41.732326     0.13566649      39.322851     0.13216923      44.036678     0.20096092
              2      29.001898     0.12444469      27.485558     0.22016804      30.623538      0.1849123
            2.2      18.820481     0.10745827      17.632623     0.10682451      19.946272     0.13384517
            2.4      11.204318    0.068900426      10.650689    0.074953506      11.735638      0.1036198
            2.6      6.3711341     0.13363446      5.8956136    0.073070688      6.6466862    0.087078506
            2.8       3.126337    0.056358729      2.9550369    0.070846433      3.3368819    0.083112601
              3      1.3303624     0.04373056      1.0076353     0.15191532      1.3727353    0.041212434
            3.2     0.37422918     0.13959393     0.32170139     0.16317665      0.5745158    0.063826503
            3.4    0.022469263     0.10009195    -0.04153666     0.16686703     0.10806369    0.017558949
            3.6     0.03267921   0.0058131806    0.027304692   0.0036214802     0.31060073     0.27652805
            3.8    0.021338111    0.019425045     0.01557458    0.012175314    0.036295849    0.034621347
              4    0.021338111    0.019425045     0.01557458    0.012175314    0.036295849    0.034621347
