#     detattbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4       7.071641    0.051217938      6.4270931    0.046980519      7.7251941    0.071363017
           -3.8      8.8589806    0.057204174      8.0623595    0.052611637       9.688042    0.077416301
           -3.6      10.703158    0.078033847      9.8189312    0.057994714      11.502789    0.087203209
           -3.4      13.356903    0.070469412      12.244711    0.061967145      14.373773    0.093626262
           -3.2      16.391914    0.076949048       15.13406    0.070467858      17.500769     0.10623959
             -3      20.081254    0.084499903      18.510267    0.075781645      21.519113     0.11721889
           -2.8      24.736421    0.092562841      22.902398    0.084259064      26.406642     0.12918479
           -2.6      30.074322     0.10181026      27.973479     0.09464963      31.876829     0.14215271
           -2.4       36.90822     0.12086254      34.378449     0.11199774      39.128333     0.17071198
           -2.2      44.268623     0.12961451      41.329453     0.11641511      46.805663     0.18566751
             -2      52.809036     0.13531859      49.458806     0.12595259      55.665106     0.18921723
           -1.8      62.352145     0.14773032      58.595013     0.14352392      65.497569     0.20731596
           -1.6      73.181146      0.1683625      68.809364     0.15039026      77.153673     0.24018145
           -1.4      84.044153     0.17608029      79.241787     0.16589206      88.173603     0.24043306
           -1.2      96.125253     0.19374251      90.758449     0.19090431       101.1647     0.26766136
             -1      106.52745     0.20028157      100.57665     0.18915358      111.85582     0.28394763
           -0.8      117.34409     0.21098351      110.75457     0.20372482      123.94806     0.39700443
           -0.6      125.00444     0.22302947      118.02793     0.25567158      131.38551     0.31442984
           -0.4      131.38034     0.28717382      124.35241     0.31437778      138.58618     0.39671845
           -0.2      135.77941     0.29060879      128.26381     0.30411735      143.55239      0.4129344
              0      135.66809     0.27138947       127.8154     0.23766088      143.50941     0.39285258
            0.2      131.00328     0.22373893      123.69611     0.21736363      138.09915     0.31079597
            0.4      125.02414     0.22787041      118.12037     0.25753961      131.25586     0.31797153
            0.6      116.79485      0.2367991      110.39751     0.21760636       123.0415     0.30180972
            0.8      106.29004     0.22699879      100.29159     0.18710936      111.30836      0.2696824
              1       95.72034     0.23245069      90.430049     0.17285328      100.71199     0.26765677
            1.2      84.446424     0.18643992      79.748654     0.23590956      88.516472     0.25262346
            1.4      73.202106     0.17722295      68.831201     0.16822657      77.189389     0.25144841
            1.6      62.338667     0.15043381      58.632306     0.14695012      65.388211     0.21433238
            1.8      52.753569     0.15986523      49.326781     0.12979701      55.536929     0.18842071
              2      44.006664     0.13419087      41.079384     0.11376425      46.400185     0.17757336
            2.2      36.683405     0.11631406      34.138603     0.10980865      38.984068     0.16195788
            2.4      30.237836     0.10750204      28.086785      0.1048527      32.094518      0.1530096
            2.6      24.772928    0.097266124      22.973627    0.089240115      26.344289     0.14003729
            2.8      20.138979    0.086253434      18.622049     0.07685256      21.527094     0.13572146
              3      16.425565    0.076930967      15.099472    0.072204585      17.663065     0.10589848
            3.2      13.280259    0.069410859      12.249108     0.06750928      14.257592    0.099163747
            3.4      10.673471    0.079575343      9.7176973    0.055520179      11.473154    0.086810496
            3.6      8.7073779    0.054944955      7.9186377    0.048788021      9.4413844    0.076420866
            3.8       6.926626    0.050319676      6.3173449    0.045794001      7.4979323    0.068863533
              4       6.926626    0.050319676      6.3173449    0.045794001      7.4979323    0.068863533
