#       etatbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      4.3292276    0.051719203      4.0354752     0.04465482      4.6581722    0.065959291
           -3.8      6.1766839    0.052629199      5.7967197    0.047539725      6.6256456    0.072911204
           -3.6      9.0172977    0.077035005      8.5415926     0.16582526      9.6219857     0.10121923
           -3.4      12.627117    0.071670273      11.843085     0.07318479      13.568859     0.10247529
           -3.2      17.528724    0.085205535      16.365384    0.082375327      18.863653      0.1290735
             -3      23.678548     0.14466099      22.089886      0.1160339      25.292936     0.14619502
           -2.8      31.229333     0.11311115      29.113485     0.15326527      33.336762     0.15425191
           -2.6      39.857597     0.19239611      37.530501     0.21884525      42.574778     0.19338022
           -2.4      49.896941     0.14931597      46.734078     0.13423154      53.072161      0.2175721
           -2.2      60.471844     0.17642533      56.760766     0.15733189      64.405679     0.33614747
             -2      70.734528     0.17092043      66.441957      0.1590005      74.959604     0.24104087
           -1.8      80.534862     0.17572968      75.607375     0.16214587      85.067253     0.24118076
           -1.6      89.214093     0.17950783      83.935719     0.16969893      94.084254     0.24794146
           -1.4      95.389157     0.18975065      89.740423     0.17503075      100.38793     0.26631224
           -1.2      100.68023     0.19412208      94.705096     0.18469489      106.00484     0.27099308
             -1      103.63099     0.19471811      97.444232     0.18627423      109.11994      0.2647649
           -0.8      104.55098     0.19742816      98.394269     0.18381012      109.93157     0.27248212
           -0.6      104.67871     0.19679437      98.397547      0.1783709      110.21949     0.27394751
           -0.4      104.16431     0.19955443        98.0017     0.18488592      109.39473     0.27787171
           -0.2      103.61396     0.19533065      97.485456     0.17628443      108.76742     0.27126293
              0      103.60083     0.20302861      97.424468     0.18767348      108.71562     0.27275912
            0.2      104.17742     0.19580234      98.018272     0.18062273        109.431     0.26787932
            0.4       104.7762     0.20963264       98.53206     0.18212212      110.17556     0.30772764
            0.6      104.45196       0.208372      98.130496     0.18383957      109.87539      0.2807337
            0.8      103.53606     0.22066829      97.373385     0.20561918      108.93866     0.30648476
              1       100.5886     0.19637453      94.531941     0.17999908      105.86619     0.26799509
            1.2      96.159682     0.20068925      90.381283     0.18614845      101.11294      0.2601762
            1.4       89.47998     0.18921059      84.039214     0.17940783      94.635109     0.27145864
            1.6      80.722388     0.17333576      75.671465     0.16367383      85.682783     0.36894799
            1.8      70.931866     0.17936264      66.565021     0.16238986      75.050562     0.25234544
              2      60.521629     0.16024974      56.727447     0.14747254      64.182159     0.22325578
            2.2      49.735063     0.14043833      46.830968     0.22538239      52.979223     0.20241323
            2.4      39.874925     0.19218675      37.477281     0.12195679      42.681575     0.19813082
            2.6      31.011417     0.12786721      29.205805     0.19893809      32.907293     0.18763294
            2.8      23.492384    0.095940749      21.945008     0.10830238      25.046268     0.15195345
              3      17.351893     0.14063098      16.296007    0.095858466      18.645704     0.14725755
            3.2      12.780883     0.09066408      11.696623     0.16133168      13.763806     0.12920424
            3.4      9.1706924     0.12301702      8.3816182     0.08412824      9.8073922    0.088171605
            3.6      6.2944063    0.061519239      5.8496452    0.046076668      6.9325196    0.077310999
            3.8      4.3514496    0.045525549      3.9977604     0.07150286      4.6272017    0.065640008
              4      4.3514496    0.045525549      3.9977604     0.07150286      4.6272017    0.065640008
