# detaHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      3.8643379     0.03711413      3.5611513    0.034196593      4.1599684    0.052210806
           -3.8       5.165767    0.043541664       4.747779    0.039588824      5.5916523    0.059527946
           -3.6      6.7249082    0.051772818       6.253614    0.051622333      7.1540933    0.069104475
           -3.4      8.7102464    0.056825585      8.0577778    0.053948897      9.3705671    0.077829303
           -3.2      11.169025    0.063546393      10.369532    0.059630746      11.911722    0.088225966
             -3      14.367743    0.076877869      13.341914    0.071941716      15.319649     0.10516297
           -2.8       18.50752    0.084185554      17.207156    0.084345763      19.660796     0.11855641
           -2.6      23.252903    0.091756594      21.616814    0.081611218      24.793855     0.12530775
           -2.4      29.349353     0.10353576      27.362736    0.095782215      31.204433     0.14986294
           -2.2      36.762201      0.1212179      34.340865     0.11226988      39.263168     0.32680787
             -2      45.678345     0.18444685      42.641866     0.13378659      48.238093     0.21670089
           -1.8      55.941013     0.21038761      52.346653     0.20116147      59.180658      0.2084983
           -1.6      68.713172     0.17753511      64.354944     0.16862603      72.771755     0.25119884
           -1.4      82.308154     0.18689461      77.322769      0.1657512      86.786671     0.24417646
           -1.2      97.569354     0.22925863      91.737296     0.18901602      103.20067     0.29314495
             -1      113.56372     0.22216121      107.00373     0.20961751      119.61475     0.32607416
           -0.8      129.46412     0.22396555      121.89525      0.2103366      136.29608     0.31217776
           -0.6      143.54634     0.23738074      135.22888       0.218184      151.14237     0.40314605
           -0.4      154.78635     0.24748657       145.7314     0.26027149      162.79752     0.33186346
           -0.2      160.56342     0.25197493      151.20869     0.22693141      169.08459     0.36235744
              0      160.96302     0.25268963      151.78751     0.24933127      169.51461     0.35310838
            0.2      154.54905     0.24740189      145.93483     0.29826719      162.59506      0.3508874
            0.4      143.56327     0.29373782      135.49894     0.28296826      150.94365     0.32251156
            0.6      129.59812     0.22952759      122.07684     0.25865131       136.7027     0.31892054
            0.8      113.61972     0.22191363      106.95778     0.20554713      119.86563     0.30087801
              1      97.141882     0.19689201       91.42531     0.18803103      102.38373     0.27783059
            1.2      82.581212     0.18823885      77.568429     0.23461836      87.021483      0.2587952
            1.4      68.021477      0.1578858      63.855137      0.1424854      71.786551     0.21339447
            1.6      56.345081     0.14474035      52.818766      0.1473472      59.480625      0.2027443
            1.8      45.736809     0.15990771      42.822205     0.13743546      48.574468     0.23050502
              2      36.921651     0.12714227       34.47077     0.12265336      39.261631     0.16749868
            2.2      29.328735     0.10553891       27.39398    0.097860424      31.107629     0.14487053
            2.4      23.287959     0.09352248       21.68841    0.083544721      24.735152     0.13839191
            2.6      18.545044    0.093447942      17.174334    0.081991545      19.881533     0.13394485
            2.8      14.556389    0.078231026      13.473272    0.070922068      15.648673     0.10749496
              3      11.366967     0.07594647      10.501728      0.0696569      12.254495     0.10919096
            3.2      8.7273611    0.054978724      8.0662391    0.050979931      9.3869418    0.076152452
            3.4       6.802457    0.048775862       6.263497    0.043985304      7.3559583    0.067657504
            3.6      5.1271723    0.043483227      4.7159944    0.037641956      5.5479287    0.068152612
            3.8       3.972119    0.040878486      3.6403563    0.035125899      4.3245454    0.059812893
              4       3.972119    0.040878486      3.6403563    0.035125899      4.3245454    0.059812893
