#        pttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.21676332   0.0019618921     0.19996566    0.001768904     0.23616022   0.0029254763
             10     0.61769001   0.0025660619     0.57088683    0.002247267      0.6723699   0.0034724309
             20     0.99057318   0.0030666061     0.91747834   0.0026780813      1.0724357    0.004673664
             30      1.3229196   0.0034893676      1.2312632   0.0030920313      1.4236182   0.0049911924
             40      1.6144033   0.0041605895      1.5035785   0.0036279861      1.7354997   0.0059093481
             50      1.8536871   0.0048079082      1.7253109   0.0039112799      1.9808884   0.0063907663
             60      2.0458168   0.0040836583       1.915129   0.0048471483      2.1889503   0.0058499194
             70       2.191344   0.0047287943      2.0529661   0.0041773647       2.329294   0.0063107624
             80      2.2807357   0.0045977782      2.1366959    0.003972948      2.4275016   0.0058632093
             90      2.3295957   0.0043216748      2.1867415   0.0040277849      2.4728602   0.0061332494
            100       2.339122   0.0042335788      2.1949818   0.0049867532      2.4772067   0.0058598097
            110      2.3018004    0.004122858      2.1633043   0.0038566954      2.4351758   0.0057952414
            120      2.2468101   0.0041986394      2.1101034   0.0039114108       2.375373   0.0057586477
            130      2.1601066    0.004134161      2.0352467   0.0050106875      2.2815666   0.0057553517
            140      2.0574999   0.0040195171      1.9306672   0.0047979714       2.171093   0.0057297254
            150      1.9539211    0.003882479      1.8402384   0.0038126879       2.055689   0.0054363863
            160      1.8213398    0.003606049      1.7170675   0.0034353498       1.911984   0.0050715983
            170      1.6915113     0.00341848      1.5922145    0.003180068      1.7843411   0.0072801753
            180      1.5668737   0.0035209674      1.4748709   0.0031690771      1.6435003   0.0048041867
            190      1.4441505   0.0031313368      1.3588929   0.0030849997      1.5158965   0.0043152787
            200      1.3177772    0.003647552       1.241326   0.0027778597       1.379616   0.0041963648
            210      1.2106223   0.0029154292      1.1405089   0.0026717517       1.270291   0.0040538255
            220       1.104794   0.0032898845      1.0414483   0.0030342564      1.1540238   0.0045129818
            230      1.0007332   0.0026648204     0.94484874   0.0025799983      1.0459071   0.0036709782
            240     0.90890331   0.0026165928     0.85704039   0.0026063663     0.95091229   0.0035741325
            250     0.82218837   0.0026951667     0.77581865   0.0025328388     0.85726013   0.0038474842
            260     0.73335367   0.0035198638      0.6952969   0.0021720358     0.76816262   0.0034547583
            270     0.65821007   0.0035517941     0.62376029   0.0020765991     0.68828667   0.0029721388
            280     0.59900738   0.0022574161     0.56432388   0.0029404626     0.62116365   0.0027812956
            290     0.54099528    0.001963062     0.51059584   0.0018733383     0.56394579   0.0026588982
            300     0.48304165   0.0019748352     0.45583717   0.0018945943     0.50278842   0.0026214801
            310      0.4377384   0.0018586095     0.41262889   0.0017989681     0.45890587   0.0025517149
            320     0.39244846   0.0016972761     0.37086487   0.0015770674     0.40805607    0.002296185
            330     0.35078727   0.0015491754     0.33028645   0.0014190373     0.36716284   0.0021934454
            340     0.31522932   0.0015155268     0.29803918    0.001478798     0.32770017   0.0019591818
            350     0.28474271   0.0014910735     0.26758378   0.0016274027     0.29635718   0.0020406797
            360     0.25508677   0.0013939067     0.24114078   0.0014005666     0.26397662   0.0019123645
            370     0.23230403   0.0015493595     0.22036054   0.0020876425     0.24179664   0.0021254145
            380     0.20548645   0.0012687035     0.19417244   0.0011985315     0.21304939   0.0016835326
            390     0.18904083   0.0013270955      0.1780761   0.0012233274      0.1962148   0.0016059395
            400     0.16844632   0.0010906751      0.1577083   0.0012105776     0.17584837   0.0014577023
            410     0.15105316   0.0012400978     0.14281752   0.0012143962     0.15647005    0.001653425
            420     0.13714868   0.0011722939     0.12961201   0.0012544789     0.14177199   0.0012410562
            430     0.12153291   0.0010227561     0.11462657  0.00097813831     0.12590286   0.0013499238
            440     0.11218901   0.0010942641     0.10593028   0.0010180679     0.11532733    0.001249503
            450    0.098524655  0.00088970723    0.093769547  0.00089949242     0.10094573   0.0011714102
            460    0.090479236   0.0012603504    0.084498955  0.00073161087    0.093860145   0.0017708782
            470    0.081134748   0.0011159661    0.077531234   0.0012129366    0.083505894   0.0012699642
            480    0.073877173  0.00086599462    0.069234037  0.00084706879    0.082479121   0.0047198326
            490    0.067818922   0.0007072438    0.064056614  0.00074351081    0.070403159  0.00088810996
            500    0.060222991  0.00066904993    0.057741891  0.00063814643    0.062256193   0.0026875114
            510    0.054397701  0.00067608959    0.051312229  0.00061878752    0.056018101  0.00082519642
            520    0.049131208  0.00060878166    0.046586007  0.00059830679    0.050402798  0.00083787849
            530    0.044543338   0.0005669104    0.042061881  0.00052799332    0.046136227  0.00085762754
            540    0.040604414  0.00077125963    0.038211367  0.00070416994    0.042661435   0.0010756336
            550    0.036307166  0.00056882309    0.034304248   0.0005381025    0.038061426  0.00080150681
            560    0.033681019  0.00048893323     0.03179192  0.00044849673    0.035200239  0.00062721863
            570     0.03039379  0.00050343496    0.028778856  0.00046104732    0.031387051  0.00062640365
            580    0.026935047  0.00048162421    0.025644664  0.00048922049    0.028153238  0.00057542055
            590    0.025688169  0.00048759326    0.024092756  0.00039622326    0.027075223  0.00068281613
            600    0.023335199  0.00043368532    0.021908246  0.00040471035    0.024330352   0.0005819915
            610    0.021049495  0.00046183543    0.019859494   0.0004118948    0.021785054  0.00057265748
            620    0.019010489  0.00036372922    0.017917225  0.00033867949    0.019756561  0.00047240956
            630    0.017481373  0.00037504754    0.016573601  0.00034829278    0.017963064  0.00044307455
            640    0.016081513   0.0003736408     0.01507636  0.00033161836    0.016882011  0.00051345162
            650    0.014515133  0.00033563689    0.013587019  0.00029464496    0.015218587  0.00046306378
            660     0.01334656  0.00031284491    0.012558854  0.00028684256    0.013906891  0.00040525468
            670    0.012795711  0.00068925551    0.011589052  0.00029415853    0.012991218  0.00061801704
            680    0.011378695  0.00030547891    0.010846034  0.00028515153    0.011906242  0.00040922624
            690     0.01049758  0.00029109318   0.0098940089   0.0002602786    0.010950058  0.00038800581
            700    0.009270163  0.00030193923   0.0087482418   0.0003328353    0.009599926  0.00033296651
            710   0.0088736375   0.0002583274   0.0084346566  0.00024030498   0.0092048294  0.00029936089
            720   0.0082546389  0.00032785795   0.0076053269  0.00028448533   0.0084617585  0.00034901222
            730   0.0074506619  0.00023378794   0.0070783355  0.00021375133   0.0076853895  0.00029753321
            740   0.0064108034  0.00024850036   0.0060408912  0.00023097339   0.0066959164   0.0003300561
            750   0.0058208056  0.00020536938   0.0054638916  0.00018013396   0.0060356961  0.00024855706
            760   0.0059069385  0.00020863529   0.0055322214  0.00020449504   0.0063181391  0.00031808995
            770   0.0051508516  0.00019699888   0.0049162862  0.00017921047   0.0053049804  0.00023576174
            780   0.0048314031   0.0001844323   0.0044880008  0.00016910894   0.0050556454  0.00023694961
            790   0.0043209039  0.00019701325    0.004098337  0.00018182155    0.004445842  0.00023120244
            800   0.0043209039  0.00019701325    0.004098337  0.00018182155    0.004445842  0.00023120244
