#      etaHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      4.1377271    0.094907905      3.9064622    0.083432644      4.4478996     0.13322863
           -3.8      5.9028426    0.055412397      5.4716749     0.15631398      6.2969604      0.0734805
           -3.6      8.5898273    0.069838471      8.1800405    0.075563015      9.1589613     0.09074603
           -3.4      12.040063     0.11949049      11.327892    0.068814288      12.698823    0.098193944
           -3.2      16.813965     0.17965208      15.914641    0.092538828      17.734617     0.12671287
             -3      22.626187    0.094199901      21.457128    0.094923628      23.796554     0.13178027
           -2.8      29.787476     0.10765208      28.308385     0.12586744       31.27104     0.15227251
           -2.6      38.369038     0.12674888      36.347714      0.1210757      40.437962     0.18754921
           -2.4      48.038343     0.13201504      45.259784     0.17016696      50.553273     0.18715326
           -2.2      58.665014     0.16284128      55.415118     0.15370108      61.739338     0.22886502
             -2       68.89363     0.15782196      64.990501     0.15223466      72.477854     0.22202717
           -1.8      79.239775     0.16935622      74.474516     0.15369112       83.88292     0.33106563
           -1.6      87.925826     0.18696465      82.721428     0.17365112      92.540592     0.26653222
           -1.4      95.961851     0.19703341      90.013459     0.17420141      101.31741     0.26601783
           -1.2      101.55766     0.19297459      95.234666     0.17780874      107.31653     0.26883449
             -1      105.38268     0.19916474      98.745078     0.18629552      111.52158     0.27183943
           -0.8      107.22818      0.2011617      100.37923     0.18812391       113.5897     0.27970323
           -0.6      107.21336     0.20467901      100.25514     0.18154363      113.53861     0.28831142
           -0.4      107.37715     0.20585464      100.50152     0.18902735      113.62573     0.28498774
           -0.2      107.52261     0.20813196      100.51715     0.18806324        113.951     0.29128618
              0      107.61347     0.20609702      100.55202     0.18973141      114.16808     0.28432226
            0.2      107.53872     0.20963276      100.77641     0.20932838      113.48721     0.28349772
            0.4      107.64363     0.19815993      100.70844      0.1808388       113.9241     0.27180182
            0.6       106.8793     0.19567478      99.998957     0.17723933      113.20957     0.27343338
            0.8      104.92188     0.20298503       98.32241      0.1902792      110.89501     0.27382626
              1       101.3276     0.20221042      95.075039     0.18829078      106.91647     0.27626527
            1.2       95.53989     0.20086825       89.80421       0.189485      100.71935     0.27772217
            1.4      88.524446     0.20957567      83.257989     0.18261816      93.132445     0.29380714
            1.6      78.935912     0.18854314      74.294742     0.16933515      83.198363     0.26900921
            1.8      68.787639     0.17122842      64.804533     0.15278105      72.393519     0.24534961
              2      58.519695      0.1534028      55.442521     0.28321718      61.777213     0.22018633
            2.2      48.427054      0.1444935      45.699638     0.14115871      51.046548     0.20488943
            2.4       38.56997     0.14182797      36.332352     0.13312391      40.539392     0.18743077
            2.6      29.653939       0.111566      28.061386    0.096595192      31.168102     0.15544035
            2.8      22.647608    0.094642989      21.405798     0.10659437      23.861974     0.13834794
              3      16.738906     0.10978694      15.830608     0.09908808      17.672493     0.17295723
            3.2      12.068046    0.068121227      11.317845    0.079309208      12.747639     0.10051244
            3.4      8.5845323    0.060237009      8.0730523    0.063810921      9.0564048    0.089492127
            3.6      6.0540158    0.088719253      5.6649572    0.078509752      6.3131165     0.14568104
            3.8      4.1772876    0.042865336      4.0251456    0.051961814      4.5806684     0.29371747
              4      4.1772876    0.042865336      4.0251456    0.051961814      4.5806684     0.29371747
