#        etatop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      4.6457233    0.044965019      4.3081388    0.042396531       4.982374    0.065063011
           -3.8      6.6525849    0.057406902      6.2745117    0.062062252      7.1581925    0.077231466
           -3.6      9.3907912    0.067864245      8.8536734    0.065240673      10.199852    0.097756868
           -3.4      13.279172    0.086357294      12.384185    0.087139602      14.279966      0.1178141
           -3.2      18.339709      0.1372955      16.988034     0.18199778      19.580431     0.14071626
             -3      24.506471     0.10942815      22.653118     0.14892538      26.298533     0.15344826
           -2.8      31.833551     0.19091955      29.857745     0.12845386       34.13558     0.15699764
           -2.6      41.048553     0.14253117      38.479298     0.14181383      44.196213     0.31335146
           -2.4      50.537059     0.15378029      47.362637     0.13441622       53.70486     0.21694668
           -2.2      60.714045     0.17243945      57.053708     0.15607773      64.315123     0.24758688
             -2      71.314417     0.16801283      66.762921     0.15031352      75.739708     0.23389111
           -1.8      80.530559     0.17280037      75.663218     0.16508264      85.102841      0.2385369
           -1.6      88.946648     0.17939917       83.65153     0.17118764      93.785154     0.24771585
           -1.4      95.581986     0.19066553       89.83118     0.17435753      100.80611     0.26809892
           -1.2      100.24193     0.18806758      94.362455     0.17881454      105.28929      0.2603902
             -1      102.66094     0.19583984      96.641905     0.17982307      107.85912     0.27237323
           -0.8      103.57016     0.20627433      97.502123     0.18855957      108.78631     0.28710291
           -0.6      103.67649     0.18583023      97.603059     0.17199233      108.86328     0.25278878
           -0.4      102.69332     0.19215948      96.701777     0.17356867      107.72944     0.26619805
           -0.2      102.29755     0.19476976      96.361197     0.18262368      107.32459     0.26823706
              0      102.40014     0.19219362      96.439351     0.17737724      107.40699     0.26549583
            0.2       103.1656      0.2000583      97.142725     0.18469661      108.35512     0.26689787
            0.4      103.09428     0.20295857      97.073412     0.18456246      108.22036     0.28426578
            0.6      103.43709     0.19292462      97.210893      0.1721615      108.97112     0.27073266
            0.8       102.5901      0.2212368      96.537733     0.20449565      108.20516     0.40778425
              1      100.04261     0.19239622      94.171731     0.18040144      105.11223     0.27096907
            1.2      95.551215     0.19474692      89.784443     0.17185732      100.81039     0.27743272
            1.4      88.922296       0.183469      83.487021      0.1658417      93.978843     0.25761849
            1.6      80.556597       0.182951      75.707611     0.17297904      84.940284     0.26433934
            1.8      71.278943     0.17254104       66.78364     0.16055996      75.667386     0.23794666
              2      60.918457     0.16978124      57.257247     0.24533225      64.681652     0.23358284
            2.2      50.672316     0.15041653      47.380165     0.14186794      53.849416     0.20934175
            2.4      40.819785      0.1328601      38.127111     0.13584155      43.500524     0.19002406
            2.6      32.053419     0.13015555      29.939316     0.11370665      34.299485     0.19254498
            2.8      24.173337     0.10596751       22.56641    0.097618282       25.71535     0.15890699
              3       18.14819      0.1163302      16.894461      0.1007008      19.492511     0.15867728
            3.2      13.212613     0.10318548      12.280317     0.08312566      14.185785     0.14861158
            3.4      9.3744476      0.1490165      8.7678339    0.082324998      10.218398    0.098035397
            3.6      6.6310721    0.067254445      6.1978285     0.06627743      7.0896459    0.095816145
            3.8      4.5340787     0.11741158      4.1751675     0.16865356      5.0005374    0.088166536
              4      4.5340787     0.11741158      4.1751675     0.16865356      5.0005374    0.088166536
