#    masst+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
             20              0              0              0              0              0              0
             40              0              0              0              0              0              0
             60              0              0              0              0              0              0
             80              0              0              0              0              0              0
            100              0              0              0              0              0              0
            120              0              0              0              0              0              0
            140              0              0              0              0              0              0
            160              0              0              0              0              0              0
            180              0              0              0              0              0              0
            200              0              0              0              0              0              0
            220              0              0              0              0              0              0
            240              0              0              0              0              0              0
            260              0              0              0              0              0              0
            280              0              0              0              0              0              0
            300              0              0              0              0              0              0
            320              0              0              0              0              0              0
            340      0.6985309    0.001097695     0.61782538  0.00097265912     0.78680361   0.0012405617
            360      1.5061786   0.0015776631      1.3355493   0.0014009898      1.6889403   0.0017736596
            380      1.6646989   0.0016514852      1.4768003   0.0014670451      1.8636373   0.0018532387
            400      1.6489177   0.0016442343      1.4630931   0.0014608124      1.8438204   0.0018428554
            420      1.5529123   0.0015997188      1.3778141   0.0014211445      1.7352479   0.0017921661
            440      1.4259525   0.0015380812       1.265189   0.0013860981      1.5919942   0.0018040295
            460      1.2887571   0.0014674949       1.142882    0.001302949       1.438968    0.001642332
            480      1.1579092   0.0013958355      1.0264829   0.0012388697      1.2926624   0.0015621068
            500      1.0336718   0.0013231693     0.91601857   0.0011739186      1.1538245    0.001480853
            520     0.91537534    0.001248978     0.81069138   0.0011074971      1.0220143   0.0013982314
            540     0.81279723   0.0011801499     0.71963338   0.0010464281      0.9073973   0.0013223118
            560     0.72011557   0.0011135906     0.63713779  0.00098648501     0.80425688   0.0012475383
            580     0.63799548   0.0010504592     0.56417099  0.00093029344     0.71271939   0.0011782897
            600     0.56279946  0.00098859813     0.49738732  0.00087487377     0.62893369   0.0011092403
            620     0.49996082  0.00093346788      0.4415275  0.00082630794     0.55900476   0.0010505798
            640     0.44444755  0.00088144339      0.3923361  0.00077935723      0.4970386  0.00099092074
            660     0.39208948  0.00082914981     0.34581245  0.00073249545     0.43880996  0.00093344628
            680     0.34908363  0.00078339828     0.30771739  0.00069203606     0.39084738  0.00088464781
            700      0.3116943  0.00074101239     0.27455169  0.00065395374     0.34921016  0.00083624501
            720     0.27791081  0.00070036941     0.24463224  0.00061765503     0.31153534  0.00079207796
            740     0.24750121  0.00066168737     0.21761663  0.00058284491     0.27776348  0.00074856749
            760      0.2213213  0.00062617826     0.19447031  0.00055179953     0.24853037   0.0007122734
            780     0.19814747  0.00059299774     0.17390171  0.00052182861     0.22280935  0.00067484942
            800     0.17710313   0.0005610287     0.15539228  0.00049300578      0.1991635  0.00063802828
            820     0.15886012  0.00053182702     0.13922104    0.000466619     0.17887013  0.00060578049
            840     0.14256103  0.00050432697     0.12488366  0.00044247625     0.16057897  0.00057687968
            860      0.1280005  0.00047803814     0.11203395  0.00041912008     0.14430612  0.00054791799
            880     0.11592032  0.00045530585     0.10136067   0.0003988341     0.13082036  0.00052268976
            900     0.10428957  0.00043218012    0.091099472  0.00037756908     0.11782349  0.00049655855
            920    0.093724009  0.00041007841    0.081763312  0.00035793269     0.10605575  0.00047212084
            940    0.084979803  0.00039077863    0.074121501   0.0003415267    0.096161443  0.00045214164
            960    0.077403085  0.00037297607    0.067448269  0.00032527573    0.087679352  0.00043116555
            980    0.070009108  0.00035535309      0.0610068  0.00030942524    0.079280724  0.00041158512
           1000    0.070009108  0.00035535309      0.0610068  0.00030942524    0.079280724  0.00041158512
