#       ptHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
              0     0.33504152    0.001089195     0.29605479  0.00096332901      0.3758639   0.0012259844
             10     0.97856467   0.0018465159     0.86473379    0.001633324      1.0977382   0.0020781364
             20      1.5508149   0.0023079559      1.3706799   0.0020422737      1.7391976    0.002598183
             30      2.0176854   0.0026174316      1.7834033   0.0023158033      2.2625579   0.0029452888
             40      2.3586141   0.0028175745      2.0849782   0.0024941765      2.6443047   0.0031732305
             50      2.5732601   0.0029352129      2.2747364   0.0025980838      2.8847654    0.003305483
             60      2.6664112   0.0029849166      2.3575125   0.0026418816      2.9881891   0.0033588339
             70      2.6587265   0.0029813563      2.3509599    0.002639509      2.9789815   0.0033574601
             80      2.5760673   0.0029381035      2.2779187   0.0026008363      2.8859776    0.003305311
             90      2.4412831   0.0028655017      2.1585304    0.002537504      2.7349678   0.0032275542
            100      2.2660173   0.0027675028      2.0039672   0.0024516337       2.537773   0.0031199774
            110      2.0756984   0.0026556124      1.8357594   0.0023509568      2.3241546   0.0029870851
            120      1.8761367    0.002531513      1.6593599   0.0022411692      2.1003437    0.002847787
            130      1.6870684   0.0024064496      1.4922612   0.0021307573      1.8882423   0.0027070294
            140      1.5041753   0.0022777045      1.3308644   0.0020708189       1.682368   0.0027808657
            150      1.3338338   0.0021497944      1.1794569   0.0019030107      1.4930511   0.0024211887
            160      1.1736639   0.0020210254      1.0380444   0.0017895143      1.3132255   0.0022754423
            170      1.0393125   0.0019051338     0.91913316   0.0016871896       1.162857   0.0021477663
            180     0.91198685   0.0017879152     0.80646526   0.0015823774      1.0203703   0.0020143572
            190     0.80027596   0.0016769767     0.70745874    0.001483653     0.89566951   0.0018882743
            200     0.70402653   0.0015749295     0.62268731   0.0014052184     0.78714261   0.0018077986
            210     0.61940195   0.0014793353     0.54749664   0.0013083019       0.693119   0.0016671454
            220     0.54039591   0.0013826115     0.47739159   0.0012224759     0.60503159   0.0015597139
            230     0.47868314    0.001302289     0.42304374   0.0011547549      0.5355378   0.0014759666
            240     0.42120174   0.0012223017        0.37203   0.0010807577     0.47153681   0.0013789064
            250     0.37208799   0.0011495729     0.32869805   0.0010164442     0.41637969   0.0012959386
            260     0.32621858   0.0010770755     0.28803443  0.00095199579     0.36527552   0.0012163254
            270     0.28963492   0.0010155084     0.25569347  0.00089724336     0.32428658    0.001147954
            280     0.25485208  0.00095270117     0.22493939  0.00084190376     0.28535486   0.0010774533
            290     0.22619488  0.00089796343     0.19968872  0.00079399286     0.25313948    0.001017298
            300     0.20039581  0.00084531319     0.17686817  0.00074769891     0.22429252  0.00096110132
            310     0.17770041  0.00079648011     0.15685223  0.00070347815     0.19882078  0.00090105269
            320     0.15660034  0.00074814809     0.13817651   0.0006605796     0.17527462  0.00084723328
            330     0.13974929  0.00070670492     0.12320682  0.00062344367     0.15655847  0.00080153188
            340     0.12609955  0.00067184811     0.11112059  0.00059217278     0.14133801  0.00076176609
