#   dyHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4   0.0075188102   0.0016493646   0.0031869253   0.0016333542     0.01468728   0.0014113905
           -3.8    0.019076841    0.000954947    0.011802967  0.00087963766     0.02934693   0.0011859926
           -3.6    0.038327841   0.0013130874    0.025224156   0.0011723151    0.056593808   0.0016664226
           -3.4    0.065571791   0.0021474067    0.044550213   0.0019273235    0.095339949    0.002563051
           -3.2     0.11127651   0.0032450709    0.075555166   0.0028820289     0.16300756   0.0037731525
             -3     0.19811725   0.0034522394     0.14047766    0.003092679     0.28014665   0.0041168786
           -2.8     0.34214009   0.0054924698     0.24312236   0.0066443208     0.48373234   0.0082487835
           -2.6     0.57035253   0.0064034721     0.41962952   0.0061558844     0.78395718   0.0072240203
           -2.4     0.95941948   0.0074339295     0.72165782   0.0067042282      1.2894365   0.0089409807
           -2.2      1.5434876    0.009095908      1.1852088   0.0078690894      2.0364415     0.01161881
             -2      2.4135585    0.011736328      1.8788264    0.011187183      3.1524931     0.01311581
           -1.8      3.7387909    0.013643956      2.9470245    0.013161534      4.8344962    0.017536786
           -1.6      5.6391464    0.016725499       4.508562    0.015573233      7.2034142    0.020649848
           -1.4      8.3104602    0.023254194      6.7358183    0.022770799      10.497703    0.023760905
           -1.2       11.88595    0.024650562      9.7705658    0.022535286      14.827596     0.02774208
             -1      16.486745    0.026550721      13.669555    0.024348317      20.426279    0.032342069
           -0.8      21.789721    0.029865756      18.233052    0.027403869      26.797159    0.037139741
           -0.6      27.336312    0.033928917      23.024176    0.031155674      33.422119    0.044176278
           -0.4      32.149061    0.038227792      27.232593    0.035633237      39.091234     0.04522281
           -0.2      35.092969    0.038957332      29.786363    0.035784452      42.568611    0.049030771
              0        35.1593     0.03800089      29.841145     0.03483284      42.626586    0.046643645
            0.2      32.303494    0.036539711      27.344139     0.03393807      39.258731    0.044798634
            0.4        27.5491    0.036026757      23.191958    0.033045138      33.636919    0.043493845
            0.6      22.035675    0.030273649      18.409086    0.027652949      27.084003    0.038718264
            0.8      16.646364    0.030968368        13.7715     0.03152822       20.63753    0.040191331
              1      12.152005    0.024263343      9.9325614    0.021764769      15.199552    0.029626494
            1.2      8.5189395    0.019520339      6.8956163    0.017482449      10.730673    0.023600559
            1.4      5.7779819    0.017001024      4.6205656    0.015534287      7.3444276    0.019367201
            1.6      3.8607357    0.013518527      3.0431411    0.012262126      4.9647668    0.016254123
            1.8      2.5303223    0.011289865      1.9708559   0.0099301933      3.2812694    0.013644533
              2      1.6220981    0.010858646      1.2472031   0.0089517143      2.1222007    0.014579342
            2.2      1.0184509   0.0099992079     0.76968987   0.0097926283       1.355293    0.016186123
            2.4     0.63365008   0.0056853486     0.47412148   0.0050297066     0.84396812   0.0072269507
            2.6     0.38805061   0.0042238464     0.28774269   0.0036940047     0.51909462   0.0055051494
            2.8     0.22437946    0.004240069     0.16233834   0.0036837779     0.30700697   0.0050874301
              3     0.12911561   0.0026695552    0.091934252   0.0023544871      0.1790841   0.0032816996
            3.2    0.074098747   0.0018029905     0.05217903   0.0015330824     0.10228507   0.0023330001
            3.4    0.037174303   0.0040900406    0.022729874   0.0050530549     0.05929775   0.0019779887
            3.6    0.022906387   0.0011358016    0.014917452   0.0010140176    0.033179459   0.0013692031
            3.8    0.011339052  0.00077288709   0.0067282941  0.00072455734    0.017527515  0.00092304141
              4    0.011339052  0.00077288709   0.0067282941  0.00072455734    0.017527515  0.00092304141
