#  detaHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.25718383   0.0059042761     0.15705907   0.0093597075     0.38572002   0.0058205089
           -3.8     0.36263759   0.0082590405     0.23118896    0.014172489     0.53634676    0.007471797
           -3.6     0.51560504   0.0062787348     0.35614795    0.011177202     0.73718296   0.0086058683
           -3.4     0.71939043   0.0082435091     0.51718525    0.012770928      1.0080829   0.0087618355
           -3.2      1.0009278   0.0087918495     0.75939281    0.010652025       1.379509   0.0098330382
             -3      1.3698353     0.01508997      1.0552571    0.018593697      1.8642312    0.016467612
           -2.8      1.8498359    0.011644916      1.4576248    0.010999054      2.4555619     0.01266921
           -2.6      2.4931941    0.011894026      1.9705891    0.010917498      3.2809354    0.014320108
           -2.4      3.3190418    0.012850835      2.6582275     0.01179855      4.2965752    0.014811956
           -2.2      4.3380435    0.015068495      3.5047895    0.014242364      5.5579212    0.016765738
             -2      5.6398696    0.016182855      4.5826241    0.015137926      7.1583694    0.019140699
           -1.8      7.2357246    0.021435113      5.9182425     0.02251428      9.1140621    0.027497297
           -1.6      9.0854461    0.021482292      7.4904719     0.01989861      11.341996    0.024939191
           -1.4      11.305632    0.021582145      9.3828167    0.020242364      13.985595     0.02698719
           -1.2      13.801488    0.023880571      11.510291    0.021318832      16.969846    0.032534288
             -1      16.426141    0.025403347      13.768754    0.023198152      20.075784    0.031480317
           -0.8      19.120537    0.028749362      16.102112    0.025474224      23.252778    0.038169338
           -0.6      21.528968    0.029628767      18.199715    0.026180438      26.068561    0.041309316
           -0.4       23.44168    0.033939444      19.867141    0.031677169      28.307284    0.038949309
           -0.2       24.53666    0.030872244      20.826155    0.028029685      29.578316     0.03834703
              0      24.563689    0.030980893      20.843249    0.028185343      29.616187    0.039654169
            0.2       23.46283    0.031296557      19.862583     0.02856314      28.364762    0.039253389
            0.4      21.579392    0.029334101      18.210959    0.027406071      26.184951    0.036950281
            0.6       19.09113    0.028387493      16.048076    0.026175669      23.273055     0.03416522
            0.8      16.451244    0.029038085      13.772181    0.027705891      20.150078    0.032065615
              1      13.870246    0.023885172      11.546001    0.021989634        17.0927    0.031850904
            1.2      11.384973    0.021920429      9.4192785     0.02250525      14.124072    0.029453412
            1.4      9.2240008    0.019658641      7.5891339    0.018225916      11.507127    0.023552128
            1.6      7.3202876    0.017612977      5.9906127    0.016324357      9.1880741    0.021123607
            1.8      5.7727197    0.016209968      4.6965469    0.015161036      7.2939841    0.019832687
              2      4.4503767    0.015223814      3.5925076    0.014848864      5.6766726    0.016971349
            2.2      3.4431291    0.014507783      2.7617005    0.014004635      4.4212436    0.014963017
            2.4      2.6155957    0.012912017      2.0812459    0.012582857      3.3895929    0.013456162
            2.6      1.9830732     0.01045339      1.5666922   0.0097427722      2.5892146      0.0121098
            2.8      1.4813733   0.0093617873      1.1603043   0.0079801748      1.9526206    0.012243859
              3      1.0740749    0.010279978     0.83151845   0.0095588385      1.4380834    0.010412086
            3.2     0.80181956   0.0072585776     0.61672643    0.006528935      1.0803719   0.0082049323
            3.4     0.57946086   0.0063239701     0.44074566   0.0055652015     0.79009373   0.0076205954
            3.6     0.42595457   0.0092335304     0.32150787   0.0079153151     0.58486216   0.0095139375
            3.8     0.29184723   0.0059611843     0.21598036   0.0054075685      0.4133897   0.0060987819
              4     0.29184723   0.0059611843     0.21598036   0.0054075685      0.4133897   0.0060987819
