#       dyttbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4    0.012271468   0.0015404577   -0.019210136   0.0015694053     0.05040765   0.0017012111
           -3.8     0.04067168   0.0019421128  -0.0055088565   0.0017803043    0.096362231   0.0023403686
           -3.6    0.083631263   0.0024546853    0.017537886   0.0021573155     0.16195523   0.0029371582
           -3.4     0.16337602   0.0029726518    0.067730927   0.0026009592     0.27701964   0.0037638899
           -3.2     0.26852061   0.0040712779     0.13600087   0.0031995834     0.42714354    0.007127168
             -3     0.45306396   0.0051634714     0.26654434    0.004082058     0.67584226   0.0068004934
           -2.8     0.70552303   0.0061687179     0.44970126   0.0051204286      1.0171191   0.0080796086
           -2.6      1.1032137    0.010373497     0.73423165   0.0079086319      1.5609563     0.01471396
           -2.4      1.6645621    0.010003488      1.1421289   0.0078221038      2.3188045    0.014012328
           -2.2      2.4830514    0.014564555      1.7178065    0.013987371      3.4612133    0.026388077
             -2      3.6146632    0.013719571      2.5759761     0.01076653      4.9487268     0.01929054
           -1.8      5.1933695    0.016180538      3.7533527    0.013745043      7.0631919    0.020279151
           -1.6      7.3388219    0.019188657      5.4152271    0.016232281      9.8614735    0.023954793
           -1.4       10.10156    0.021807692      7.6393321    0.018163538      13.360779    0.029473724
           -1.2      13.382243     0.02964615      10.440473    0.027936764      17.341762    0.034473937
             -1      17.238934    0.027187593      13.957055    0.024272771      21.732637    0.034054804
           -0.8      21.291444    0.029943628      17.882356    0.027667869       26.09426    0.035404727
           -0.6      25.294908    0.032677462      21.984867    0.030776491      30.137475     0.03856936
           -0.4      28.582683    0.035323015      25.486331    0.034491905       33.33542    0.045516067
           -0.2      30.677943    0.036704139      27.802791    0.034642827      35.193007    0.044646731
              0      30.745867    0.035030627      27.866704    0.034061707      35.268541     0.03990562
            0.2      28.639621    0.036657357      25.542311    0.035998048       33.39468    0.041881081
            0.4      25.301314    0.032000404      21.979165    0.030317867      30.170454    0.037741026
            0.6      21.328756    0.032394654      17.905265    0.030997807      26.157625    0.036124225
            0.8      17.250541    0.026611098      13.948105    0.025237006      21.778789    0.034310904
              1      13.405981    0.023931995       10.47767    0.021580257      17.330782     0.02962714
            1.2      10.024172    0.020842203       7.581294    0.018022203      13.256476    0.025782349
            1.4       7.324266    0.018446917      5.4015381     0.01595014      9.8406912    0.022787868
            1.6      5.1857716    0.016471791      3.7410714     0.01390052      7.0694406     0.02127362
            1.8      3.6352051    0.014662178      2.5882628    0.011362124      4.9838215    0.020450871
              2      2.4571995    0.012062924      1.7218872   0.0092721766      3.3943444    0.017234266
            2.2      1.6645804    0.010049757      1.1467894    0.007964605       2.311342    0.013661303
            2.4      1.0924889   0.0099823585     0.72367057   0.0096468622      1.5526317    0.011165948
            2.6     0.70831994   0.0066914776     0.45039383   0.0053346146      1.0219037   0.0089598827
            2.8     0.45144647   0.0049939467     0.26300788   0.0041583225     0.67694427   0.0066277961
              3     0.27505373     0.00362009     0.14267878   0.0030736998     0.43156819   0.0046083714
            3.2     0.15775514   0.0030658611    0.063368576   0.0026906719     0.26957666    0.004077372
            3.4    0.083072891   0.0022060825    0.016700415   0.0019607247     0.16127806   0.0027014336
            3.6    0.038080772   0.0019333914  -0.0074464386   0.0017803575    0.093140923   0.0023318474
            3.8    0.010682279   0.0014984969   -0.019561549   0.0015492291    0.047631178   0.0015832767
              4    0.010682279   0.0014984969   -0.019561549   0.0015492291    0.047631178   0.0015832767
