#    masst+tbar        central        num_err    min (scale)        num_err    max (scale)        num_err
              0              0              0              0              0              0              0
             20              0              0              0              0              0              0
             40              0              0              0              0              0              0
             60              0              0              0              0              0              0
             80              0              0              0              0              0              0
            100              0              0              0              0              0              0
            120              0              0              0              0              0              0
            140              0              0              0              0              0              0
            160              0              0              0              0              0              0
            180              0              0              0              0              0              0
            200              0              0              0              0              0              0
            220              0              0              0              0              0              0
            240              0              0              0              0              0              0
            260              0              0              0              0              0              0
            280              0              0              0              0              0              0
            300              0              0              0              0              0              0
            320              0              0              0              0              0              0
            340    0.079013431  0.00019714618    0.052418689   0.0002254145     0.10600048  0.00020680567
            360     0.17350768  0.00029727469     0.12426624  0.00040826754     0.23889387  0.00037338881
            380      0.2016702  0.00039592582     0.15889076  0.00040002045     0.27354602  0.00048383354
            400     0.21233633  0.00038491726     0.16706199  0.00038812261     0.28320436  0.00048683595
            420     0.21199862  0.00032549899     0.16765786   0.0003047473     0.27786016   0.0004161834
            440     0.20519744  0.00029131284     0.16348787  0.00026391247     0.26461148  0.00037212231
            460     0.19452791  0.00028639031     0.15620262  0.00025771201     0.24758772   0.0003590261
            480      0.1825046  0.00027855371     0.14787668  0.00024918784     0.22911718  0.00035973275
            500     0.16848861  0.00030316358     0.13760188  0.00027665006     0.20936137  0.00034603335
            520     0.15612876  0.00024719731     0.12856397  0.00021261434     0.19187511  0.00031275412
            540     0.14327073  0.00024508549     0.11891213  0.00020215531     0.17448661  0.00032865812
            560     0.13088271  0.00022368405     0.10950677  0.00019270272     0.15777552  0.00027967875
            580      0.1188932  0.00022936192    0.099983325  0.00021906209     0.14248502  0.00031436918
            600      0.1083957  0.00020753247    0.091893938  0.00017797049      0.1287334  0.00025994096
            620    0.098194278  0.00019874869    0.083756844  0.00017015683     0.11576159  0.00024286341
            640    0.089544144  0.00019335369    0.076747202  0.00016167714     0.10497177  0.00024072991
            660    0.080970039  0.00017931408    0.069822937  0.00015949102    0.094335531  0.00020936691
            680    0.073377131  0.00017747884    0.063551481   0.0001563521    0.085048373  0.00020926334
            700    0.066493454  0.00016060551    0.057879911  0.00014056822    0.076605937  0.00019087461
            720     0.06021392  0.00015064395    0.052604187  0.00013284528    0.069078013  0.00017642215
            740    0.054911567  0.00014482993    0.048175764  0.00012886152    0.062700987  0.00016823412
            760    0.050002867   0.0001486347    0.043979589  0.00013867087     0.05696327  0.00016432334
            780    0.045159452  0.00013082964    0.039896957  0.00011676858    0.051170403  0.00015086096
            800    0.041055602  0.00012722212     0.03638428  0.00011365118    0.046362439  0.00014488717
            820    0.037233582  0.00012072328    0.033065579   0.0001082654    0.041962516  0.00013924265
            840    0.034174074   0.0001200841    0.030428166  0.00010751288    0.038403321  0.00013664518
            860    0.031089791  0.00011173974    0.027720697  0.00010028444    0.034859002  0.00012770348
            880    0.028156523  0.00010269433    0.025212759  9.3634025e-05    0.031426133   0.0001146801
            900    0.025762952  9.9592037e-05    0.023097313  9.0171961e-05    0.028718356  0.00011373608
            920    0.023458112  9.5307094e-05    0.021073096  8.6562209e-05    0.026082095  0.00010700723
            940    0.021190812  8.9425554e-05    0.019052867  8.2038779e-05    0.023536603  9.9091795e-05
            960    0.019663685  0.00010081666    0.017678162  8.6681195e-05    0.021837657  0.00013354331
            980    0.018017598  8.3510635e-05    0.016258205  7.6596193e-05    0.019914448  9.2823727e-05
           1000    0.018017598  8.3510635e-05    0.016258205  7.6596193e-05    0.019914448  9.2823727e-05
