#       etatbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4      0.1725325   0.0054316064   -0.045362659   0.0099713905     0.38476384   0.0057331608
           -3.8     0.29477023   0.0073357503   0.0076576141    0.012424433     0.59868515   0.0078966114
           -3.6     0.49401807   0.0076213605     0.13075423    0.012564086      0.9172894   0.0088232637
           -3.4     0.79710687    0.010403646     0.33473042    0.018120886      1.3803728    0.011079094
           -3.2      1.2687315   0.0095619753     0.72812648    0.014413552      2.0453305    0.013358268
             -3      1.9033929    0.014369306       1.266658      0.0235709      2.8996305    0.015488155
           -2.8      2.8118679    0.013088662      2.0231013    0.012542975      4.0740624    0.015562384
           -2.6      3.9313314    0.016180121      2.9302871    0.015221677      5.4979092    0.019603075
           -2.4      5.3451196    0.015890416      4.1164119    0.014678166      7.2002168    0.022403096
           -2.2       6.945095    0.020744922      5.4793156    0.020222345      9.1127599    0.022938108
             -2      8.7847091    0.020955875      7.0803464    0.018734859      11.237396    0.027270583
           -1.8      10.638124    0.020769223      8.7332129    0.018852395      13.306407    0.026062448
           -1.6      12.400305    0.023741563      10.312546    0.021711271      15.271585    0.028845553
           -1.4      13.945238    0.023601312       11.73313    0.021509439      16.925694    0.029232031
           -1.2      15.194768    0.024151048      12.906311    0.022227607      18.241827    0.031856783
             -1      16.122694    0.029581955      13.788181    0.027372554      19.191066    0.033921505
           -0.8      16.697659    0.026663375      14.370123    0.024382607      19.726901    0.031950749
           -0.6      17.062485    0.025833124      14.754879    0.023792269      20.039287    0.031565287
           -0.4      17.168711     0.02700659       14.87778     0.02609874      20.111793    0.035105421
           -0.2      17.238171    0.026385104      14.954287    0.023360552      20.161586    0.035939879
              0      17.238089    0.025652521      14.964982    0.023301524       20.14815     0.03396677
            0.2      17.140056    0.027571332      14.862759    0.025327276      20.071564     0.03150403
            0.4      17.013125     0.02536873      14.705785    0.023463856      20.004581    0.030907875
            0.6      16.691712    0.026001181      14.359212    0.023816423      19.740701    0.031463085
            0.8      16.100001    0.028527013      13.767172    0.027074354      19.192935    0.031376192
              1      15.143744    0.026328846      12.835237    0.026139755      18.252895    0.033680434
            1.2      13.884012    0.024838479      11.671005    0.022543316      16.894902    0.030307406
            1.4      12.361116    0.022560844      10.276906    0.020350537      15.232584    0.028144271
            1.6      10.606883    0.021687898      8.6879075    0.020064765      13.296523    0.027393537
            1.8      8.8109741    0.020108898      7.0964822    0.018670451       11.26402    0.025490964
              2      7.0547111    0.018415159      5.5763463    0.017046397      9.2172387    0.022435971
            2.2       5.420056       0.015687      4.1751914    0.014583989      7.2760319    0.020022187
            2.4      4.0025487    0.014234954      3.0117493    0.013123242      5.5154304    0.017643724
            2.6      2.8415145    0.016089847      2.0515143     0.01460191      4.0830765    0.018453188
            2.8      1.9974737    0.010605773      1.4008675   0.0098321846      2.9508123    0.013307803
              3      1.3474751    0.011620143     0.89251743    0.018195355      2.0927497    0.014643627
            3.2      0.8792081   0.0084770678     0.51436502    0.013221884      1.4243308    0.010061023
            3.4     0.57313521   0.0073156759     0.29612436    0.011446231     0.96559088   0.0090049365
            3.6     0.35700683   0.0070534633     0.13176577    0.012036537     0.64384369   0.0088252959
            3.8     0.21010535   0.0059144022     0.03251465    0.010091391     0.40720062   0.0063292654
              4     0.21010535   0.0059144022     0.03251465    0.010091391     0.40720062   0.0063292654
