# detaHiggstbar        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.25690777   0.0048488518     0.16629754   0.0076404456     0.38182552   0.0051314656
           -3.8     0.37637532   0.0053110681     0.25772953   0.0086856308     0.54918592   0.0061796983
           -3.6     0.53109591   0.0055852128     0.38857975   0.0081648685     0.75402839   0.0066985505
           -3.4     0.72644236   0.0071557808     0.54258073   0.0085185469       1.016915   0.0080132935
           -3.2      1.0271911    0.008931592     0.78585548   0.0071952875      1.4066671    0.012008812
             -3      1.3760195    0.012524903      1.0627501    0.012221553      1.8652492    0.013705905
           -2.8      1.8853842     0.01071687      1.4834143   0.0098519591      2.4963371    0.012215737
           -2.6      2.5252584    0.011176637      2.0022935    0.010352947      3.3044504    0.013876984
           -2.4      3.3715689    0.013030317      2.7029449    0.012675603      4.3503555    0.014488498
           -2.2      4.3833724    0.014060098      3.5387287    0.013146484      5.6051434    0.017548551
             -2      5.6829131    0.017135765      4.6269051    0.016026702      7.1944072    0.019816213
           -1.8      7.2423922    0.017850833      5.9453897    0.017078859      9.0755116    0.021500663
           -1.6      9.1417471    0.019155483      7.5545508    0.017630353       11.36384    0.023207682
           -1.4      11.275787    0.026325091      9.3480692    0.025617542      13.975377    0.027651957
           -1.2      13.793528    0.024478938      11.517419    0.022582063      16.930405    0.029304832
             -1      16.407954    0.026142241      13.762433    0.023905494      20.061709    0.033509163
           -0.8      19.056833    0.027331804      16.050885    0.024758492      23.180942    0.033717974
           -0.6      21.487439    0.031426583      18.137288    0.029377657      26.090402    0.039738855
           -0.4      23.330135    0.031848229      19.752834    0.029133929      28.247327    0.038710772
           -0.2      24.471299    0.031880475      20.752785    0.028532692      29.562342    0.043125078
              0      24.411172    0.032271801      20.700132    0.030092015      29.499436    0.038268775
            0.2      23.336426    0.034578825      19.759025     0.03261651      28.243908    0.040112413
            0.4      21.412602    0.031800392       18.07457    0.029445538      26.003274    0.037414155
            0.6      19.130288    0.028891748      16.086126    0.025935492      23.326728    0.036940809
            0.8      16.429397    0.026438541      13.745823     0.02396238      20.146885    0.033012674
              1      13.836471    0.023951164      11.520997    0.023312793       17.04173    0.033180766
            1.2       11.39753    0.023446926      9.4350752    0.023064083      14.125505    0.031366018
            1.4      9.2705541    0.020817694      7.6305543    0.018652919      11.549767    0.026643916
            1.6      7.3509797    0.018399491      6.0214142    0.016813458      9.2040431    0.021976539
            1.8      5.7807889    0.015801637      4.7143028    0.014315951      7.2692357    0.018786681
              2      4.5082702    0.015422881      3.6493406    0.014391264      5.7146407    0.016990409
            2.2      3.4769081    0.012729517      2.7858233    0.012112571      4.4554486    0.019464886
            2.4      2.6624775    0.011163022      2.1225634   0.0099465115      3.4281773    0.013739328
            2.6      2.0199815    0.010920109      1.5969316   0.0095504896      2.6267566    0.014020999
            2.8      1.4945182   0.0093947265      1.1710457    0.008446398      1.9608837    0.011171145
              3      1.1254245   0.0074092413     0.87390092   0.0068175308      1.4917627   0.0092567062
            3.2     0.82553344   0.0066815612      0.6372178   0.0062036988      1.1019216   0.0079987784
            3.4     0.58721806   0.0064582237     0.44532728   0.0057120626     0.80004428   0.0075464399
            3.6     0.43081079   0.0056104118      0.3245822   0.0049497749     0.59224989   0.0064645182
            3.8      0.3132392   0.0045804618     0.23191889   0.0039133749     0.43787313   0.0062815176
              4      0.3132392   0.0045804618     0.23191889   0.0039133749     0.43787313   0.0062815176
