#   R_yHiggstop        central        num_err    min (scale)        num_err    max (scale)        num_err
              0      3.1855641    0.011637791      2.8630786     0.01056067      3.6208226    0.013065007
            0.2      8.7134786    0.020319131      7.8299344    0.018446059      9.9424926    0.024343321
            0.4      12.595682    0.023235902      11.300722    0.021785446      14.419111     0.02596948
            0.6      14.973028    0.027679489      13.364324    0.026154689      17.252505     0.02928185
            0.8      16.214266    0.025054921      14.381952    0.023020224      18.798153    0.028284787
              1      16.938285    0.026485119       14.89966     0.02576105       19.82215    0.033286481
            1.2      17.454509    0.026489097      15.212476    0.024049043      20.606377    0.030686077
            1.4      17.988074    0.027436787      15.521403    0.024938331      21.441971    0.032941943
            1.6      18.793432    0.028163741      16.037366     0.02551249      22.635122    0.033497126
            1.8      20.093224    0.027817544       16.93436    0.025509523      24.476052    0.036545148
              2      21.864254    0.031009773      18.186075    0.027880185      26.943003    0.040748813
            2.2      24.354622    0.031381948      20.026314    0.027224111      30.279658    0.046345117
            2.4      27.605053    0.035180056      22.436908    0.032443684      34.660331    0.045608483
            2.6      31.670313    0.033483743      25.453539     0.03007022      40.156628    0.047397765
            2.8      36.053289    0.036845663      28.758191    0.034479007      46.192524    0.046869215
              3      34.368413    0.047833672      27.209056    0.046374739      44.750221    0.050202838
            3.2      10.440244      0.0294465      7.9959504     0.02909984      13.912065    0.034484408
            3.4      3.6312043    0.016491548      2.6959194    0.015271556      4.9324325    0.019734897
            3.6      1.4358357     0.01265333      1.0253685    0.010523451       2.007063    0.015583159
            3.8     0.60288412   0.0090733667     0.41120522   0.0090816591     0.87061101   0.0088941415
              4     0.25353797   0.0047576455     0.16580245   0.0043699029     0.37800624   0.0056125188
            4.2       0.108734   0.0034091387    0.068111005   0.0030805802     0.16661612   0.0039111144
            4.4    0.045948646   0.0017990345      0.0267568   0.0016292261    0.072767589   0.0022220899
            4.6    0.019001776   0.0011607742    0.010312859    0.001115695    0.031172397   0.0013588006
            4.8   0.0053382912   0.0019024707   0.0008880797   0.0020204713    0.013133742   0.0012207737
              5   0.0053382912   0.0019024707   0.0008880797   0.0020204713    0.013133742   0.0012207737
