#      etaHiggs        central        num_err    min (scale)        num_err    max (scale)        num_err
             -4     0.39859906   0.0039165349     0.35660424   0.0039958015     0.48066897   0.0043886819
           -3.8     0.58785864   0.0048675717     0.51830478   0.0051388524     0.72340913   0.0054530012
           -3.6     0.87832263   0.0066056145     0.76516547   0.0069757498      1.1004957   0.0082134399
           -3.4      1.2728273   0.0076227031      1.0931939   0.0079871508       1.614608    0.015873835
           -3.2      1.8003052   0.0089667887      1.5411763   0.0084120491      2.2809545     0.01104066
             -3      2.5243974    0.010522445      2.1496928     0.00987766      3.1935868    0.012557879
           -2.8      3.4529605    0.011951957      2.9198966    0.011215937      4.3795049     0.01506746
           -2.6      4.6019732    0.014634845      3.8694273    0.013429006      5.8229125    0.020678679
           -2.4      5.9757967    0.017640381      4.9958828    0.015898733      7.5593249    0.022481675
           -2.2      7.5154583    0.018853869      6.2694686     0.01742533      9.4623551    0.024229436
             -2      9.1509334    0.021970373      7.6365567    0.020412401      11.430617    0.025859891
           -1.8      10.795539    0.024985184      8.9712896    0.023650341       13.46293    0.029591376
           -1.6      12.276952    0.023775943      10.201669    0.023120524      15.215885    0.033531074
           -1.4      13.665345    0.025736969      11.348482    0.023557935      16.857464    0.030388333
           -1.2      14.679882    0.028968348      12.183965    0.027227207        18.0384    0.032415199
             -1      15.464725    0.025514201      12.847944    0.023156408      18.900452    0.030663788
           -0.8      15.887661    0.027795124      13.167872    0.025512634      19.405285    0.032801594
           -0.6      16.140734    0.026039225      13.396139    0.023545001      19.633752     0.03073933
           -0.4      16.192444    0.026141381      13.429221    0.023464095      19.681357    0.031149162
           -0.2      16.215135    0.027047951      13.429458    0.025995876      19.733476    0.035320227
              0      16.154103    0.028418604      13.375326     0.02510207      19.652211    0.037264066
            0.2      16.175259    0.026310154      13.402723    0.024455248      19.690008     0.03192342
            0.4      16.099994    0.026723031      13.344234    0.023688534      19.631628    0.035491897
            0.6      15.803177    0.025966927      13.120932    0.023867651      19.281409    0.030221298
            0.8      15.362384    0.025462354      12.748557    0.023453374      18.815694    0.030455039
              1      14.546678    0.025235747      12.076259    0.023282333      17.890164    0.030956273
            1.2      13.560407    0.023569017      11.283264    0.021547941      16.706952    0.029058002
            1.4      12.149074    0.025455748       10.11363    0.023069666      15.059092    0.030384016
            1.6      10.674292    0.021555741      8.8947924    0.020175688      13.280784    0.026922213
            1.8      9.0690075    0.019711284      7.5620863     0.01829865      11.359267     0.02447636
              2      7.4533143    0.017598799       6.247941     0.01623532      9.3399519    0.021706614
            2.2       5.881004    0.022443711       4.926758    0.021805974      7.4447744    0.023411763
            2.4      4.5494957      0.0154696      3.8365283    0.014828001      5.7527999    0.019188602
            2.6      3.4267768    0.012642604      2.9064807    0.011826591      4.3296467    0.015309557
            2.8      2.4886445    0.010698332      2.1215947    0.010879351       3.152325    0.012300786
              3      1.7850058   0.0088836243       1.531496   0.0094252605      2.2566644     0.01335905
            3.2      1.2509568   0.0070879396       1.084996   0.0067282296       1.567419   0.0086675516
            3.4     0.86998377   0.0061442155     0.76113131   0.0057395553      1.0816521   0.0076727924
            3.6     0.59068136   0.0048734786     0.51969032   0.0059780188     0.72386014   0.0056603472
            3.8     0.40423659   0.0040765735     0.35977397   0.0051368696     0.48840875   0.0044493319
              4     0.40423659   0.0040765735     0.35977397   0.0051368696     0.48840875   0.0044493319
